,250 scatter peaks interpolated,255 scatter peaks interpolated,260 scatter peaks interpolated,265 scatter peaks interpolated,270 scatter peaks interpolated,275 scatter peaks interpolated,280 scatter peaks interpolated,285 scatter peaks interpolated,290 scatter peaks interpolated,295 scatter peaks interpolated,300 scatter peaks interpolated,305 scatter peaks interpolated,310 scatter peaks interpolated,315 scatter peaks interpolated,320 scatter peaks interpolated,325 scatter peaks interpolated,330 scatter peaks interpolated,335 scatter peaks interpolated,340 scatter peaks interpolated,345 scatter peaks interpolated,350 scatter peaks interpolated,355 scatter peaks interpolated,360 scatter peaks interpolated,365 scatter peaks interpolated,370 scatter peaks interpolated,375 scatter peaks interpolated,380 scatter peaks interpolated,385 scatter peaks interpolated,390 scatter peaks interpolated,395 scatter peaks interpolated,400 scatter peaks interpolated,405 scatter peaks interpolated,410 scatter peaks interpolated,415 scatter peaks interpolated,420 scatter peaks interpolated,425 scatter peaks interpolated,430 scatter peaks interpolated,435 scatter peaks interpolated,440 scatter peaks interpolated,445 scatter peaks interpolated,450 scatter peaks interpolated,
260.000,7.084171,6.919898,4.860419,13.94131,10.05459,5.99,3.9,5.178,1.041,2.638,2.919,3.078,2.001,1.753,2.43,1.473,1.512,1.923,0.972,1.55,2.637,1.855,2.897,1.353,1.468,1.495,1.203,1.451,1.975,1.502,1.791,1.496,1.102,1.563,2.147,1.873,1.868,2.267,1.105,1.328,0.939,
261.000,8.302863,7.026313,6.637667,14.69513,11.88983,7.254,3.785,3.683,3.5,3.204,1.56,2.297,1.776,1.97,3.05,2.354,1.606,2.099,2.748,1.416,2.15,2.327,1.189,1.519,2.161,1.885,1.663,2.181,1.759,1.381,1.899,0.395,1.637,1.388,1.057,0.948,1.164,0.841,1.52,0.989,1.191,
262.000,10.76105,7.673067,4.863351,10.91427,10.14977,7.0893,1.077,4.622,2.026,3.033,2.795,2.053,1.336,1.789,1.441,1.194,2.269,1.719,1.402,2.044,1.785,1.433,1.626,1.356,1.266,1.937,1.255,1.149,1.313,0.979,1.163,1.066,1.134,1.415,0.831,0.988,0.942,1.46,1.091,1.444,1.434,
263.000,12.50531,8.997949,7.537015,12.83693,12.84651,7.562507,6.662,1.52,3.177,2.903,1.678,2.123,2.584,2.513,2.263,2.144,1.958,2.241,1.302,1.683,1.429,1.712,0.828,1.675,1.163,1.889,2.096,1.825,1.676,1.236,1.52,1.677,0.976,1.107,0.764,0.745,1.066,1.31,1.737,1.358,1.122,
264.000,9.894,9.406189,7.377173,11.01147,13.45081,8.143107,6.931,4.417,4.158,3.204,3.694,2.246,2.397,1.56,2.011,1.321,1.547,2.12,0.994,1.135,1.799,1.293,2.147,1.341,2.236,1.49,1.464,1.3,1.726,1.264,1.506,0.582,1.182,1.23,0.922,1.342,0.962,0.599,1.044,0.618,1.296,
265.000,23.447,10.10702,6.490037,12.74647,10.79808,8.584309,3.501,3.942,3.928,3.583,2.633,2.648,0.603,1.539,2.94,1.91,1.918,2.005,1.342,0.982,1.977,1.29,1.803,1.52,1.094,1.665,1.998,1.533,1.792,1.583,0.933,1.265,1.594,0.698,1.343,1.127,1.181,1.335,1.341,0.86,1.009,
266.000,10.846,10.33533,8.222267,10.5364,13.58704,9.108367,2.932,3.871,2.962,3.244,2.354,2.556,1.753,1.955,1.723,1.204,1.21,1.467,2.33,1.376,2.446,1.453,1.112,2.117,0.977,1.351,1.629,1.481,1.34,1.564,0.997,1.236,0.922,1.147,1.164,1.108,1.083,0.96,1.545,0.816,1.188,
267.000,20.849,10.48466,7.502935,10.20008,12.72486,8.665118,5.979157,4.224,3.463,2.291,3.208,1.769,1.975,1.96,3.169,1.44,1.957,1.725,1.273,1.43,0.51,0.982,2.048,1.307,0.841,1.573,0.854,0.875,1.159,1.02,0.848,1.508,1.255,1.519,1.353,1.055,1.096,1.125,0.96,1.016,1.071,
268.000,29.93,9.152891,8.877314,10.49517,13.10976,9.861185,5.612059,4.76,4.1,0.814,1.747,3.378,0.658,1.915,1.47,2.035,1.778,1.504,1.04,1.554,1.629,1.531,1.311,1.482,1.354,1.576,1.276,1.292,1.134,1.184,0.679,0.84,1.101,0.735,0.631,1.465,1.018,1.18,1.018,1.288,0.633,
269.000,48.986,7.406,9.681422,8.956981,11.81124,9.27394,3.579885,3.001,2.302,3.284,2.014,2.913,1.053,0.634,1.613,1.392,0.973,1.859,1.719,1.402,1.745,1.244,1.761,2.126,0.807,1.303,1.23,1.543,1.127,1.046,0.784,0.857,0.656,1.229,0.576,1.261,0.738,0.84,0.541,0.822,0.861,
270.000,56.653,8.565,8.95557,8.997454,12.18874,10.21431,6.302094,2.209,0.832,0.665,2.14,2.169,0.665,1.602,1.225,1.458,2.133,1.451,0.882,0.866,1.681,1.554,1.146,0.947,0.905,1.123,1.737,1.121,1.014,1.292,0.578,1.089,1.267,1.065,0.962,0.565,0.88,0.849,0.993,0.695,0.665,
271.000,77.064,9.257,7.562978,9.949864,14.04,10.08252,4.118698,2.98,1.92,3.217,1.994,0.817,1.109,1.674,1.308,0.953,1.389,1.08,1.272,1.036,1.074,0.866,1.554,1.301,1.481,1.135,1.171,1.852,0.988,1.348,0.718,0.913,1.116,0.874,1.369,1.063,1.025,1.073,0.497,1.008,0.851,
272.000,70.194,7.67,8.910474,9.496495,11.71995,8.961064,5.266691,0.299462,1.954,3.034,3.204,1.923,2.208,1.026,1.069,1.701,0.989,1.751,1.849,1.039,1.271,1.128,1.407,0.976,1.143,0.674,1.113,0.996,1.036,1.444,1.052,0.956,1.002,0.684,0.921,0.639,0.918,0.574,0.79,1.282,0.598,
273.000,66.48,20.968,8.430331,10.70789,10.75498,10.29415,0.7492625,0.6514873,2.156,2.128,2.432,0.991,1.49,1.645,1.052,0.752,1.649,1.109,1.491,1.252,1.427,0.756,1.354,0.762,1.406,1.607,1.147,0.86,0.917,1.264,0.852,1.44,0.967,1.023,0.741,1.213,0.798,0.826,1.062,1.079,0.769,
274.000,61.85,33.727,8.622,11.35159,10.30256,9.005956,3.459989,1.200968,1.6,0.837,3.029,1.649,0.642,0.954,1.911,1.652,1.385,2.189,0.745,1.348,0.73,0.881,1.03,1.101,1.455,1.227,1.032,0.647,0.963,1.044,0.958,0.693,1.033,1.123,0.631,0.836,1.193,0.754,0.987,0.993,0.749,
275.000,30.094,56.101,6.049,9.24216,10.62146,9.301784,3.50431,2.521862,2.518,1.365,1.996,1.842,1.046,1.626,1.188,1.028,1.195,1.275,1.479,1.498,2.021,0.538,0.953,0.856,0.986,1.083,1.097,1.147,0.761,0.533,0.684,0.672,0.851,1.25,1.071,0.564,1.196,0.896,1.005,0.726,0.528,
276.000,23.201,75.59,4.28,7.332494,10.0238,8.937042,3.943089,0.2624001,2.368,2.595,2.099,1.541,1.783,0.999,1.989,1.244,2.026,1.127,1.388,0.948,0.752,1.18,1.617,0.994,1.231,0.913,0.974,0.957,0.57,1.006,0.837,0.919,0.845,1.143,0.617,1.227,0.902,0.876,1.002,0.704,0.803,
277.000,9.653,81.637,7.663,7.306841,10.038,9.79804,5.731578,0.4594425,2.504153,2.099,1.133,1.829,1.211,1.29,1.708,1.228,0.607,1.266,1.174,1.344,0.712,0.848,1.186,1.085,1.074,1.077,0.673,1.306,1.271,1.287,0.695,0.658,0.822,0.819,0.963,1.043,0.65,0.874,0.814,0.792,0.704,
278.000,2.988,87.972,10.783,8.367827,10.61697,8.367331,3.360516,0.6011568,2.365119,1.153,1.256,1.147,1.836,1.073,1.434,1.535,0.922,0.98,1.365,0.623,1.241,0.993,1.33,1.252,1.588,0.902,0.866,0.913,1.362,1.373,0.768,0.739,0.76,1.101,0.609,0.731,0.781,0.76,1.398,0.634,0.89,
279.000,3.546,72.796,17.357,6.935,8.278465,8.843552,3.074493,-0.4178236,2.730611,2.512,1.461,1.415,1.211,1.771,1.095,1.426,0.537,0.817,1.172,1.237,1.385,0.895,0.664,0.962,0.725,0.577,0.614,0.711,0.688,0.782,1.056,0.871,0.607,0.801,1.094,0.645,0.928,0.566,1.058,0.695,0.663,
280.000,4.838,73.295,24.571,6.035,7.802622,8.359345,0.8650255,0.7223717,2.504157,1.253,1.13,1.212,1.084,1.512,1.039,1.301,0.663,0.721,1.118,1.531,1.189,0.774,1.161,1.258,1.087,1.136,0.752,1.117,0.556,1.04,0.459,0.846,0.623,0.762,0.715,0.591,0.718,0.681,0.924,0.687,0.707,
281.000,5.956,44.37,42.267,4.683,7.480287,7.97366,3.58929,2.538472,2.527422,1.655,1.218,1.5,2.229,0.839,0.989,1.218,0.689,1.628,1.338,1.11,1.44,0.797,1.499,1.4,0.834,1.187,0.744,1,0.618,0.913,1.338,1.018,0.888,0.672,0.781,0.989,0.919,0.85,0.509,1.04,0.851,
282.000,3.165,23.628,71.102,6.3,6.697923,7.57135,2.939325,1.060597,2.684751,0.8408595,0.966,1.34,1.275,1.569,1.134,1.255,0.976,1.162,0.896,1.892,1.117,0.638,0.989,0.867,1.041,0.74,1.114,0.718,0.577,0.796,0.641,0.603,0.845,0.712,0.874,0.82,0.941,1.054,0.641,0.894,0.567,
283.000,6.296,14.513,81.355,7.921,6.445058,7.07587,2.811576,0.8948468,2.881286,1.640094,0.712,0.982,1.403,0.58,1.34,0.935,1.108,1.391,0.857,0.939,1.717,1.046,0.985,0.727,1.08,0.549,0.945,0.866,1.202,0.776,0.481,0.608,0.721,0.724,0.573,0.757,0.681,0.573,0.885,0.894,0.752,
284.000,3.091,8,82.658,10.165,5.506,7.245005,3.834038,1.606329,3.968554,1.300052,2.526,1.375,0.96,1.619,0.783,1.371,1.451,0.808,0.987,1.087,1.007,1.028,1.166,1.006,0.855,1.214,1.002,0.732,0.953,0.877,0.793,0.771,0.465,0.79,0.817,0.707,0.706,0.704,0.809,0.439,0.755,
285.000,3.664,9.492,71.88,16.581,5.304,6.901247,4.598216,2.677283,2.825697,1.780025,2.119,1.461,1.119,0.827,0.434,1.285,1.169,0.842,0.952,0.737,1.169,1.653,1.043,1.254,0.775,0.668,0.726,1.204,0.929,0.842,0.76,0.539,0.6,0.741,0.39,0.767,1.046,0.92,0.527,0.958,0.617,
286.000,9.721,4.479,59.292,26.034,2.008,5.408092,2.431616,3.086298,2.889573,1.676563,1.159,0.733,1.327,0.851,0.393,1.035,0.78,0.878,1.101,1.171,1.018,1.269,0.822,0.906,0.816,0.941,0.833,0.818,1.273,0.838,1.076,0.535,0.534,0.953,0.646,0.544,0.787,0.911,0.57,0.702,0.51,
287.000,2.605,6.243,40.004,38.718,3.938,5.347104,4.34447,2.852802,3.5251,1.544593,2.11691,0.485,0.62,1.63,1.58,1.098,0.901,0.536,1.214,0.398,0.808,0.888,0.785,1.346,1.044,0.55,0.833,1.129,0.738,0.585,0.95,0.761,0.651,0.683,0.717,0.778,0.789,0.656,1.161,0.632,0.877,
288.000,7.684,5.069,24.467,58.512,2.578,5.802364,3.076802,0.7116113,3.568498,0.6474505,2.433206,0.94,0.886,1.266,1.124,1.024,1.089,0.87,1.159,0.819,0.718,0.984,0.84,0.795,0.935,0.86,0.611,0.976,0.827,0.575,0.624,0.938,0.441,0.436,0.449,0.709,0.799,0.839,0.783,0.706,0.488,
289.000,7.701,5.917,12.572,73.605,7.067,5.818,3.77909,2.115257,3.256173,1.849756,1.920757,0.848,1.668,0.849,0.948,1.433,1.388,0.976,0.703,1.267,0.99,0.647,0.985,0.696,0.934,0.98,1.119,0.807,0.569,0.606,1.2,0.178,0.339,0.649,0.817,0.608,0.772,0.65,0.862,0.856,0.417,
290.000,3.141,5.868,9.784,68.83,4.964,5.053,3.913975,1.505943,3.399033,1.250348,3.040507,1.097,1.225,0.362,1.283,0.752,1.18,0.949,0.576,1.029,1.059,0.833,0.711,1.02,1.054,0.698,1.139,0.924,1.134,0.804,0.599,0.383,0.683,0.786,0.415,0.697,0.335,0.987,1.128,0.753,0.544,
291.000,5.701,8.689,6.355,68.933,12.73,3.973,2.491753,2.486159,3.093193,1.196305,2.370667,0.925,1.861,0.884,0.912,0.93,1.019,0.693,0.678,1.202,0.999,1.085,1.052,0.771,0.998,0.836,0.41,1.122,0.906,0.555,0.61,0.704,0.549,0.644,0.63,0.706,0.453,0.533,0.807,0.798,0.451,
292.000,5.682,4.583,4.3,52.11,18.637,3.571,2.931351,2.986403,3.270807,1.627981,2.086092,1.350468,1.156,1.318,1.586,1.062,1.378,0.631,0.935,0.495,0.722,0.705,0.792,0.43,0.722,0.86,0.568,0.866,0.924,0.611,0.54,0.694,0.902,0.611,0.375,0.69,0.666,0.508,0.679,0.795,0.466,
293.000,5.482,4.621,3.54,38.198,28.189,4.463,3.530986,4.191253,3.784068,1.367512,1.543131,1.392665,1.53,1.025,1.01,1.585,0.856,0.918,0.697,0.703,1.069,1.225,0.984,1.072,0.987,0.867,0.772,0.427,0.463,0.795,0.37,0.769,0.926,0.675,0.966,0.737,0.547,0.626,0.581,0.502,0.676,
294.000,5.406,2.315,3.09,24.898,45.638,4.669,2.851,3.08477,3.138311,0.7878839,1.528931,1.082314,1.183,1.331,1.037,0.971,0.868,1.005,1.212,0.795,0.908,0.936,0.808,0.857,0.801,1.089,0.96,0.907,0.557,0.429,0.574,1.08,0.757,0.606,0.639,0.533,0.514,0.469,0.784,0.552,0.455,
295.000,7.207,8.625,4.075,12.515,57.951,4.324,5.485,3.357518,3.366926,2.777029,1.242566,1.034489,1.102,1.471,1.276,0.697,0.895,0.825,0.761,0.646,1.118,0.479,0.596,0.89,0.966,0.614,0.371,0.707,0.934,0.793,0.393,0.706,0.693,0.561,0.591,0.62,0.77,0.712,0.533,0.663,0.288,
296.000,3.771,6.956,5.653,6.679,61.648,7.995,4.367,3.659262,2.939904,1.250353,1.34577,1.597469,1.11,1.537,0.782,0.878,1.128,1.152,0.885,1.059,1.353,0.689,0.626,0.668,0.676,0.833,0.783,0.861,0.838,0.725,0.638,0.278,0.594,0.463,0.566,0.596,0.902,0.496,0.673,0.871,0.599,
297.000,5.997,3.627,5.178,5.968,58.516,12.191,3.117,3.989797,3.233077,1.735813,1.794892,1.607624,0.6855838,0.2,1.469,1.059,0.854,1.064,0.918,0.573,0.695,0.642,0.802,0.815,1.249,0.452,0.75,1.053,0.587,0.575,0.6,0.749,0.992,0.486,0.529,0.504,0.568,0.486,0.7,0.61,0.545,
298.000,7.82,6.873,4.963,5.686,51.472,18.554,3.485,4.243104,3.095568,2.444664,1.25653,1.108452,0.882242,1.147,1.879,0.818,0.475,0.766,0.885,0.988,0.739,0.879,0.739,0.776,1.12,0.802,0.897,0.77,0.796,0.566,0.735,0.999,0.452,0.406,0.603,0.419,0.543,0.685,0.719,0.483,0.537,
299.000,7.139,5.388,3.153,5.767,46.075,29.871,1.731,4.748,2.5845,2.758504,1.381004,1.371763,0.991829,0.658,0.588,1.445,0.876,1.068,0.762,1.025,0.951,0.59,1.067,0.699,0.754,0.777,0.708,0.874,0.573,0.449,0.547,0.816,0.516,0.755,0.754,0.502,0.551,0.457,0.579,0.465,0.509,
300.000,4.992,2.157,2.985,5.957,23.227,38.058,2.911,3.304,2.979234,2.439315,1.117187,1.638409,0.8714117,0.723,0.878,1.107,0.988,0.614,1.198,0.496,1.055,0.756,0.934,0.825,0.706,0.272,0.418,0.617,0.776,0.603,0.662,0.92,0.637,0.443,0.542,0.436,0.519,0.515,0.472,0.755,0.646,
301.000,4.789,5.668,2.086,4.674,15.138,51.56,3.729,4.855,3.150851,2.095822,1.274012,1.421994,1.000211,0.578,1.54,0.566,0.736,0.992,1.174,0.89,1.39,0.709,0.656,1.109,1.059,1.06,0.775,0.867,0.585,0.586,0.676,0.713,0.508,0.49,0.541,0.792,0.523,0.874,0.407,0.547,0.468,
302.000,4.823,3.053,3.887,3.815,7.617,53.842,7.165,2.435,3.412721,3.28271,1.081915,1.349814,1.033394,1.211563,0.866,0.926,0.926,1.04,0.514,0.877,0.578,0.973,0.818,1.105,0.77,0.842,0.488,0.711,0.762,0.992,0.596,0.55,0.545,0.348,0.408,0.424,0.599,0.588,0.519,0.267,0.39,
303.000,5.936,4.248,4.228,4.69,5.598,49.015,8.448,2.564,2.712436,2.44409,1.29808,1.656659,1.524667,0.5404895,0.833,1.058,0.796,0.574,0.325,0.677,0.77,0.696,0.955,0.731,0.759,0.314,0.535,0.441,0.528,0.674,0.676,0.548,0.537,0.43,0.631,0.4,0.656,0.581,0.757,0.486,0.383,
304.000,3.816,4.97,6.848,3.428,6.966,45.87,15.584,3.209,2.63,2.273636,1.172139,1.862584,1.345807,0.3096299,1.191,0.896,0.789,0.551,0.869,0.597,0.414,0.706,0.617,0.614,0.83,0.793,0.891,0.908,0.626,0.696,0.585,0.657,0.839,0.668,0.532,0.703,0.41,0.653,0.654,0.379,0.636,
305.000,6.451,5.757,5.491,5.303,4.318,30.404,28.477,3.146,2.258,2.636081,0.7014318,1.471428,1.379086,1.171743,0.603,1.093,0.631,0.958,1.197,0.821,0.577,0.548,0.603,0.969,0.58,0.902,0.487,0.941,0.854,0.651,0.728,0.634,0.843,0.572,0.676,0.509,0.656,0.471,0.441,0.381,0.56,
306.000,2.779,1.694,6.2,4.755,3.943,19.024,32.446,2.759,1.197,2.35665,-0.0841122,1.65157,1.740007,1.146139,0.696,0.645,0.786,0.773,0.746,0.642,0.534,0.364,0.78,0.82,0.672,0.815,0.665,0.274,0.413,0.557,0.442,0.401,0.482,0.473,0.487,0.316,0.765,0.583,0.826,0.546,0.664,
307.000,7.844,5.566,3.927,3.934,4.602,8.837,50.485,3.262,2.004,2.484225,1.199602,1.790479,2.121094,1.282546,0.9295811,0.854,0.304,0.641,0.849,1.08,1.015,0.431,0.816,1,0.735,0.418,0.714,0.751,0.818,0.601,0.614,0.478,0.484,0.578,0.485,0.619,0.717,0.566,0.59,0.675,0.358,
308.000,6.024,4.342,3.759,2.611,3.353,8.235,48.703,3.34,2.197,2.129473,0.5269989,1.841356,1.564812,0.9406555,0.7710753,1.264,0.893,0.442,0.552,0.435,0.942,0.593,0.657,0.817,0.729,0.673,1.171,0.67,0.517,0.564,0.578,0.581,0.513,0.466,0.574,0.632,0.291,0.285,0.771,0.673,0.512,
309.000,5.717,4.779,3.849,5.198,4.217,7.166,49.857,5.471,4.019,2.406,1.666339,1.742915,2.07857,1.210981,0.575295,0.8,0.755,0.409,0.779,0.784,0.886,0.988,0.89,0.522,0.641,0.597,0.607,0.619,0.411,0.807,0.541,0.415,0.346,0.434,0.497,0.369,0.578,0.64,0.405,0.469,0.635,
310.000,8.231,6.581,5.907,3.938,3.283,5.231,42.938,12.408,2.179,2.804,0.8457664,2.111679,2.01935,1.084703,0.5948354,0.332,0.523,0.952,0.577,0.8,0.924,0.706,0.998,0.641,0.552,0.548,0.75,0.738,0.841,0.74,0.743,0.467,0.634,0.749,0.535,0.514,0.221,0.574,0.301,0.653,0.44,
311.000,6.733,4.409,3.669,4.349,5.791,4.056,29.699,18.257,2.305,2.095,1.277658,1.67033,2.10412,0.208672,0.5428408,0.984,1.195,0.551,0.73,0.58,1.061,0.776,0.629,0.679,0.726,0.666,0.663,0.648,0.616,0.507,0.931,0.538,0.646,0.34,0.73,0.406,0.365,0.414,0.633,0.794,0.605,
312.000,3.047,5.791,4.244,3.896,2.324,2.873,18.12,29.646,4.035,1.945,1.220694,1.69603,2.274918,1.507734,0.7303184,0.7370557,0.406,0.552,0.908,0.402,0.75,0.696,0.759,0.491,0.555,0.64,0.471,0.784,0.641,0.846,0.571,0.738,0.513,0.554,0.561,0.62,0.63,0.465,0.346,0.694,0.408,
313.000,4.744,3.139,4.835,5.305,4.612,4.462,11.205,35.473,3.177,1.967,0.880028,2.917287,2.408202,1.032306,0.2772706,0.9303111,0.651,0.421,0.522,0.638,0.805,0.526,0.587,0.648,0.85,0.614,0.672,0.597,0.602,0.769,0.605,0.561,0.616,0.71,0.542,0.482,0.765,0.504,0.583,0.606,0.574,
314.000,6.19,7.245,5.485,3.695,4.237,6.096,8.862,42.755,4.456,2.096,1.841,2.574454,2.361213,1.65165,0.5785013,0.5330393,0.471,0.788,0.514,0.819,0.511,0.517,0.902,0.716,0.612,0.675,0.291,0.809,0.614,0.478,0.413,0.471,0.875,0.323,0.515,0.492,0.581,0.461,0.569,0.552,0.617,
315.000,6.39,5.563,3.042,3.705,4.288,4.948,6.193,43.193,7.327,2.835,2.138,2.069069,2.580155,0.983978,0.3044385,0.5221563,0.885,1.153,0.756,0.796,0.251,0.643,0.658,0.644,0.875,0.968,0.95,0.832,0.784,0.586,0.596,0.464,0.486,0.48,0.505,0.626,0.555,0.344,0.415,0.469,0.628,
316.000,3.1,5.267,5.111,3.808,5.155,5.178,6.001,42.571,10.503,2.838,3.234,2.913652,2.899905,1.053953,0.6895991,0.5955935,0.579,0.826,0.878,0.752,0.726,0.33,0.623,0.833,0.552,0.843,0.87,0.424,0.438,0.529,0.356,0.598,0.405,0.351,0.612,0.681,0.481,0.682,0.635,0.443,0.524,
317.000,4.144,2.185,3.244,4.548,4.618,3.556,4.171,34.612,20.514,3.531,3.19,2.439195,2.637128,1.222292,0.3962491,0.6242214,0.8096301,1.001,1.083,0.595,0.432,0.795,0.676,0.832,0.935,0.607,0.684,0.803,0.701,0.224,0.406,0.467,0.403,0.587,0.434,0.571,0.555,0.54,0.39,0.477,0.581,
318.000,4.78,5.74,4.198,5.499,4.925,6.392,3.926,19.852,25.677,3.661,2.658,2.677661,2.550012,1.98734,0.5810654,0.787967,1.112304,0.751,0.599,0.427,0.647,0.525,0.741,0.498,0.715,0.741,0.863,0.725,0.668,0.695,0.618,0.443,0.456,0.378,0.555,0.487,0.458,0.44,0.631,0.441,0.3,
319.000,5.586,6.696,5.524,4.781,5.723,3.733,5.351,16.438,34.164,4.207,3.601,2.398,2.504819,2.160136,0.2956232,0.7688245,0.6656694,1.103,0.957,0.596,0.884,0.641,0.626,0.541,0.745,0.596,0.598,1.012,0.505,0.688,0.371,0.322,0.421,0.605,0.538,0.433,0.501,0.639,0.447,0.421,0.518,
320.000,6.473,5.999,6.576,4.472,6.251,4.916,4.978,9.802,40.379,5.596,3.658,3.193,2.977403,1.732133,0.3572381,0.6875604,0.9114015,0.913,0.667,0.635,0.619,0.574,0.764,0.8,0.455,0.482,0.626,0.725,0.701,0.581,0.603,0.485,0.422,0.59,0.728,0.689,0.479,0.477,0.459,0.535,0.507,
321.000,7.654,5.313,8.266,5.548,7.006,5.845,5.919,6.927,37.846,7.778,2.887,3.646,2.965393,1.527901,0.3518155,0.629915,0.7121799,0.721,0.663,0.859,0.539,0.57,0.456,0.794,0.593,0.565,0.603,0.795,0.638,0.543,0.64,0.477,0.417,0.211,0.374,0.297,0.329,0.363,0.483,0.392,0.396,
322.000,4.807,5.147,4.579,4.084,4.508,6.161,6.109,7.192,37.229,10.528,4.183,3.964,3.102802,0.9018254,0.3373691,0.8410756,0.8641832,0.8641498,0.574,0.977,0.655,0.699,0.957,0.639,0.825,0.4,0.667,0.514,0.621,0.614,0.648,0.428,0.615,0.318,0.582,0.763,0.471,0.494,0.544,0.487,0.43,
