,250 scatter peaks interpolated,255 scatter peaks interpolated,260 scatter peaks interpolated,265 scatter peaks interpolated,270 scatter peaks interpolated,275 scatter peaks interpolated,280 scatter peaks interpolated,285 scatter peaks interpolated,290 scatter peaks interpolated,295 scatter peaks interpolated,300 scatter peaks interpolated,305 scatter peaks interpolated,310 scatter peaks interpolated,315 scatter peaks interpolated,320 scatter peaks interpolated,325 scatter peaks interpolated,330 scatter peaks interpolated,335 scatter peaks interpolated,340 scatter peaks interpolated,345 scatter peaks interpolated,350 scatter peaks interpolated,355 scatter peaks interpolated,360 scatter peaks interpolated,365 scatter peaks interpolated,370 scatter peaks interpolated,375 scatter peaks interpolated,380 scatter peaks interpolated,385 scatter peaks interpolated,390 scatter peaks interpolated,395 scatter peaks interpolated,400 scatter peaks interpolated,405 scatter peaks interpolated,410 scatter peaks interpolated,415 scatter peaks interpolated,420 scatter peaks interpolated,425 scatter peaks interpolated,430 scatter peaks interpolated,435 scatter peaks interpolated,440 scatter peaks interpolated,445 scatter peaks interpolated,450 scatter peaks interpolated,
262.000,3.228507,1.29951,3.146384,19.74749,5.051417,3.565645,3.195,2.387,0.76,3.485,3.064,2.369,2.537,1.447,1.627,1.765,1.818,2.133,1.225,2.627,1.447,1.258,1.359,1.073,1.754,1.804,0.85,1.511,1.293,1.459,1.645,1.132,0.909,0.707,0.958,0.983,1.321,1.293,0.932,0.98,0.936,
263.000,6.609733,2.78815,4.417341,17.70289,5.534429,3.113283,3.12,3.203,2.555,2.533,2.703,2.104,2.806,1.253,1.569,2.385,1.142,1.031,1.92,1.458,2.17,1.509,1.75,1.698,1.866,1.545,1.856,1.901,0.996,1.186,1.14,1.467,1.478,1.116,1.083,1.406,1.543,1.099,0.931,1.355,1.769,
264.000,13.651,2.817809,4.511853,15.79765,6.891771,1.271798,2.751,2.194,1.938,2.409,2.15,2.163,1.883,1.506,1.86,1.05,1.217,1.043,2.256,0.987,1.167,1.252,1.025,1.542,2.189,1.374,2.136,1.113,0.516,2.044,0.976,0.982,1.175,0.63,0.762,1.564,1.61,0.707,0.796,1.325,1.298,
265.000,8.356,6.421089,4.384681,12.31126,4.056371,1.520764,3.936,3.236,2.092,2.185,2.287,2.084,1.814,1.929,1.162,1.7,1.151,1.399,1.834,1.353,1.28,1.062,1.363,1.547,2.539,1.317,1.803,1.706,1.47,0.484,0.893,1.113,0.817,1.13,1.176,0.869,1.094,0.892,0.924,1.052,0.814,
266.000,12.052,2.60245,6.070973,11.07582,6.130087,1.60851,1.482,1.608,2.38,2.907,2.364,1.575,2.074,2.198,1.448,1.307,0.984,0.982,0.898,1.464,1.527,1.641,1.1,1.142,1.488,1.365,1.321,1.05,1.074,0.895,1.294,1.785,1.121,0.955,1.164,1.02,1.102,1.129,0.964,1.332,1.096,
267.000,21.066,4.528776,5.548886,12.38772,5.872179,1.333131,2.558653,4.152,2.282,1.165,1.621,1.155,2.114,1.15,1.421,1.796,2.162,0.741,1.366,1.691,1.691,1.36,1.299,1.346,1.065,1.148,1.26,1.485,1.421,1.534,0.629,1.139,0.948,1.002,0.864,1.021,1.085,1.025,0.812,1.029,0.942,
268.000,38.49,5.829685,7.459087,10.85366,4.92607,0.6477063,1.919469,1.618,1.872,1.414,0.921,1.27,1.68,0.987,0.921,1.725,1.506,0.869,1.289,0.904,0.536,1.639,1.913,1.731,2.18,1.019,1.065,0.514,1.085,1.369,1.285,0.677,0.727,0.902,1.575,1.436,1.29,0.865,1.507,0.839,1.361,
269.000,56.782,6.126,6.894394,10.12276,3.983804,0.3399079,2.310992,2.556,3.3,2.085,2.028,1.429,1.319,1.51,1.578,1.826,1.076,1.204,1.751,1.308,1.616,1.308,1.507,1.039,1.381,1.315,1.731,0.994,1.923,0.997,1.347,1.211,1.472,1.059,0.923,0.638,1.236,0.828,1.218,1.088,0.551,
270.000,74.047,10.684,6.482888,8.255244,7.111157,-1.036876,1.829776,3.158,1.113,1.422,2.157,1.026,2.031,1.083,2.074,0.989,1.663,0.367,0.896,1.342,1.079,1.588,1.577,1.596,1.403,0.814,1.443,1.15,1.257,0.811,1.063,0.937,0.946,1.077,0.797,1.15,0.603,1.403,0.865,1.067,0.912,
271.000,85.031,8.566,7.289027,8.000344,5.856816,-0.8394116,1.122251,2.046,1.561,1.711,1.915,1.458,0.973,1.099,0.9,1.392,1.885,1.768,1.044,1.17,1.761,0.894,1.917,1.29,0.878,1.784,0.923,0.705,1.585,0.86,1.105,1.003,0.719,1.156,0.726,1.182,0.942,0.866,1.019,1.217,0.78,
272.000,86.837,13.196,6.020987,2.976618,6.977113,-0.007111503,2.498656,2.198698,2.548,1.911,2.403,1.058,1.602,1.839,0.505,1.488,1.029,1.779,1.035,1.508,1.529,0.951,0.996,0.996,1.254,1.025,1.192,1.206,0.948,1.079,0.833,0.457,1.029,0.927,0.952,0.911,1.515,1.022,1.42,0.886,1.02,
273.000,71.669,14.556,6.755596,1.432672,6.350511,-0.279631,1.491041,1.756155,2.961,1.055,2.839,1.82,2.03,0.549,0.959,0.92,1.218,1.319,1.246,1.124,1.054,1.337,1.282,1.119,0.815,1.206,1.085,1.011,1.222,0.801,1.036,0.523,1.169,0.916,0.888,0.846,0.849,1.048,0.721,0.72,0.881,
274.000,57.368,27.36,5.339,8.697026,4.596206,-0.825945,1.242067,1.880123,1.615,0.812,0.763,1.419,1.458,1.271,1.263,0.963,0.874,1.083,1.356,0.875,1.025,0.594,0.935,1.084,0.998,1.061,0.91,1.016,1.359,0.598,1.234,0.993,0.987,1.165,0.733,0.738,0.829,1.102,0.691,1.015,0.656,
275.000,42.885,47.44,3.804,2.025247,3.631435,-1.108562,1.464462,0.4892117,1.115,1.134,2.012,1.409,1.199,0.371,1.394,1.347,0.386,0.853,0.828,0.672,1.052,0.895,0.934,0.944,0.631,1.514,1.043,0.878,1.381,0.7,1.232,0.58,1.059,1.246,0.866,1.046,0.588,1.102,0.608,1.214,0.89,
276.000,27.869,70.129,5.676,5.310246,5.312972,1.427377,1.512701,1.706047,2.113,1.747,2.676,0.473,2.458,1.567,1.219,1.445,1.591,1.074,1.885,1.174,0.916,1.146,0.96,1.166,0.639,1.072,1.677,1.148,0.578,0.987,0.676,0.746,0.584,0.875,0.805,0.705,0.831,0.6,0.6,1.018,0.952,
277.000,17.025,81.615,8.026,6.977293,3.525825,0.9124621,1.631213,0.4877947,1.5213,1.285,3.187,1.31,0.692,1.887,1.42,1.449,1.507,0.952,0.906,1.054,1.539,0.96,1.17,0.511,1.502,0.999,1.063,0.872,1.213,0.92,0.864,0.792,0.425,1.366,0.835,0.99,1.108,0.978,0.702,0.968,0.843,
278.000,14.742,96.992,9.726,6.576826,6.65656,-1.082161,1.609389,1.272763,1.19398,2.939,1.465,1.564,0.523,0.257,0.993,0.473,1.426,1.259,0.87,1.39,0.964,1.167,1.08,1.341,0.815,0.883,0.961,0.948,1.11,0.874,0.549,0.912,1.088,0.864,0.545,0.94,0.679,0.673,0.769,0.861,0.893,
279.000,9.742,83.702,16.517,3.702,1.269907,0.8450229,0.407379,1.786221,1.25463,2.582,1.55,2.262,1.637,1.512,1.842,0.417,1.221,1.816,1.089,0.759,0.769,1.025,1.017,1.24,0.591,0.752,0.737,1.438,0.774,1.044,0.578,1.179,0.384,0.818,1.146,0.936,0.375,0.78,0.529,0.93,0.528,
280.000,4.157,67.777,25.658,4.836,6.019934,-1.072547,1.933188,0.9192746,1.67284,2.728,1.491,1.861,0.49,1.251,0.938,0.511,1.264,1.165,1.081,1.117,1.178,0.447,1.378,1.002,0.745,1.043,0.839,1.146,0.958,0.529,0.968,1.097,0.687,0.846,0.804,1.112,0.678,0.978,0.738,0.761,0.714,
281.000,10.059,43.455,46.129,7.816,6.535692,0.2680382,1.684022,0.0657246,0.7714775,1.275,1.051,1.2,1.518,1.769,1.37,1.097,1.267,0.231,1.209,1.227,0.782,0.365,1.042,0.711,0.958,1.109,0.967,0.715,0.58,0.781,0.734,0.705,0.691,0.866,0.86,0.63,0.674,0.956,0.702,0.749,0.744,
282.000,8.216,27.365,67.515,7.33,3.751256,0.337999,2.721586,-0.1056563,0.919411,2.480218,1.704,1.244,1.68,1.405,1.038,0.889,1.373,0.945,1.619,1.136,1.087,1.338,1.031,0.909,1.248,0.65,0.667,1.343,0.78,1.007,0.909,1.147,0.994,0.445,0.539,0.734,0.76,1.007,0.657,0.482,0.609,
283.000,1.757,17.067,77.856,7.097,3.099031,1.868044,3.163033,0.1664679,1.071555,1.979106,1.4,1.22,0.953,0.924,1.066,1.036,0.936,0.816,0.67,0.865,1.131,1.006,1.005,0.829,0.713,1.081,0.963,0.534,0.584,0.772,1.254,0.86,0.665,0.831,1.097,0.53,0.508,0.815,1.062,0.536,0.547,
284.000,4.419,6.504,82.734,9.096,4.003,2.819629,2.58647,1.459751,1.071516,1.871248,1.913,0.309,0.626,0.877,1.216,1.316,1.079,0.751,0.729,0.987,1.008,0.895,1.19,0.904,1.142,1.175,0.791,1.302,0.846,0.407,0.959,0.404,0.605,1.009,0.845,0.497,0.58,0.669,0.747,0.696,0.696,
285.000,8.765,5.682,76.009,15.438,5.146,1.799325,3.575071,0.8733068,1.047051,2.316144,1.35,0.832,0.884,1.334,1.283,1.808,0.938,0.606,0.724,1.203,0.608,0.936,0.996,0.821,0.712,1.024,0.645,0.838,0.779,0.426,0.915,1.159,0.548,0.613,0.719,0.759,0.975,0.659,0.793,0.683,0.403,
286.000,4.042,7.499,62.532,25.612,4.282,3.022567,2.102725,1.033481,1.202876,1.796366,0.759,1.902,0.818,0.607,0.906,1.245,1.137,0.841,1.132,1.16,1.53,0.985,0.993,0.701,0.884,0.914,0.631,1.13,0.659,0.524,1.04,0.578,0.522,0.764,1.058,0.651,0.687,0.845,0.663,0.695,0.669,
287.000,4.349,8.104,44.678,43.256,3.562,2.321056,2.443169,-0.2320915,1.091232,2.882582,1.313418,1.273,1.753,0.838,1.299,0.911,0.837,0.682,1.047,0.665,0.839,0.525,1.005,1.466,1.102,0.917,0.967,0.62,0.87,0.371,0.859,0.526,0.633,0.655,0.502,0.431,0.497,0.571,0.588,0.354,0.875,
288.000,3.316,5.209,21.221,65.682,4.091,3.343795,2.645929,1.276791,1.705066,2.570457,0.9095172,1.295,1.172,0.733,0.963,1.264,0.894,0.951,1.113,0.759,1.029,1.151,0.552,0.684,0.895,0.808,0.662,0.749,0.432,0.782,1.138,0.912,0.572,0.553,0.287,0.67,0.404,0.733,0.581,0.777,0.681,
289.000,2.698,5.966,13.759,77.766,6.603,4.229,2.942753,1.379468,1.917361,2.193349,0.4698785,1,0.856,1.156,1.305,0.945,0.981,1.148,1.583,1.132,0.605,1.326,1.094,0.588,1.072,0.669,0.918,0.592,0.683,0.626,0.544,0.62,0.507,0.58,0.693,0.823,0.697,1.131,0.479,0.756,0.823,
290.000,7.188,4.406,9.427,72.02,6.823,5.922,3.131363,1.928283,2.265655,1.8341,1.199525,1.814,1.108,0.514,1.12,1.274,1.204,1.622,0.607,1.115,1.267,0.437,0.907,1.039,0.906,0.659,0.728,0.889,0.598,0.775,0.944,0.944,0.91,0.964,0.649,0.705,0.542,0.591,0.588,0.864,0.629,
291.000,6.922,1.819,3.797,67.463,9.624,5.907,2.813639,0.9452869,1.546251,1.565872,1.120907,1.044,0.929,0.539,1.296,0.515,1.134,1.007,1.237,1.065,1.136,0.876,0.972,0.992,0.86,0.824,0.747,0.795,0.647,0.837,0.624,0.533,0.671,0.62,0.53,0.493,0.591,0.61,0.641,0.927,0.688,
292.000,3.297,0.68,4.352,54.412,19.814,7.088,3.221623,1.852599,2.151997,1.740763,0.3839648,1.351564,0.434,0.626,0.925,0.803,0.688,1.195,1.074,0.859,0.864,1.045,0.857,0.943,0.598,0.462,1.032,0.76,0.525,0.726,0.964,0.43,0.505,0.742,0.601,0.635,0.28,0.648,0.564,0.65,0.893,
293.000,4.877,3.74,4.102,39.58,30.728,5.504,3.158991,2.053352,1.839434,1.825404,0.5341882,0.9726338,1.03,0.969,1.085,1.601,1.06,0.979,1.071,0.769,1.393,0.863,0.803,0.784,0.671,0.752,0.693,0.703,1.002,0.583,0.757,0.712,0.782,0.573,0.834,0.596,0.522,0.636,0.494,0.871,0.588,
294.000,3.935,6.347,4.757,21.356,51.744,5.63,3.196,1.998613,3.105228,2.1118,0.6339096,1.132636,0.377,1.128,0.894,0.974,1.404,0.714,1.029,0.501,1.169,0.889,1.216,0.467,1.284,0.486,0.641,1.183,0.606,0.83,0.498,0.735,0.583,0.777,0.361,0.579,0.448,0.64,0.79,0.517,0.425,
295.000,6.472,6.033,6.571,13.036,59.609,4.102,2.229,1.470662,2.467419,1.630007,0.9127713,1.119127,1.339,0.691,0.917,0.908,0.976,0.965,0.474,1.28,1.053,0.667,0.668,1.186,1.257,0.872,1.075,0.487,0.792,0.777,0.477,0.79,0.559,0.98,0.824,0.729,0.619,0.649,0.645,0.722,0.64,
296.000,7.779,4.442,6.45,7.303,70.276,5.063,3.236,2.734893,2.324739,1.155463,1.228095,0.8808904,0.604,1.23,1.488,1.348,1.106,0.794,1.002,1.103,0.983,0.474,0.706,0.951,1.057,0.71,1.034,0.526,0.489,0.694,0.54,0.812,0.667,0.712,0.517,0.469,0.597,0.563,0.472,0.473,0.686,
297.000,6.059,2.036,4.142,2.785,61.532,10.673,4.05,3.216586,2.357066,1.852828,1.398418,1.068062,0.849411,0.681,1.456,1.183,0.803,1.185,1.011,0.742,0.478,0.78,0.918,0.699,0.749,0.786,0.411,0.881,0.564,0.799,0.595,0.56,0.562,0.659,0.615,0.44,0.625,0.938,0.557,0.498,0.488,
298.000,5.424,1.969,4.633,4.383,50.203,21.488,4.024,3.119335,2.755322,2.134916,0.8055848,0.967132,0.9218429,1.216,0.897,1.067,0.606,0.734,0.703,0.769,0.937,0.499,0.82,1.34,0.87,0.843,0.43,0.529,0.567,0.711,1.002,0.35,0.674,0.625,0.639,0.474,0.362,0.311,0.627,0.866,0.398,
299.000,3.785,3.651,5.49,7.44,37.386,29.993,2.388,3.299,2.978319,2.52922,0.9633619,1.162242,0.7614157,0.985,1.008,1.253,0.792,0.765,0.732,0.531,1.631,0.513,1.157,0.887,0.803,1.121,0.944,0.569,0.706,0.853,0.582,0.386,0.611,0.578,0.713,0.43,0.618,0.618,0.432,0.579,0.658,
300.000,5.63,4.501,4.967,3.649,31.257,37.167,3.323,4.976,3.482515,1.975129,1.468389,0.9258958,0.7982952,0.379,0.846,0.445,0.768,1.219,0.706,0.81,1.338,0.799,0.87,0.581,0.544,0.533,0.579,0.6,0.512,0.71,0.704,0.822,0.548,0.552,0.475,0.727,0.534,0.588,0.612,0.761,0.423,
301.000,2.115,4.36,3.936,5.094,13.093,56.599,3.461,4.455,3.328687,1.736292,1.231147,0.7782652,1.796792,0.584,0.812,1.335,0.309,0.931,0.556,1.319,0.99,0.598,0.887,1.119,0.818,0.963,0.761,0.663,0.824,0.841,0.604,0.561,0.52,0.44,0.414,0.588,0.547,0.312,0.532,0.529,0.514,
302.000,5.82,2.687,4.191,2.825,9.612,66.129,7.416,4.338,3.115434,1.887037,1.347627,0.2671415,1.292388,0.3349041,0.974,0.858,1.331,0.937,0.943,1.343,0.726,0.927,0.67,1.061,1.091,0.602,0.487,0.571,0.554,0.501,0.647,0.72,0.506,0.443,0.652,0.407,0.722,0.639,0.674,0.403,0.359,
303.000,5.282,6.035,2.273,4.661,4.43,59.086,7.425,1.84,3.445647,2.081432,1.276311,0.3427328,0.771515,0.2999839,1.423,0.62,0.551,1.038,1.034,0.861,0.743,0.379,0.852,0.695,0.847,0.31,0.725,0.665,1.118,0.71,0.492,0.495,0.621,0.513,0.611,0.571,0.723,0.539,0.517,0.439,0.441,
304.000,2.73,3.899,4.409,6.468,4.308,42.07,16.68,4.252,2.895,1.51922,1.328724,0.9024276,1.452565,-0.01266108,0.884,0.619,0.382,1.12,0.476,0.828,0.902,0.514,0.808,0.537,0.616,0.544,0.851,0.634,0.574,0.562,0.419,0.75,0.583,0.735,0.733,0.772,0.513,0.738,0.536,0.323,0.779,
305.000,3.98,3.416,3.283,4.668,4.771,30.57,25.644,3.013,3.298,1.551968,1.161023,0.1096644,0.6981579,0.3667246,0.486,0.712,0.487,0.435,0.905,0.765,1.103,0.548,0.651,0.615,0.672,1.127,0.288,0.678,0.61,0.738,0.688,0.751,0.345,0.385,0.49,0.531,0.457,0.433,0.471,0.419,0.502,
306.000,6.106,4.888,5.921,2.367,3.368,20.359,35.965,2.451,3.162,2.318917,1.826003,0.1719349,0.9383419,0.6848123,0.982,0.856,0.989,0.614,1.217,0.815,0.739,0.472,0.704,1.149,0.586,0.582,0.915,0.629,0.494,0.614,0.651,0.598,0.41,0.558,0.624,0.742,0.419,0.639,0.435,0.543,0.664,
307.000,5.307,5.861,4.406,3.898,5.479,14.469,49.653,3.163,2.97,1.431664,2.176324,0.3423616,0.459126,0.6442788,0.9254049,0.755,0.961,0.871,0.775,0.716,0.654,0.739,1.417,0.607,0.953,0.871,0.438,0.703,0.744,0.536,0.621,0.477,0.515,0.462,0.31,0.666,0.441,0.442,0.495,0.519,0.405,
308.000,3.08,4.068,1.892,2.332,5.207,7.117,56.109,4.133,1.895,1.820839,1.924826,0.1982617,1.372507,0.4729779,0.7505381,0.656,1.035,1.115,0.976,1.169,0.829,0.459,1.168,0.616,0.764,0.615,1.138,0.639,0.625,0.873,0.458,0.626,0.447,0.602,0.583,0.574,0.424,0.455,0.54,0.604,0.409,
309.000,4.114,5.142,1.604,3.09,4.669,4.307,53.581,7.903,3.42,2.351,2.319893,0.5275049,0.3308872,0.4868973,0.5897818,0.972,0.652,0.501,1.16,0.845,0.998,0.65,0.707,0.524,0.614,0.753,0.735,0.44,0.516,0.539,0.617,0.559,0.575,0.389,0.525,0.589,0.722,0.483,0.506,0.397,0.389,
310.000,3.699,3.462,2.192,3.008,4.061,5.538,43.705,11.296,2.338,1.672,2.103147,0.6342991,0.5765944,1.084461,0.8522409,0.925,0.484,0.713,0.678,0.484,0.744,0.799,0.681,0.368,0.549,1.064,0.909,0.579,0.788,0.839,0.496,0.783,0.546,0.584,0.364,0.531,0.527,0.497,0.703,0.592,0.673,
311.000,4.77,3.506,3.301,2.567,3.415,4.594,31.862,18.5,3.003,2.188,2.563697,-0.1865763,1.199188,0.8960146,1.086403,0.767,0.81,0.57,0.875,0.447,0.807,0.889,0.886,0.482,0.852,0.792,0.492,0.692,0.612,0.745,0.643,0.642,0.483,0.822,0.489,0.614,0.443,0.502,0.568,0.491,0.394,
312.000,6.256,5.259,1.506,3.43,3.793,5.648,23.523,28.686,2.676,2.546,2.380169,0.7044337,0.7281083,0.6336247,0.9231992,0.8980984,1.092,0.289,0.602,0.614,0.541,0.747,0.758,0.48,0.872,0.627,0.599,0.461,0.408,0.675,0.616,0.539,0.412,0.497,0.361,0.792,0.381,0.57,0.305,0.518,0.612,
313.000,4.459,5.088,2.9,2.993,3.492,3.728,11.541,41.774,4.372,2.864,1.90877,0.6487561,1.509034,1.169889,1.268796,1.043429,0.54,0.872,0.969,0.699,0.355,0.766,1.024,0.791,0.767,0.696,0.55,0.492,0.642,0.788,0.645,0.546,0.589,0.747,0.311,0.564,0.455,0.422,0.442,0.452,0.408,
314.000,2.784,5.455,4.88,4.259,5.217,2.651,7.911,46.044,4.398,2.792,2.282,0.9763729,1.377447,0.9925931,0.6097133,0.3482308,0.717,0.287,0.752,0.488,0.64,1.034,0.714,0.862,0.648,0.704,0.826,0.367,0.826,0.556,0.762,0.74,0.547,0.7,0.41,0.571,0.44,0.583,0.539,0.527,0.529,
315.000,4.532,6.944,2.681,2.868,4.917,3.369,6.539,50.808,8.824,2.654,2.84,1.469731,0.6803028,0.8132171,0.9034414,0.8540946,0.775,1.107,0.97,0.665,0.57,0.734,0.493,0.841,0.608,0.586,0.846,0.557,0.493,0.463,0.613,0.515,0.35,0.587,0.535,0.522,0.519,0.45,0.589,0.609,0.594,
316.000,6.099,3.011,5.302,3.662,3.102,3.961,6.021,45.384,11.104,3.791,3.055,1.249652,0.7805799,0.802965,1.237481,0.8752397,0.989,0.749,0.442,0.367,0.631,0.813,0.62,0.741,0.526,0.763,0.573,0.4,0.617,0.637,0.518,0.555,0.439,0.486,0.637,0.514,0.412,0.572,0.436,0.42,0.524,
317.000,1.4,4.756,3.618,5.14,4.116,6.546,5.544,32.581,20.524,3.516,2.102,2.023782,1.13324,1.291579,1.722846,0.8187107,0.9606175,0.429,0.838,0.804,0.675,0.65,0.767,0.693,0.958,0.575,0.781,0.722,0.548,0.725,0.31,0.645,0.362,0.393,0.754,0.673,0.49,0.476,0.339,0.534,0.464,
318.000,5.734,3.206,6.055,4.506,5.346,7.073,6.713,25.215,29.195,3.337,4.022,2.211133,1.570523,1.282787,1.514802,0.7568777,0.6511448,0.361,0.669,0.823,0.264,0.811,0.467,0.552,0.456,0.82,0.362,0.466,0.415,0.448,0.657,0.736,0.354,0.348,0.67,0.457,0.399,0.427,0.481,0.439,0.425,
319.000,4.459,8.179,3.626,5.808,3.831,4.533,4.945,13.126,35.696,3.849,2.276,3.031,1.575261,1.365626,1.425353,1.155288,0.8124888,0.879,0.775,0.614,0.831,0.534,0.516,0.813,0.65,0.702,0.918,0.748,0.342,0.386,0.491,0.341,0.562,0.176,0.573,0.516,0.337,0.608,0.369,0.579,0.386,
320.000,7.204,7.438,8.394,7.621,6.136,6.176,5.291,9.859,43.98,6.495,3.583,2.966,1.695617,1.708178,1.333042,0.8929544,0.7548856,0.98,0.684,0.585,0.52,0.505,0.988,0.758,0.418,0.505,0.44,0.606,0.539,0.437,0.6,0.393,0.634,0.453,0.36,0.614,0.439,0.471,0.48,0.403,0.506,
321.000,5.033,6.321,6.675,8.089,7.185,5.364,6.541,7.045,44.327,7.414,3.488,3.283,2.175164,1.846445,1.709935,0.6624553,0.7706968,0.775,1.124,1.081,0.545,0.582,0.481,1.008,0.532,0.549,0.637,0.662,0.739,0.649,0.487,0.586,0.495,0.56,0.311,0.413,0.328,0.596,0.554,0.411,0.424,
322.000,5.041,4.359,4.844,6.466,5.276,6.313,5.118,7.541,40.412,13.752,4.34,4.284,2.423948,2.180523,1.768314,0.8832263,1.034729,1.174373,0.777,0.962,0.729,0.752,0.605,0.596,0.653,0.677,0.654,0.467,0.577,0.265,0.525,0.502,0.398,0.438,0.323,0.303,0.41,0.392,0.308,0.48,0.433,
