,250 scatter peaks interpolated,255 scatter peaks interpolated,260 scatter peaks interpolated,265 scatter peaks interpolated,270 scatter peaks interpolated,275 scatter peaks interpolated,280 scatter peaks interpolated,285 scatter peaks interpolated,290 scatter peaks interpolated,295 scatter peaks interpolated,300 scatter peaks interpolated,305 scatter peaks interpolated,310 scatter peaks interpolated,315 scatter peaks interpolated,320 scatter peaks interpolated,325 scatter peaks interpolated,330 scatter peaks interpolated,335 scatter peaks interpolated,340 scatter peaks interpolated,345 scatter peaks interpolated,350 scatter peaks interpolated,355 scatter peaks interpolated,360 scatter peaks interpolated,365 scatter peaks interpolated,370 scatter peaks interpolated,375 scatter peaks interpolated,380 scatter peaks interpolated,385 scatter peaks interpolated,390 scatter peaks interpolated,395 scatter peaks interpolated,400 scatter peaks interpolated,405 scatter peaks interpolated,410 scatter peaks interpolated,415 scatter peaks interpolated,420 scatter peaks interpolated,425 scatter peaks interpolated,430 scatter peaks interpolated,435 scatter peaks interpolated,440 scatter peaks interpolated,445 scatter peaks interpolated,450 scatter peaks interpolated,
260.000,1.476035,6.863206,1.596149,14.20372,2.416357,4.121,5.965,4.167,3.707,3.28,2.922,2.321,2.329,2.07,2.243,1.827,2.33,1.137,2.729,2.211,1.24,1.298,1.15,2.094,1.399,1.378,1.909,1.747,1.156,1.124,1.208,1.535,1.496,1.009,1.169,1.755,1.122,1.185,1.046,1.478,1.399,
261.000,10.96172,6.412587,0.6229849,13.46182,2.899558,6.121,4.782,2.949,3.374,3.244,3.023,1.353,3.105,1.455,2.418,0.712,2.294,0.991,2.121,0.716,1.9,1.218,1.864,2.519,1.69,1.97,1.838,1.916,1.462,1.169,1.276,1.158,1.109,0.883,1.273,1.022,0.971,0.824,0.992,0.81,1.349,
262.000,5.350676,6.982432,1.556981,11.55924,3.391088,4.028488,4.399,4.014,2.894,3.276,2.315,1.779,2.026,1.707,3.049,1.463,1.822,1.463,2.289,1.771,1.328,1.541,1.076,1.656,1.776,1.289,1.438,1.9,1.915,1.913,1.536,1.473,1.155,1.425,1.404,1.58,0.982,1.796,1.161,0.88,1.321,
263.000,10.63442,8.179226,1.142674,11.40362,2.943668,4.398511,4.644,3.647,3.226,1.237,0.688,3.313,1.634,1.862,1.883,2.391,1.845,2.735,1.647,2.14,1.572,1.581,1.722,1.675,1.626,2.112,1.768,1.683,0.745,1.156,1.045,1.612,0.816,1.596,1.494,1.133,1.04,1.318,1.371,1.268,1.002,
264.000,9.92,6.078137,1.899458,12.69841,4.058585,8.066328,3.015,2.935,3.136,2.014,1.651,2.333,2.239,2.097,2.8,0.935,2.311,2.845,1.456,1.657,2.096,1.641,1.496,1.079,1.06,1.277,1.633,1.205,0.903,1.22,1.28,0.794,0.992,1.034,1.12,1.148,1.098,1.171,1.494,0.99,1.024,
265.000,9.739,6.240496,1.693106,13.21568,2.500831,6.591013,3.067,4.58,1.855,3.084,2.729,2.983,2.518,2.672,2.133,2.199,1.816,0.791,1.693,1.861,1.875,1.219,2.347,1.192,1.242,0.98,1.843,1.232,1.053,1.681,0.832,1.672,1.181,0.78,1.326,1.389,1.649,1.446,1.439,1.324,1.03,
266.000,9.359,10.71439,0.9382513,11.57541,5.394135,3.739754,4.741,2.064,2.795,1.162,1.466,2.284,1.508,1.603,1.201,1.318,0.574,1.452,1.605,2.062,1.172,1.281,2.029,1.363,1.456,1.761,1.387,0.804,1.109,1.393,0.722,0.915,1.171,1.215,0.844,1.883,1.161,0.88,1.113,0.971,1.336,
267.000,22.752,9.596345,3.600769,12.69946,2.741548,4.171604,2.255969,4.58,3.835,3.596,2.378,1.331,2.218,2.338,1.397,1.955,2.399,1.971,1.053,1.171,2.958,2.115,1.817,1.389,1.174,1.281,1.57,1.565,1.695,1.502,0.688,0.861,0.749,0.819,0.965,0.828,1.29,1.158,1.099,1.44,0.66,
268.000,28.892,7.648704,3.518657,10.35359,4.306052,5.155345,1.903151,1.581,1.688,2.698,2.446,2.211,2.275,1.006,2.876,2.008,1.372,1.784,1.454,2.331,1.719,1.048,1.708,1.633,1.56,0.838,0.772,1.811,0.873,0.723,0.708,0.988,1.035,1.469,1.16,0.942,1.171,1.035,1.103,0.684,1.108,
269.000,46.4,7.546,2.724288,13.7744,4.493362,3.653778,4.19431,0.326,2.863,4.888,2.975,4.048,1.515,1.101,1.071,1.23,1.978,1.417,1.065,1.704,1.057,1.531,1.103,1.235,1.17,1.298,1.87,1.08,1.372,1.029,0.854,0.743,1.084,1.116,0.603,0.864,1.493,0.925,0.844,1.409,1.041,
270.000,75.386,11.858,3.959703,12.68262,4.122553,3.214468,4.688672,2.505,3.73,2.826,1.965,2.496,1.716,2.607,1.026,1.776,0.848,1.196,1.412,1.576,1.103,0.799,1.407,1.354,1.593,1.4,1.416,1.33,0.83,1.139,1.063,0.571,1.051,1.022,1.143,1.061,0.387,0.902,0.743,0.744,1.046,
271.000,90.456,6.007,2.612135,6.691756,2.268545,2.990775,4.839339,2.77,3.845,1.752,1.263,1.98,1.802,2.167,0.799,0.72,1.625,0.855,1.813,1.015,1.728,1.967,1.139,1.218,1.377,1.398,1.07,1.457,1.068,0.583,1.336,1.013,0.955,0.843,0.914,0.964,0.638,0.739,1.072,0.889,0.984,
272.000,104.905,10.518,4.618972,9.448452,5.068959,3.462593,4.683525,0.1097615,2.656,3.277,1.12,2.441,2.374,1.032,1.501,1.201,1.25,1.594,1.053,0.945,0.851,1.15,0.876,1.338,1.247,1.441,0.855,0.858,1.061,0.777,0.96,0.945,1.108,1.11,1.098,1.176,0.575,0.724,1.004,1.002,0.688,
273.000,87.451,23.345,5.016083,4.065544,3.528113,1.082883,4.190684,0.7224487,2.491,1.792,2.832,1.986,2.173,0.431,1.986,1.593,1.113,1.658,1.163,1.254,1.514,1.571,1.363,0.988,0.651,1.076,1.229,0.887,1.057,1.009,0.783,0.95,0.992,1.041,0.46,0.975,1.118,0.679,0.937,1.001,0.75,
274.000,66.489,37.264,6.602,5.441078,3.065509,3.134286,4.266375,1.390356,1.289,2.466,2.988,1.164,2.598,0.736,1.924,1.907,1.753,0.795,2.012,0.942,1.87,1.614,1.003,1.321,1.465,1.56,1.125,1.264,1.308,1.316,1.15,0.99,0.801,0.768,0.584,1.304,0.747,0.909,1.285,1.15,0.938,
275.000,47.212,53.055,4.476,4.717097,7.233386,5.422389,5.662564,2.647387,2.535,2.111,1.903,1.17,1.685,2.022,1.353,1.459,1.952,0.938,1.511,1.161,1.267,1.082,1.064,1.045,1.042,0.765,1.189,0.693,0.87,1.132,0.794,1.061,1.057,0.667,0.719,0.538,0.927,0.93,1.121,0.83,0.804,
276.000,18.673,69.995,5.76,2.787486,3.673008,3.058432,4.655054,0.4471107,2.103,1.765,1.384,2.389,1.56,0.917,1.883,1.105,1.71,1.577,1.042,1.398,1.046,1.291,1.394,1.359,1.286,1.203,1.488,1.406,0.809,0.676,0.91,0.479,0.786,0.734,0.843,1.162,0.644,0.989,1.077,0.972,0.966,
277.000,14.41,101.206,7.914,1.525658,4.861766,4.110351,3.905941,2.207993,2.170694,2.634,1.542,2.143,2.279,1.157,1.112,1.504,1.658,1.389,1.474,1.37,1.007,0.643,1.263,1.193,1.658,0.74,0.768,1.334,1.142,1.032,0.995,1.208,0.708,0.736,0.905,1.141,0.683,0.662,0.717,0.459,0.621,
278.000,9.476,119.648,10.338,6.796754,4.152921,4.294728,5.24836,2.112731,1.594349,3.483,0.637,1.907,1.698,0.941,1.712,0.935,1.614,1.623,1.228,1.056,1.756,1.208,1.238,1.368,1.253,0.714,0.815,0.731,1.027,0.797,0.836,1.25,0.714,0.718,0.627,0.764,0.635,0.8,0.852,0.79,0.737,
279.000,5.197,88.554,13.515,4.557,4.990419,4.128921,5.009632,2.03021,2.510119,2.463,2.486,1.332,2.034,1.053,1.657,1.593,0.909,1.051,0.997,1.405,1.379,1.063,1.09,1.623,0.821,0.609,1.246,1.075,0.706,0.683,0.59,0.723,1.095,0.652,0.984,1.034,0.702,0.803,0.687,0.83,0.574,
280.000,8.254,72.752,28.031,7.794,3.34334,0.4881124,6.2285,2.622528,1.982224,1.412,0.823,1.309,2.441,1.504,1.927,1.678,0.993,0.853,1.558,0.867,1.055,0.949,1.225,0.891,1.182,1.434,1.026,1.363,1.193,1.033,1.3,0.621,0.557,0.933,0.741,0.525,0.577,0.668,0.576,0.754,0.612,
281.000,9.305,49.162,44.564,4.902,5.17611,3.846349,5.406704,1.819513,1.964822,1.218,1.102,1.684,1.263,1.763,1.555,0.899,1.454,1.477,1.377,1.111,0.853,0.845,1.052,0.743,0.869,0.922,1.501,0.978,0.935,0.937,0.806,0.613,0.691,0.943,0.613,0.537,0.63,0.808,0.613,0.798,0.621,
282.000,11.762,31.051,65.321,6.761,7.302709,1.693212,5.82149,2.395879,1.66658,0.05976381,2.013,2.278,1.109,1.27,1.482,0.774,0.817,1.103,0.763,1.024,0.882,0.769,0.952,0.706,0.871,0.757,0.969,0.759,1.34,0.949,0.88,1.014,0.576,0.702,0.778,1.251,0.927,0.577,0.908,0.933,0.442,
283.000,3.61,22.367,87.881,6.096,4.739527,2.973825,5.970138,1.364188,1.921458,1.271732,1.324,2.075,2.024,1.895,1.61,0.863,0.922,1.119,1.336,1.145,1.055,1.109,1.381,1.29,0.961,0.894,1.231,0.89,0.791,0.741,0.884,0.398,0.535,0.759,0.789,0.744,0.733,0.849,0.616,0.751,0.574,
284.000,5.092,11.17,104.867,9.607,4.394,4.432614,6.959018,0.2926013,1.861439,-0.3430442,0.742,2.005,1.571,1.582,0.671,0.54,1.052,1.115,1.172,0.669,0.784,0.582,1.254,1.207,0.842,1.198,0.582,1.136,1.132,0.858,0.852,0.636,0.708,1.001,0.914,0.761,0.659,0.74,0.573,0.503,0.361,
285.000,9.935,11.597,80.12,14.827,3.622,4.310623,7.047107,2.150992,0.1569855,0.3804738,1.996,2.418,1.641,1.11,0.879,1.741,0.693,1.198,1.054,1.039,1.242,1.087,0.861,1.527,0.738,0.814,0.99,1.121,1.424,0.816,0.431,0.623,0.525,1.095,0.758,0.829,0.961,0.774,0.858,0.827,0.9,
286.000,7.302,7.284,67.712,23.092,3.449,4.659779,6.426957,2.801986,1.027126,0.7018303,0.595,0.906,1.213,1.269,0.569,0.598,0.707,0.847,0.757,1.063,1.473,0.886,0.903,0.903,1.142,1.026,1.238,0.973,0.874,0.616,0.632,0.957,0.584,0.949,0.748,0.827,0.591,0.701,0.677,0.74,0.664,
287.000,7.611,4.435,47.477,43.912,5.844,3.401623,7.700678,3.618514,1.966534,-0.5191604,1.009884,1.518,1.921,1.766,0.584,1.565,1.13,0.467,1.205,0.726,0.887,1.023,1.337,0.788,1.043,0.479,0.659,0.691,1.284,0.802,0.735,0.651,0.539,0.749,0.575,0.676,0.531,0.679,0.525,0.727,0.61,
288.000,5.56,3.424,30.011,62.278,4.277,2.393718,7.175489,0.6285191,1.837676,0.06712176,0.5997231,1.775,1.483,1.563,0.758,1.047,0.835,1.02,0.966,0.929,0.686,0.982,1.048,0.944,1.053,0.7,0.697,0.908,0.64,0.652,0.798,0.843,0.859,0.689,0.902,0.739,0.969,0.866,0.752,0.642,0.427,
289.000,6.157,3.514,13.366,78.269,7.219,4.904,5.848457,1.763647,1.131604,0.4524559,0.3103617,1.886,1.048,0.559,0.671,0.856,1.264,0.72,1.356,1.388,1.234,1.262,0.954,1.227,1.066,0.877,1.084,0.981,0.817,0.986,0.794,0.66,0.521,0.514,0.862,0.641,0.769,0.75,0.58,0.751,0.709,
290.000,6.613,7.602,9.488,80.484,6.907,5.196,6.285924,0.5989773,2.1212,-0.01855751,1.010735,1.475,1.439,1.782,0.851,1.358,1.332,1.045,1.054,1.34,0.751,0.724,0.869,1.039,1.173,0.739,0.828,0.53,1.276,0.902,0.502,0.766,0.865,0.756,0.68,0.733,0.646,0.514,0.636,0.565,0.749,
291.000,6.076,4.456,5.326,70.074,10.833,6.032,7.747694,3.667671,2.154274,-0.1668199,0.5980303,0.926,1.226,1.05,1.793,0.877,1.401,1.225,0.877,0.547,0.856,0.952,0.848,0.892,0.512,1.159,0.561,0.49,0.807,0.432,0.538,0.641,0.485,0.691,0.839,0.773,0.829,0.523,0.759,0.785,0.255,
292.000,6.731,4.453,5.411,56.842,23.746,4.115,4.889514,3.885495,2.830638,-0.3516471,1.298698,0.7200785,1.165,1.173,1.043,1.002,1.133,1.042,1.217,0.829,0.938,0.915,1.169,1.963,0.673,0.964,0.479,0.735,0.782,0.748,0.842,0.626,0.498,0.662,0.822,0.391,0.675,0.748,0.546,0.534,0.621,
293.000,5.301,5.107,6.034,37.008,40.329,4.32,5.084937,2.998092,1.332809,-0.3309667,1.316826,1.184149,0.839,1.073,1.252,1.018,0.815,0.65,1.003,0.793,0.687,0.566,0.78,0.988,0.663,0.986,0.776,1.089,0.772,0.88,1.558,0.816,0.799,0.562,0.566,0.518,0.572,0.738,0.66,0.638,0.563,
294.000,6.161,5.345,3.94,23.091,46.212,5.187,6.043,1.436637,2.768417,1.027948,0.8045252,1.242667,1.583,1.198,1.393,0.891,0.8,1.001,1.265,0.947,0.814,1.069,1.25,0.816,0.574,0.526,0.896,0.666,0.649,0.98,0.482,0.659,0.675,0.483,0.514,0.562,0.423,0.674,0.495,0.556,0.537,
295.000,5.409,6.356,5.127,15.119,62.054,4.438,3.466,4.890649,1.925714,0.849716,0.4397901,0.9672835,1.762,0.904,0.996,1.183,0.968,0.618,0.909,0.727,0.904,0.676,1.153,1.115,0.983,0.796,1.006,0.712,0.862,0.66,0.326,0.5,0.837,0.702,0.776,0.401,0.493,0.557,0.798,0.642,0.798,
296.000,8.078,2.363,3.231,8.743,72.636,7.823,4.68,4.861736,2.012241,0.1797323,1.976895,0.5930804,1.506,0.744,1.616,0.705,1.023,0.727,0.708,0.854,0.632,0.959,0.667,0.82,0.86,1.158,0.831,0.877,0.833,0.681,0.63,0.896,0.505,0.78,0.686,0.714,0.471,0.596,0.716,0.729,0.563,
297.000,3.98,5.4,7.511,8.175,70.719,11.078,4.033,4.174247,2.063472,-0.03640676,1.779093,0.5733954,1.688564,0.906,0.658,0.484,0.853,0.839,0.859,1.073,0.792,0.823,0.744,0.935,0.951,0.816,0.695,0.924,0.759,0.419,0.56,0.557,0.259,0.509,0.676,0.505,0.867,0.629,0.725,0.654,0.723,
298.000,5.173,4.858,5.2,7.864,59.9,19.706,4.041,3.696513,1.996349,0.731109,1.680343,0.6517922,1.863351,0.829,0.585,1.124,1.235,0.721,1.163,0.851,0.716,0.89,0.727,0.678,0.929,0.94,0.774,0.852,0.585,0.596,0.774,0.688,0.594,0.547,0.467,0.68,0.681,0.586,0.685,0.925,0.659,
299.000,6.392,5.798,4.314,3.192,43.453,31.322,3.549,4.426,2.718356,0.6328174,2.135776,0.791561,1.209718,1.029,1.135,0.914,1.05,1.054,1.27,0.774,0.972,1.118,0.822,0.957,0.571,0.558,0.744,0.677,0.491,0.595,0.615,0.669,0.38,0.469,0.763,0.447,0.713,0.731,0.654,0.696,0.349,
300.000,8.918,5.934,5.096,4.589,25.541,45.675,4.839,3.457,2.490283,1.092998,1.564597,0.4382439,1.631773,1.357,1.645,1.575,0.558,1.023,1.082,0.657,0.703,1.031,0.716,0.777,0.953,0.708,0.882,0.565,0.769,0.624,0.811,0.324,0.332,0.514,0.701,0.661,0.42,0.96,0.601,0.705,0.766,
301.000,6.391,3.926,5.5,2.93,14.318,52.679,5.555,3.744,3.434119,1.501998,1.880131,0.319765,1.499608,1.057,0.786,0.666,0.692,1.006,0.593,0.873,0.751,0.791,0.469,0.845,0.84,1.191,0.472,0.745,0.997,0.66,0.68,0.333,0.359,0.355,0.844,0.648,0.786,0.608,0.352,0.869,0.678,
302.000,3.537,5.583,3.748,3.888,8.494,57.249,6.086,2.742,3.573022,1.470393,1.992301,0.06355757,1.425478,1.359629,1.405,0.711,0.457,1.089,1.189,1.298,0.643,0.713,0.518,1.107,1.144,0.836,0.951,0.647,0.673,0.614,0.693,0.557,0.926,0.724,0.627,0.61,0.578,0.511,0.758,0.575,0.475,
303.000,8.488,3.853,6.163,3.68,7.141,63.307,11.881,3.272,2.388077,1.851563,2.462207,0.2228865,1.417918,1.373128,1.282,1.41,0.774,0.804,0.951,1.101,0.86,0.684,0.399,0.826,1.022,1.024,0.895,0.654,0.651,0.675,0.751,0.672,0.706,0.816,0.739,0.738,0.772,0.563,0.426,0.485,0.635,
304.000,6.03,5.692,4.563,5.906,5.081,51.134,19.843,3.956,2.08,2.406165,2.556573,0.6537178,1.876137,1.300516,0.48,0.699,0.846,1.516,0.547,0.82,0.758,0.621,0.691,0.827,0.831,0.802,0.65,0.743,0.781,0.647,0.762,0.752,0.447,0.535,0.348,0.342,0.625,0.54,0.547,0.596,0.464,
305.000,7.721,5.533,5.964,4.099,5.579,37.115,28.869,3.171,2.112,2.250397,2.835782,0.3547045,1.476641,1.049723,1.37,0.892,0.705,1.109,0.959,0.724,0.776,0.863,0.916,0.75,0.709,0.984,0.573,0.595,0.616,0.9,0.667,0.707,0.997,0.549,0.481,0.596,0.572,0.71,0.64,0.824,0.607,
306.000,4.811,5.389,4.358,2.998,4.89,25.46,37.964,3.007,3.44,2.929824,2.879508,1.024926,2.409804,1.620795,0.958,0.674,0.734,0.996,1.206,0.623,0.842,0.445,1.145,0.837,0.797,0.667,0.558,0.715,0.559,0.594,0.716,0.644,0.395,0.546,0.512,0.357,0.477,0.511,0.471,0.531,0.339,
307.000,6.335,4.648,2.557,5.483,4.169,14.529,49.087,3.033,3.64,2.298537,3.256309,0.5916684,1.635172,1.232866,1.119933,0.582,0.416,0.909,0.908,0.972,0.975,1.146,0.56,0.572,1.081,0.849,0.724,0.684,0.597,0.525,0.654,0.609,1.033,0.824,0.446,0.539,0.575,0.773,0.416,0.618,0.582,
308.000,5.32,2.329,3.532,5.44,4.341,8.445,62.769,3.089,3.054,3.108443,3.648373,0.666421,1.702794,1.564686,0.9894191,0.852,1.058,1.009,0.793,1.013,0.637,0.808,0.987,0.887,0.645,0.559,0.375,0.43,0.505,0.404,0.585,0.661,0.602,0.568,0.597,0.558,0.498,0.52,0.36,0.688,0.636,
309.000,6.204,3.846,1.49,3.298,4.648,6.877,52.915,7.42,2.985,3.607,3.622718,0.589186,1.622225,1.459192,1.398706,0.839,0.748,0.779,0.791,0.931,0.446,0.973,0.902,0.443,0.551,0.699,0.797,0.297,0.692,0.567,0.662,0.56,0.547,0.583,0.626,0.565,0.491,0.596,0.533,0.625,0.379,
310.000,5.107,5.415,5.293,3.264,5.296,5.3,42.206,12.522,3.209,2.123,3.070263,0.4547693,1.284782,1.252499,0.9361602,0.466,0.741,0.779,0.614,0.808,0.714,0.779,0.805,0.918,0.613,0.575,0.913,0.732,0.582,0.559,0.518,0.715,0.735,0.382,0.641,0.562,0.607,0.748,0.692,0.394,0.622,
311.000,6.005,5.044,3.463,2.456,4.845,3.669,35.239,21.841,2.265,2.883,3.698832,1.526241,1.416961,1.544693,0.8767979,0.987,0.549,0.967,0.953,0.392,0.813,0.533,0.874,1.224,0.953,0.725,0.896,0.747,0.409,0.724,0.33,0.585,0.306,0.467,0.593,0.62,0.558,0.675,0.378,0.751,0.337,
312.000,4.877,6.083,4.154,7.147,5.439,5.085,21.757,27.425,4.517,3.077,2.662219,1.422451,1.457912,1.903368,1.256874,1.236868,0.72,0.643,1.119,0.528,1.217,0.515,0.927,0.623,0.811,0.752,0.838,0.729,0.635,0.74,0.824,0.275,0.611,0.769,0.528,0.503,0.418,0.174,0.417,0.692,0.602,
313.000,7.556,6.262,6.179,3.915,3.434,5.808,12.901,45.168,3.376,2.959,2.385517,1.265319,1.208222,1.56767,1.096576,1.21653,1.135,0.763,0.828,0.805,0.901,0.669,0.836,0.483,0.561,0.644,0.782,0.48,0.239,0.753,0.615,0.457,0.515,0.485,0.813,0.622,0.683,0.356,0.471,0.619,0.511,
314.000,5.932,4.11,4.865,5.083,5.864,4.953,11.507,47.962,4.774,2.213,2.905,1.744836,0.5632975,1.502381,1.228732,1.306514,0.683,0.493,0.442,1.057,0.602,0.636,0.616,0.958,0.858,0.796,0.929,0.623,0.471,0.529,0.18,0.569,0.572,0.351,0.434,0.695,0.45,0.593,0.298,0.443,0.515,
315.000,3.712,5.329,5.378,5.289,5.461,5.27,7.892,51.371,7.232,2.427,3.052,1.03005,0.973692,1.795516,1.46114,1.050451,0.846,0.887,0.996,0.953,0.64,0.64,0.832,0.476,1.059,0.642,0.833,0.709,0.783,0.597,0.578,0.649,0.446,0.541,0.796,0.732,0.548,0.622,0.384,0.717,0.462,
316.000,5.088,4.743,4.276,5.195,7.441,5.632,6.234,44.665,15.443,3.572,2.033,1.6784,1.226804,1.509394,1.386455,1.147851,0.686,0.505,0.903,0.945,0.982,0.841,0.544,0.557,0.721,0.727,1.028,0.847,0.313,0.629,0.616,0.541,0.35,0.815,0.665,0.462,0.64,0.531,0.521,0.461,0.593,
317.000,4.43,3.919,6.585,5.644,6.004,5.792,5.878,37.058,18.882,3.547,2.283,2.92874,1.175691,1.62183,1.139448,1.083252,0.9058673,0.927,0.869,0.968,0.972,0.555,0.818,0.599,0.891,0.694,0.58,0.78,0.523,0.566,0.412,0.427,0.513,0.543,0.489,0.589,0.734,0.528,0.532,0.945,0.241,
318.000,5.086,4.918,5.335,3.393,4.095,6.608,6.818,27.118,31.167,3.924,2.957,3.033853,0.9298814,1.855823,1.493639,1.60925,1.109671,0.798,0.41,0.716,0.831,0.644,0.414,0.779,0.805,0.592,0.482,0.616,0.499,0.647,0.627,0.647,0.261,0.539,0.511,0.485,0.537,0.45,0.199,0.488,0.449,
319.000,4.467,5.048,7.16,4.609,3.925,5.64,6.874,17.533,38.502,5.315,3.102,2.918,1.382819,1.975379,1.724784,1.485984,0.9529788,0.808,0.813,0.826,0.617,0.518,0.815,0.821,1.008,0.521,0.561,0.578,0.512,0.543,0.775,0.687,0.63,0.651,0.414,0.48,0.404,0.583,0.564,0.54,0.313,
320.000,7.287,6.377,5.92,5.394,6.513,4.922,5.486,12.51,46.957,6.546,3.993,3,1.809656,1.625057,1.283009,1.087043,0.8902257,0.647,0.515,0.727,0.469,0.478,0.692,0.401,0.766,0.89,0.389,0.63,0.724,0.422,0.517,0.423,0.558,0.48,0.429,0.668,0.504,0.527,0.519,0.347,0.402,
321.000,5.894,8.478,4.867,7.326,6.505,4.894,6.266,9.114,49.42,8.146,4.438,4.127,1.999789,2.156604,2.116868,1.176753,0.9748086,0.878,0.562,0.547,0.853,0.784,0.505,0.684,0.688,0.612,0.708,0.708,0.754,0.323,0.474,0.385,0.638,0.595,0.689,0.321,0.618,0.532,0.313,0.304,0.538,
322.000,6.098,3.767,3.806,8.267,7.651,5.778,6.376,6.832,43.522,11.65,4.316,3.657,3.128742,1.693556,1.62877,0.8706342,0.5395319,0.5839442,0.772,0.841,0.668,0.849,0.724,0.646,0.759,0.567,0.748,0.672,0.742,0.612,0.598,0.351,0.42,0.686,0.602,0.47,0.473,0.443,0.373,0.532,0.271,
