,250 scatter peaks interpolated,255 scatter peaks interpolated,260 scatter peaks interpolated,265 scatter peaks interpolated,270 scatter peaks interpolated,275 scatter peaks interpolated,280 scatter peaks interpolated,285 scatter peaks interpolated,290 scatter peaks interpolated,295 scatter peaks interpolated,300 scatter peaks interpolated,305 scatter peaks interpolated,310 scatter peaks interpolated,315 scatter peaks interpolated,320 scatter peaks interpolated,325 scatter peaks interpolated,330 scatter peaks interpolated,335 scatter peaks interpolated,340 scatter peaks interpolated,345 scatter peaks interpolated,350 scatter peaks interpolated,355 scatter peaks interpolated,360 scatter peaks interpolated,365 scatter peaks interpolated,370 scatter peaks interpolated,375 scatter peaks interpolated,380 scatter peaks interpolated,385 scatter peaks interpolated,390 scatter peaks interpolated,395 scatter peaks interpolated,400 scatter peaks interpolated,405 scatter peaks interpolated,410 scatter peaks interpolated,415 scatter peaks interpolated,420 scatter peaks interpolated,425 scatter peaks interpolated,430 scatter peaks interpolated,435 scatter peaks interpolated,440 scatter peaks interpolated,445 scatter peaks interpolated,450 scatter peaks interpolated,
260.000,7.73883,-0.3828278,2.91527,12.58425,9.365811,9.429,3.709,5.409,5.851,5.248,5.422,2.832,1.926,2.872,2.624,2.341,2.493,2.182,2.809,2.155,2.139,1.853,2.517,1.897,3.41,2.15,2.152,1.381,1.675,1.313,1.417,1.781,1.575,1.63,1.754,1.794,1.389,1.872,1.062,1.88,1.867,
261.000,9.145442,3.113412,4.282995,11.89557,1.001108,3.728,6.562,5.486,5.025,4.778,4.882,2.828,2.369,2.919,1.979,2.197,2.506,2.375,1.279,1.871,2.171,2.006,1.301,1.214,1.313,1.387,2.406,1.922,2.457,1.087,1.802,1.638,1.725,1.339,1.855,1.222,1.404,1.512,1.463,1.057,1.531,
262.000,8.882725,2.210142,2.633196,13.1749,4.918632,4.839047,6.522,2.511,3.445,3.102,2.762,2.701,2.238,2.949,1.253,1.531,2.763,1.66,2.676,1.788,1.584,0.952,2.785,1.726,1.101,1.454,1.407,1.72,1.109,2.748,1.47,1.641,1.712,1.755,1.224,1.534,1.485,1.407,1.274,1.65,1.131,
263.000,10.7717,2.397994,4.891086,14.27014,6.142574,7.627738,3.911,4.305,3.921,3.949,3.68,2.323,1.723,2.91,3.365,1.643,2.202,2.711,2.759,1.967,1.461,1.746,1.878,1.986,0.825,2.388,1.859,1.291,2.387,1.224,1.29,1.059,1.433,1.314,1.701,1.363,1.445,1.142,1.251,1.122,1.411,
264.000,16.468,2.951506,3.483715,15.71861,5.663141,6.033523,4.532,2.862,2.728,4.11,2.197,1.675,2.975,1.807,2.229,1.518,2.527,2.775,1.858,2.076,1.334,2.072,1.911,1.523,2.023,1.885,1.717,1.924,1.311,1.795,1.488,0.916,1.478,1.386,1.72,1.519,1.159,1.92,0.832,1.505,1.142,
265.000,12.305,2.099562,5.280929,14.00146,2.742454,7.074981,4.401,2.913,4.796,2.268,2.356,1.313,2.74,2.728,1.107,2.026,2.458,0.927,2.014,1.96,1.557,2.199,1.92,2.155,1.715,1.215,1.432,2.075,1.904,0.756,1.016,1.296,0.886,1.509,1.356,1.332,1.389,0.942,1.18,1.385,1.034,
266.000,13.182,3.553724,3.747522,13.86518,5.753167,5.77684,3.804,3.031,3.08,3.781,3.889,3.034,2.987,3.622,1.697,2.183,2.104,1.846,1.749,1.508,1.718,1.069,1.842,2.432,1.787,1.863,1.097,1.982,2.601,1.647,1.479,1.512,1.566,0.645,1.638,1.165,1.145,1.486,1.62,1.362,1.444,
267.000,17.476,7.173149,4.325901,17.49158,2.022647,6.007456,4.173956,2.463,2.519,3.189,3.449,3.226,1.891,2.432,2.418,1.548,2.361,2.038,1.577,1.743,1.593,1.897,1.936,2.111,2.404,1.592,0.986,0.773,1.855,1.79,1.211,0.989,1.15,1.283,1.07,0.93,1.12,1.454,1.685,1.022,1.429,
268.000,25.218,6.759869,4.824988,16.22628,6.475671,6.537452,2.65528,2.951,2.815,2.298,1.109,1.67,3.043,1.921,1.381,1.521,1.881,1.481,1.415,1.892,1.772,2.05,1.551,1.958,1.217,0.913,1.661,1.576,2.074,1.077,1.554,1.183,1.362,1.067,1.686,1.138,1.234,1.131,0.863,1.407,1.386,
269.000,39.75,11.792,4.865914,15.36605,3.099796,7.028374,3.004492,3.955,3.475,3.244,1.501,2.055,1.273,2.854,1.52,2.229,2.001,1.148,2.114,1.501,0.918,2.053,1.369,2.042,1.651,1.873,1.656,1.43,1.34,1.471,1.343,1.493,1.169,1.313,1.162,1.168,1.28,1.219,0.912,1.458,1.024,
270.000,55.145,7.284,6.456689,14.22204,5.334037,7.430093,3.158528,3.687,1.444,2.705,2.617,3.035,3.139,1.538,1.544,2,1.466,1.328,1.631,1.564,1.612,1.666,1.833,1.668,1.754,1.41,1.704,1.288,1.319,1.234,0.842,1.138,0.718,0.985,1.284,0.798,0.889,1.206,0.791,1.178,1.366,
271.000,56.794,11.333,6.355648,12.52146,4.023469,7.812448,1.598016,2.823,2.677,2.118,1.597,2.472,2.933,2.133,1.594,1.854,1.922,1.798,1.395,1.596,2.001,1.9,2.03,1.945,1.269,1.306,1.246,1.64,1.705,1.224,0.965,1.048,1.007,1.224,1.032,0.864,1.021,1.028,1.089,1.218,1.231,
272.000,57.322,15.309,7.025513,14.78367,-0.07830473,6.843258,2.81373,3.015265,3.121,2.228,2.615,2.109,1.107,2.314,1.213,1.587,1.392,1.512,0.995,1.426,1.176,1.804,1.819,1.977,1.569,1.456,0.965,1.748,1.363,1,0.593,0.829,1.179,0.985,1.345,0.62,1.198,0.872,1.035,0.927,1.023,
273.000,58.93,25.693,9.167615,14.79206,0.1871068,9.222704,2.812568,2.934466,2.801,1.214,2.25,2.16,1.925,1.833,2.111,1.802,2.034,1.109,1.418,0.834,1.518,1.935,1.837,1.608,2.155,1.11,0.897,1.146,0.716,1.023,1.265,1.298,1.307,1.095,1.035,0.89,1.218,1.526,0.911,0.935,0.831,
274.000,42.87,27.936,7.138,12.79255,3.199425,4.335909,3.023742,3.067758,2.285,2.306,3.359,2.679,1.431,2.269,0.883,1.646,1.696,1.868,2.235,1.62,1.375,1.91,1.446,2.03,1.518,1.129,1.124,1.253,1.14,0.825,1.013,1.604,1.298,1.193,1.27,1.055,0.95,0.773,1.142,0.876,0.892,
275.000,36.229,47.664,6.608,12.18029,2.550967,5.002366,3.577309,2.800277,3.466,2.075,1.515,2.573,2.175,1.219,1.73,1.944,1.24,2.07,2.132,1.68,0.784,1.802,1.368,1.321,1.406,1.988,1.433,0.651,1.367,1.063,1.305,0.786,1.145,1.305,0.949,0.93,1.161,1.15,1.056,1.082,1.232,
276.000,20.992,56.466,5.819,10.36852,3.697032,7.79774,4.713855,3.364536,3.2,3.282,2.011,1.691,1.711,1.853,1.769,2.175,2.396,1.626,2.098,0.812,1.847,1.839,1.74,1.33,1.353,1.05,1.58,0.789,1.108,1.279,0.842,1.085,0.959,0.907,1.197,0.984,0.943,0.902,1.47,0.832,0.842,
277.000,8.72,74.12,11.145,9.871569,6.590627,8.03541,4.556256,3.773365,3.133024,2.103,1.538,2.618,1.154,1.911,1.782,2.185,1.141,1.224,1.83,1.473,1.544,0.79,1.274,1.114,0.938,1.114,1.015,1.188,1.361,1.171,1.094,0.873,1.025,1.417,0.846,1.105,0.615,0.923,0.876,1.097,0.606,
278.000,8.726,83.482,11.555,6.90792,1.580687,8.452727,4.649904,3.704421,3.111866,2.519,1.428,2.629,1.302,1.356,1.926,1.13,1.044,0.84,1.255,1.305,1.183,1.629,1.168,1.401,1.511,1.302,1.101,1.235,1.34,1.164,0.854,1.18,1.06,0.846,0.918,0.839,0.951,0.763,0.706,0.948,0.921,
279.000,10.714,76.984,17.707,10.358,2.958384,5.443969,4.968388,4.218921,2.65473,1.802,1.373,1.459,1.25,1.559,1.453,1.699,1.393,1.269,2.04,1.433,1.42,1.167,1.417,0.973,1.597,0.721,0.801,1.293,1.033,0.781,1.37,1.044,0.919,0.97,0.667,0.91,1.181,1.075,0.588,0.575,0.818,
280.000,7.785,60.08,20.699,5.109,2.597469,7.732348,3.584474,5.065682,2.905514,2.005,2.024,1.493,2.092,1.397,1.061,1.528,1.292,1.23,1.335,1.043,1.337,1.413,1.251,1.423,1.551,0.858,1.301,0.805,1.172,1.124,1.321,0.959,1.255,0.841,0.862,0.688,0.846,0.941,0.97,1.003,0.769,
281.000,8.341,42.317,33.965,3.918,2.813656,7.18681,6.071254,3.846257,3.570776,2.981,2.748,1.382,1.937,1.637,1.183,1.018,1.749,1.651,1.19,1.174,1.147,1.237,1.027,1.024,1.256,0.861,1.206,1.264,1.206,0.834,0.783,0.94,0.936,0.733,0.795,1.122,0.858,1.157,0.574,0.654,0.89,
282.000,7.673,30.636,55.845,3.668,6.735087,6.633577,4.836664,4.282129,3.524936,3.354709,2.223,1.707,2.086,1.263,0.815,1.8,1.998,1.377,1.692,1.319,1.794,1.167,1.652,1.391,0.812,1.374,0.839,1.618,0.802,1.342,0.829,1.58,0.999,0.975,0.74,0.914,0.393,0.762,0.856,0.412,1.059,
283.000,9.756,21.122,77.15,8.734,5.900034,9.066082,4.908504,3.520155,2.878707,2.470909,2.551,1.931,1.498,2.057,1.992,1.406,1.196,1.309,1.136,1.266,0.681,1.378,1.275,1.26,1.227,0.982,1.158,0.666,0.735,0.905,0.834,0.731,0.784,1.119,0.888,0.993,0.651,0.547,1.257,0.851,0.703,
284.000,8.813,14.187,85.775,12.291,3.836,6.429421,5.485425,4.012514,2.95221,2.487661,1.298,1.294,1.743,1.169,1.248,0.845,1.028,1.421,1.227,0.999,1.2,1.479,1.424,1.087,1.343,0.874,1.075,1.04,0.684,0.699,0.701,0.749,0.918,1.079,0.973,1.256,1.121,0.62,0.589,0.816,0.55,
285.000,7.422,10.386,73.815,12.696,6.342,6.535717,4.238992,4.06342,2.779274,3.160415,1.314,1.782,2.693,1.308,1.528,1.515,1.303,1.512,1.22,1.062,0.712,1.09,1.09,1.206,1.023,0.887,1.181,1.179,1.097,1.215,1.03,0.607,0.98,0.667,1.134,1.084,0.424,0.941,0.53,0.897,0.804,
286.000,8.204,4.705,53.071,24.39,5.957,5.078925,4.24477,2.894941,2.525553,3.145433,1.876,1.962,2.022,1.354,1.489,1.045,0.468,1.081,1.208,0.861,1.138,1.282,1.172,1.109,1.156,1.413,0.619,1.416,0.907,0.886,0.939,1.029,0.543,0.847,0.68,0.771,0.898,0.925,1.018,0.902,0.785,
287.000,6.836,8.717,37.13,37.458,6.894,7.870534,5.396943,2.213459,2.581092,3.181893,1.188891,1.127,2.238,0.955,1.623,1.699,1.082,1.539,0.818,0.526,1.251,1.498,0.914,1.131,0.789,0.99,1.146,0.618,1.1,0.842,0.821,1.035,1.014,0.694,0.911,0.969,0.975,0.894,0.527,0.529,0.827,
288.000,8.312,9.184,25.038,52.838,5.178,7.881017,4.990779,3.794079,2.44904,3.544662,0.7035738,1.529,1.935,0.577,1.085,1.687,1.197,1.073,0.878,1.168,1.143,0.94,1.228,1.283,1.219,1.335,1.045,0.669,0.913,1.159,0.707,0.571,0.704,0.812,0.894,0.733,0.733,0.589,0.667,0.695,0.651,
289.000,2.921,7.077,10.927,69.523,5.832,5.561,5.72839,4.446511,2.57228,4.200275,1.196587,0.934,1.584,0.89,1.165,1.169,1.005,1.779,0.934,2.036,1.029,0.896,1.465,0.653,1.017,0.963,1.232,1.176,1.057,0.684,0.584,0.995,0.891,0.83,0.625,0.864,0.628,0.536,0.742,0.794,0.777,
290.000,6.413,5.787,8.669,67.073,6.348,5.199,6.556791,2.657463,1.9941,3.325319,0.8804095,1.295,1.207,0.72,2.078,1.677,1.571,0.969,1.9,1.298,0.961,0.614,1.309,0.623,1.365,0.838,1.195,0.98,1.011,0.924,0.652,0.818,0.711,0.919,0.677,0.899,0.805,0.856,1.015,0.571,0.506,
291.000,7.481,8.115,8.321,67.427,10.396,4.653,3.820972,2.889504,2.435916,3.6657,1.268746,1.158,1.5,2.179,1.188,0.989,0.843,0.527,1.088,0.71,1.4,1.412,1.049,0.805,1.059,0.56,1.042,0.719,0.595,0.822,0.792,0.95,0.629,0.716,0.713,0.623,0.658,0.895,0.873,0.744,0.701,
292.000,5.16,10.595,4.366,53.432,17.391,5.533,4.135941,2.64939,2.494591,3.596606,0.9353486,1.404356,1.653,1.49,1.571,1.574,1.506,1.25,1.309,1.063,1.581,1.073,1.002,0.803,1.094,1.046,0.924,0.776,1.028,0.779,0.85,0.741,1.154,1.039,1.076,1.169,1.043,0.89,0.685,0.602,0.487,
293.000,6.398,8.174,4.486,32.955,29.45,4.527,4.665274,2.120557,2.045346,3.355298,0.5371261,1.691522,1.776,1.519,1.238,1.583,1.228,1.412,0.689,0.996,1.608,0.899,0.707,0.78,1.269,0.81,0.791,1.257,0.775,1.279,0.878,0.895,1.021,0.803,0.878,0.479,0.638,0.829,1.01,0.777,0.558,
294.000,5.962,7.755,4.75,18.848,46.121,4.943,4.885,2.750816,2.800631,3.737398,0.460998,1.428033,1.489,2.051,0.943,1.129,1.164,1.784,0.694,1.133,1.223,0.993,1.131,1.061,1.014,0.754,0.998,0.831,1.056,0.955,0.587,0.65,0.683,0.931,0.755,0.448,0.779,0.435,0.676,0.551,0.611,
295.000,4.007,6.147,3.791,11.477,55.105,6.798,3.042,2.962163,2.836993,3.697782,0.2726506,1.193295,1.416,1.173,1.582,1.171,0.523,1.469,0.738,0.895,0.954,0.874,0.977,0.979,1.246,0.981,1.053,0.537,0.792,0.541,0.837,0.928,0.652,0.876,0.489,0.726,0.797,0.633,0.489,0.642,0.768,
296.000,7.99,11.199,6.64,6.977,63.648,6.571,3.686,3.308142,2.602043,3.499622,-0.2680662,0.5125876,1.451,1.258,1.544,1.084,0.888,0.875,0.94,0.659,1.057,0.969,0.889,0.785,0.838,1.083,1.119,0.75,0.778,0.839,0.811,0.439,0.843,0.699,0.791,0.863,0.835,0.876,0.679,0.86,0.614,
297.000,7.67,6.1,5.152,5.691,61.579,12.346,2.916,3.132773,2.217348,2.941424,0.9074746,1.810901,1.245838,1.232,1.083,0.972,0.873,0.942,1.368,1.099,1.096,0.942,0.905,0.967,0.924,1.242,1.089,1.035,0.718,0.788,0.706,0.669,0.763,0.426,0.58,1.116,1.046,0.68,0.638,0.573,0.755,
298.000,8.206,6.867,5.847,5.959,49.621,14.53,3.203,2.492494,2.683498,4.012148,-0.1348239,1.251639,1.40024,2.246,0.414,0.767,1.461,1.36,1.112,0.719,0.95,0.935,0.975,1.124,1.016,1.095,0.864,0.658,0.94,0.58,0.895,0.416,0.916,0.828,0.627,0.855,0.771,0.719,0.591,0.823,0.543,
299.000,5.826,5.796,4.745,6.37,39.802,25.056,5.01,3.214,2.663712,3.169866,0.9358832,1.32595,1.135607,1.722,0.796,0.948,0.541,1.364,0.936,0.687,0.737,0.958,1.203,0.592,0.943,0.726,1.153,0.849,0.658,0.736,0.937,0.63,0.832,0.746,0.531,0.537,0.793,0.499,0.468,0.711,0.647,
300.000,5.41,3.385,4.024,4.117,22.337,42.034,4.42,2.544,2.443642,3.378629,0.1484906,1.269013,1.17331,1.41,1.194,1.357,1.419,1.067,1.47,0.67,0.917,0.829,1.106,0.778,1.31,0.982,0.647,0.721,0.966,0.905,0.875,1.005,0.726,0.831,0.912,0.692,0.962,0.847,0.462,0.879,0.627,
301.000,5.997,5.491,5.347,4.275,17.951,50.012,4.921,4.655,1.780005,2.202915,1.227055,1.890817,1.530046,1.856,1.003,2.274,1.301,0.916,1.016,0.824,1.003,0.966,1.088,0.769,1.152,0.533,0.436,0.906,0.66,0.731,0.783,0.778,0.628,0.597,0.884,0.503,0.722,0.916,0.589,0.498,0.811,
302.000,6.831,6.024,6.278,4.487,7.532,56.133,6.814,3.23,2.285,4.757611,0.4432798,0.8837199,1.136462,2.11264,1.363,1.5,1.122,0.652,1.066,0.981,1.037,0.712,0.901,1.378,0.892,1.127,0.84,0.6,0.842,0.799,0.45,0.725,0.648,0.855,0.51,0.784,0.709,0.828,0.691,0.67,0.651,
303.000,5.776,6.027,7.865,5.783,5.909,54.779,7.307,4.425,2.905684,3.62618,-0.1299031,1.093345,1.217074,2.336553,0.679,0.801,0.904,1.086,1.217,0.664,0.855,0.97,1.317,0.436,1.141,0.732,0.782,1.071,0.801,0.639,0.751,0.749,0.709,0.734,0.723,0.777,0.839,0.598,0.914,0.601,0.717,
304.000,3.445,6.418,6.341,4.111,6.704,42.551,14.908,3.038,3.25,3.627298,0.2426148,1.576452,1.203346,1.523612,1.261,1.067,1.094,0.989,0.903,0.947,0.914,0.608,0.773,1.177,0.804,0.762,1.051,1.019,0.795,0.544,0.876,0.817,0.719,1.018,0.694,0.838,0.611,0.776,0.63,0.457,0.748,
305.000,5.873,4.108,5.733,2.863,4.407,31.419,27.302,3.589,3.681,3.274847,0.9950336,1.998698,1.747821,3.227413,0.888,0.55,1.294,1.568,0.768,0.867,0.564,0.751,1.314,0.706,0.84,1.152,0.685,0.601,0.762,0.828,0.641,0.469,0.751,0.738,0.402,0.721,0.553,0.475,0.874,0.772,0.577,
306.000,6.595,9.534,6.72,5.882,4.745,18.976,40.396,3.301,3.482,2.584762,1.052688,2.436645,1.394788,1.902278,1.283,1.831,0.841,1.036,1.363,1.238,0.495,0.745,0.845,0.855,0.639,1.019,0.824,0.893,0.613,0.554,0.922,0.563,0.531,0.884,0.764,0.647,0.484,0.573,0.719,0.67,0.521,
307.000,9.372,6.391,5.74,2.95,5.047,13.325,44.843,3.535,3.672,2.764922,0.9193308,1.758076,1.359745,2.993445,1.029845,0.811,0.529,1.102,1.227,0.665,1.073,0.79,0.83,0.851,0.55,1.136,0.785,0.829,0.639,0.859,0.425,0.68,0.508,0.859,0.636,0.692,0.323,0.968,0.366,0.529,0.935,
308.000,5.61,6.286,5.105,3.641,4.03,9.423,49.278,4.909,1.3,4.228826,1.165311,2.009288,1.357231,1.941355,1.096298,2.071,0.859,0.909,1.191,1.023,0.611,0.654,0.685,0.662,0.804,0.711,0.799,0.964,0.855,0.689,0.567,0.631,0.748,0.654,0.801,0.789,0.571,0.942,0.701,0.635,0.631,
309.000,7.516,3.707,3.877,5.198,5.095,5.503,48.293,7.586,4.42,2.884,1.02655,2.237837,1.625292,1.856841,1.1869,0.672,0.842,0.711,0.914,0.643,0.521,0.755,0.863,0.768,0.792,0.662,0.728,0.538,0.763,0.691,0.62,0.753,0.743,0.719,0.426,0.556,0.785,0.55,0.645,0.677,0.373,
310.000,7.165,5.461,2.846,4.217,3.16,6.049,40.77,11.225,2.639,1.679,1.513459,2.510915,1.775748,0.6786788,0.9587422,0.912,1.254,1.269,0.628,1.36,0.762,0.836,0.808,1.054,0.86,0.576,0.539,0.707,0.662,0.497,0.811,0.827,0.613,0.709,0.77,0.7,0.527,0.549,0.739,0.506,0.582,
311.000,3.328,7.67,5.482,4.707,3.618,4.182,31.517,17.24,2.594,3.67,1.853875,2.519944,1.861409,2.475729,1.088808,0.82,1.083,1.239,0.874,1.051,0.785,0.997,0.785,1.202,0.879,0.854,0.532,0.547,0.635,0.576,1.023,0.598,0.772,0.698,0.846,0.709,0.436,0.622,0.475,0.548,0.424,
312.000,5.07,5.161,5.83,5.317,3.541,5.028,21.854,26.523,2.378,2.016,1.148871,2.802319,1.672334,1.628679,1.453052,0.09955118,1.166,0.696,0.643,1.053,1.002,0.834,0.943,0.89,1.016,0.965,0.789,0.975,0.689,0.766,0.475,0.666,0.513,0.783,0.576,0.791,0.485,0.712,0.401,0.384,0.635,
313.000,2.892,3.982,3.51,5.33,5.385,4.506,13.014,40.833,4.158,2.153,2.381832,2.066454,1.912429,2.516163,1.465704,1.494162,1.735,0.852,1.007,1.026,1.127,0.924,1.031,1.002,0.876,0.767,1.168,0.72,0.449,0.873,0.442,0.806,0.631,0.561,0.378,0.7,0.657,0.547,0.485,0.76,0.632,
314.000,6.131,4.732,6.095,3.652,4.653,3.285,8.809,47.73,4.641,2.796,2.973,2.664836,1.940837,2.207912,1.608909,0.9262824,0.859,1.002,1.376,1.148,1.181,0.739,0.796,1.529,1.242,0.946,0.751,0.945,0.623,0.665,0.58,0.613,0.501,0.446,0.654,0.535,0.624,0.644,0.502,0.473,0.407,
315.000,3.378,6.014,4.335,6.946,3.419,5.543,5.979,51.262,6.517,3.484,2.565,2.468762,2.128543,2.259288,1.560618,0.8052656,0.894,1.005,0.913,0.782,1.471,0.625,1.112,0.681,0.861,0.817,0.658,0.364,0.68,0.818,0.989,0.602,0.487,0.642,0.505,0.656,0.628,0.745,0.907,0.507,0.418,
316.000,6.912,4.501,3.68,5.668,4.229,5.427,6.823,40.595,11.12,3.679,3.31,2.24757,2.448255,1.422239,1.439229,0.8475312,1.029,0.873,0.806,0.676,0.756,0.707,0.448,1.019,0.807,1.127,0.675,0.568,0.459,0.531,0.5,0.601,0.518,0.462,0.475,0.81,0.535,0.754,0.382,0.595,0.675,
317.000,5.332,5.081,6.087,5.832,5.479,2.972,5.944,29.972,17.911,3.351,2.9,3.264504,2.595095,2.652211,1.510534,0.1852425,0.6766723,0.824,1.151,1.051,0.905,0.751,1.017,0.845,0.938,0.675,0.787,0.871,0.765,0.876,0.977,0.663,0.59,0.596,0.542,0.53,0.474,0.518,0.647,0.637,0.63,
318.000,8.1,3.887,5.855,7.546,4.977,5.826,5.813,22.271,27.2,3.489,2.901,3.826481,2.214941,3.014561,1.559844,0.3378288,0.73518,0.303,1.033,1.041,1.115,1.042,0.91,0.619,0.527,0.817,0.622,0.822,0.604,0.563,0.44,0.467,0.663,0.433,0.566,0.486,0.378,0.529,0.64,0.767,0.731,
319.000,7.398,4.744,3.918,6.213,6.457,5.762,5.676,14.063,37.688,4.547,4.069,3.389,2.594341,2.079828,1.966602,0.361305,0.6541207,1.146,0.932,0.57,1.061,0.578,0.65,0.828,0.573,0.903,0.683,0.659,0.766,0.667,0.689,0.602,0.592,0.633,0.507,0.719,0.852,0.68,0.676,0.547,0.548,
320.000,6.363,6.069,4.61,6.036,5.338,7.383,6.472,13.024,41.441,6.739,4.597,4.254,2.724332,2.646241,2.024618,-0.07183208,1.034224,1.033,0.559,0.924,0.752,0.387,0.862,0.785,0.594,1.187,0.789,0.639,0.749,0.571,0.645,0.707,0.451,0.654,0.71,0.597,0.536,0.435,0.568,0.842,0.534,
321.000,4.871,4.848,6.069,6.139,5.569,6.573,5.67,7.465,42.089,7.833,3.303,3.182,2.928192,3.22714,2.218016,0.3683006,1.272933,0.88,1.037,0.994,1.242,0.81,0.599,0.717,0.904,0.491,0.587,0.537,0.887,0.572,0.747,0.559,0.492,0.388,0.368,0.423,0.46,0.488,0.465,0.557,0.65,
322.000,8.508,6.764,4.077,7.106,7.815,6.264,6.39,7.494,37.255,11.863,2.902,4.273,2.992727,2.884459,1.953286,0.8576896,0.7914734,1.048908,0.896,0.593,0.931,0.692,0.578,0.618,0.546,0.834,0.705,0.659,0.357,0.971,0.62,0.558,0.449,0.62,0.25,0.601,0.459,0.598,0.543,0.536,0.551,
