,250 scatter peaks interpolated,255 scatter peaks interpolated,260 scatter peaks interpolated,265 scatter peaks interpolated,270 scatter peaks interpolated,275 scatter peaks interpolated,280 scatter peaks interpolated,285 scatter peaks interpolated,290 scatter peaks interpolated,295 scatter peaks interpolated,300 scatter peaks interpolated,305 scatter peaks interpolated,310 scatter peaks interpolated,315 scatter peaks interpolated,320 scatter peaks interpolated,325 scatter peaks interpolated,330 scatter peaks interpolated,335 scatter peaks interpolated,340 scatter peaks interpolated,345 scatter peaks interpolated,350 scatter peaks interpolated,355 scatter peaks interpolated,360 scatter peaks interpolated,365 scatter peaks interpolated,370 scatter peaks interpolated,375 scatter peaks interpolated,380 scatter peaks interpolated,385 scatter peaks interpolated,390 scatter peaks interpolated,395 scatter peaks interpolated,400 scatter peaks interpolated,405 scatter peaks interpolated,410 scatter peaks interpolated,415 scatter peaks interpolated,420 scatter peaks interpolated,425 scatter peaks interpolated,430 scatter peaks interpolated,435 scatter peaks interpolated,440 scatter peaks interpolated,445 scatter peaks interpolated,450 scatter peaks interpolated,
260.000,5.229674,0.9788591,-0.4314784,8.224738,3.637689,4.333,2.567,2.569,3.691,1.452,1.406,1.515,1.346,0.993,1.606,1.563,1.356,1.328,1.215,0.382,1.165,0.941,1.186,1.333,2.03,1.073,1.872,2.086,1.491,1.137,1.075,1.595,0.936,1.532,1.333,0.557,1.518,1.298,0.445,1.331,1.454,
261.000,0.7699684,1.747492,-1.287334,9.605897,6.258234,2.121,1.188,1.525,3.014,0.307,1.733,1.438,2.361,0.275,1.545,2.032,2.074,1.321,1.648,1.935,1.811,1.485,1.679,1.422,1.399,1.189,1.72,1.551,2.044,0.77,1.165,1.749,0.694,1.179,0.906,0.565,0.936,0.921,1.719,1.003,1.131,
262.000,1.865971,6.015348,-0.2725765,9.843023,4.736238,2.65903,2.024,2.292,2.031,2.023,2.979,0.728,0.637,0.681,0.524,1.475,1.303,0.904,1.896,0.752,1.966,1.052,0.935,1.489,1.751,1.241,1.771,1.622,0.889,1.454,0.495,0.658,1.331,0.629,1.062,0.881,0.987,1.682,0.645,1.54,1.205,
263.000,0.4594779,4.888366,-0.8045393,7.587447,5.722002,3.753031,2.303,2.811,1.021,2.316,2.037,-0.114,1.92,1.795,1.364,1.54,2.158,1.615,1.56,1.359,1.211,1.259,1.268,1.12,1.448,1.138,0.635,1.186,1.542,1.236,0.848,1.361,0.854,0.966,0.517,1.068,1.083,1.05,0.695,1.208,0.791,
264.000,9.764,4.771493,-0.5873589,9.764075,5.350091,2.082539,3.69,2.56,1.208,0.451,1.969,1.607,2.206,2.294,2.061,1.031,1.569,1.813,0.511,1.311,1.495,1.326,1.545,1.35,1.213,1.575,1.466,0.749,1.399,0.941,1.644,0.544,1.101,0.871,1.235,1.557,0.932,1.248,0.817,0.927,0.869,
265.000,13.989,3.71497,-0.3481601,9.598581,3.951519,3.543761,0.795,3.495,2.396,2.255,2.531,1.222,1.317,1.704,0.695,1.287,1.353,0.871,1.286,1.406,1.416,1.702,1.544,1.902,0.866,0.737,1.302,2.125,1.201,0.954,0.472,0.656,0.649,0.818,1.087,0.939,0.989,0.564,1.117,0.838,0.515,
266.000,10.255,5.380992,-0.1958924,10.8588,6.855763,2.627738,1.811,1.974,3.3,0.874,2.083,1.682,0.897,1.867,2.288,1.336,1.201,1.188,1.295,0.801,0.903,1.039,1.264,2.092,1.521,1.587,0.943,1.461,1.064,0.779,0.905,0.853,1.117,0.925,0.826,0.867,1.323,0.763,0.913,0.688,1.068,
267.000,29.959,5.470978,0.07112816,13.64706,5.059854,2.890739,2.033552,3.009,2.816,1.65,2.241,1.445,1.941,1.382,1.288,1.03,0.946,1.231,1.45,1.07,1.779,0.729,1.115,0.918,1.343,1.641,1.744,1.085,1.262,1.24,0.987,0.802,0.51,0.74,0.899,1.074,1.027,0.728,1.257,0.962,0.698,
268.000,37.813,4.827376,0.05281289,11.25287,2.395021,3.497223,2.119546,1.057,2.655,2.954,1.517,1.84,1.149,1.443,1.512,1.383,0.799,0.927,1.007,1.157,0.67,1.517,1.101,0.427,0.795,1.211,0.728,1.453,1.023,0.711,1.05,0.703,0.741,0.799,0.608,1.185,0.734,0.965,0.763,0.959,0.567,
269.000,64.211,3.859,0.85974,9.758854,5.62646,3.326256,1.519307,1.773,1.263,1.61,2.548,1.109,0.994,0.849,1.658,1.281,1.352,0.629,1.259,0.825,1.269,0.537,1.165,1.557,1.361,1.107,0.513,1.141,1.026,0.778,0.594,0.803,0.596,1.075,1.287,0.927,0.953,0.698,0.718,0.654,0.705,
270.000,82.137,5.605,1.283092,8.287677,6.334822,3.507686,1.935787,1.526,2.819,1.031,1.781,1.049,1.691,1.598,1.242,0.495,0.735,1.228,0.743,0.833,1.098,0.76,0.966,0.565,0.804,0.696,0.918,1.449,1.56,0.953,0.846,0.448,0.563,0.816,0.771,0.8,0.603,0.321,0.868,0.923,0.789,
271.000,105.667,11.949,1.672062,10.60179,5.079945,3.62862,2.086033,0.491,3.456,0.773,0.59,1.236,2.953,1.811,0.918,0.997,1.286,1.187,0.785,1.253,0.825,1.278,1.572,0.857,1.787,1.306,1.108,0.78,1.043,0.785,0.734,0.68,0.533,0.536,0.807,0.631,0.857,0.928,1.009,1.109,0.604,
272.000,97.849,6.603,2.800712,7.342298,6.547772,3.820138,2.629388,0.3593485,1.329,1.549,1.404,1.356,1.616,1.376,1.6,0.992,1.192,1.662,1.097,1.166,0.91,1.488,1.302,1.231,1.538,1.003,0.895,0.853,0.836,0.617,0.692,1.001,0.873,0.696,0.676,0.908,0.556,0.589,0.696,0.486,0.805,
273.000,85.671,17.957,2.267822,10.02079,6.855177,4.048571,0.7874464,0.4987383,0.256,2.048,1.666,1.224,0.75,0.908,0.93,0.479,0.972,0.968,1.413,1.001,0.818,1.023,1.272,1.068,0.854,1.166,1.25,0.741,1.055,0.743,0.167,0.739,0.605,0.516,0.69,0.632,0.507,0.851,0.684,1.033,0.805,
274.000,59.189,32.065,5.005,8.141217,6.921698,3.620776,1.208442,-0.8655312,1.577,1.479,1.407,1.152,0.417,1.392,1.232,0.648,0.415,1.555,1.544,0.968,0.942,0.712,0.975,0.937,0.911,1.528,0.764,1.076,0.722,1.038,0.759,0.805,0.718,0.43,0.603,1.044,0.657,0.409,1.066,1.041,0.697,
275.000,43.98,50.473,5.28,9.967895,7.365859,4.470939,2.712852,-0.1450252,1.93,2.061,1.611,0.891,1.045,1.159,0.63,1.137,0.624,1.103,1.454,0.618,1.575,0.795,1.268,0.65,0.627,0.803,0.781,0.993,0.638,0.638,0.575,0.774,0.928,0.697,0.517,0.444,0.555,0.923,0.874,0.988,0.464,
276.000,25.39,81.537,4.57,8.031373,5.335759,4.975232,2.583037,0.9236533,2.025,1.741,1.654,1.13,1.072,0.62,1.133,1.064,1.027,0.947,1.493,0.773,1.095,0.765,1.296,0.522,1.065,1.077,0.774,0.539,0.709,1.138,0.715,0.513,0.608,1.164,0.761,0.839,0.651,0.53,0.756,0.852,0.569,
277.000,10.93,99.147,7.606,6.990713,8.101198,3.894336,3.338043,0.2891244,1.925229,1.549,0.827,1.451,0.8,0.881,1.255,1.462,1.058,0.809,0.758,0.88,0.786,0.839,0.703,0.697,1.195,0.6,0.646,0.831,0.665,0.56,0.599,0.506,0.63,0.802,0.6,0.585,0.589,0.474,0.798,0.885,0.679,
278.000,8.999,96.25,7.39,9.375855,4.23979,4.538036,2.694371,-0.8548405,2.949086,1.613,0.535,1.804,1.146,1.175,0.608,0.816,0.394,1.261,0.869,0.809,0.964,0.84,1.159,1.134,1.003,0.756,0.687,0.936,0.594,1.021,0.622,0.844,0.435,1.164,0.396,0.399,0.686,0.547,0.703,0.55,0.678,
279.000,8.227,101.026,22.452,6.712,5.820448,5.570396,0.755845,0.3613344,2.129966,1.476,1.766,0.572,0.794,1.782,0.745,0.97,1.183,0.939,0.722,0.858,0.727,0.892,0.784,0.717,1.15,0.89,1.003,1.235,0.576,0.725,1.193,0.964,0.656,0.847,0.907,0.811,0.361,0.74,0.788,1.116,0.777,
280.000,3.047,82.735,29.104,4.816,4.830286,4.462195,2.844615,0.5357092,2.966203,0.741,2.481,1.474,1.4,0.87,0.885,0.593,0.715,0.687,0.69,1.09,0.947,0.976,0.784,1.049,0.706,0.659,0.815,0.729,0.491,0.651,0.565,1.007,0.948,0.534,0.614,0.66,0.809,0.657,0.692,0.723,0.428,
281.000,1.021,58.08,46.415,5.1,5.257031,5.097154,3.44008,0.3362518,2.195771,1.246,0.217,0.742,0.927,1.029,0.944,1.105,0.951,1.142,1.501,0.99,0.9,0.66,0.877,0.925,0.954,1.08,1.022,0.792,0.595,0.545,0.551,0.44,0.926,0.459,0.706,0.59,0.711,0.516,0.584,0.764,0.667,
282.000,4.039,32.217,75.81,1.394,4.400192,4.15718,5.488803,0.7165261,4.17273,1.071568,0.665,0.767,1.142,1.238,0.927,1.7,0.488,1.181,0.668,0.996,0.903,0.773,0.871,0.91,1.02,0.735,0.78,0.694,0.922,1.165,1.178,0.45,0.607,0.978,0.584,0.663,0.755,0.33,0.62,0.712,0.63,
283.000,5.809,19.245,90.76,5.437,4.082007,5.709945,2.886722,1.881218,3.076455,0.9488836,1.541,1.056,0.803,0.465,1.046,1.058,1.016,1.232,0.646,0.406,0.742,0.568,0.496,0.8,0.648,1.119,0.726,0.753,0.524,0.631,0.712,0.742,0.553,0.478,0.878,0.478,0.789,0.504,0.793,0.639,0.587,
284.000,3.219,10.001,93.684,7.177,5.764,5.777319,2.536808,1.585873,3.932708,0.1726356,1.48,0.786,0.946,1.053,0.916,0.99,0.64,0.709,0.586,0.644,1.46,1.297,0.547,0.928,0.968,0.97,0.679,0.607,0.678,1.085,0.56,0.679,0.53,0.241,0.602,0.731,0.53,0.356,0.621,0.604,0.526,
285.000,-0.883,7.111,91.262,18.609,2.186,4.101653,3.609078,1.565589,2.959563,0.3590963,0.721,1.021,0.863,0.711,0.944,0.802,0.646,0.941,0.918,1.083,0.844,0.992,0.611,0.872,0.735,0.548,0.738,0.939,0.618,0.756,0.748,0.8,0.483,0.578,0.909,0.548,0.652,0.469,0.518,0.613,0.597,
286.000,2.075,5.343,71.389,26.481,3.012,5.219259,4.62218,3.162041,3.84121,0.05486368,0.82,0.875,1.584,0.428,0.628,0.542,1.024,0.583,0.306,0.838,0.701,1.03,0.978,0.902,0.73,0.57,0.663,0.228,0.63,0.915,0.421,0.455,0.665,0.851,0.696,0.661,0.614,0.611,0.296,0.552,0.734,
287.000,3.048,5.377,40.049,50.317,2.032,4.839022,3.170086,1.164923,3.769974,0.2808682,0.7224457,1.742,0.423,0.469,0.648,1.062,0.733,0.791,1.373,0.71,0.888,0.908,0.808,0.828,0.733,0.803,0.856,0.972,0.645,0.559,0.425,0.558,0.549,0.621,0.476,0.558,0.806,0.643,0.371,0.544,0.51,
288.000,3.706,5.62,26.669,69.685,5.202,3.988431,3.129259,2.547842,3.50256,0.4434298,0.8236829,0.506,0.462,1.137,0.505,1.025,0.986,1.167,0.566,0.845,0.549,0.707,1.169,0.838,0.714,0.581,0.759,0.61,0.796,0.688,0.909,0.734,0.591,0.502,0.799,0.635,0.622,0.626,0.584,0.525,0.45,
289.000,6.03,2.494,16.384,83.721,2.975,3.883,3.756873,3.788272,3.374076,0.8474934,1.291905,1.052,0.357,1.003,0.317,0.656,0.459,0.866,0.699,0.498,0.193,0.554,0.665,0.526,0.989,0.927,0.337,0.647,0.832,0.735,0.614,0.826,0.484,0.609,0.567,0.583,0.267,0.585,0.509,0.455,0.661,
290.000,3.309,1.428,12.486,96.46,7.141,3.848,3.57935,2.727209,3.567925,0.9745712,0.9179334,0.157,0.781,0.542,1.254,0.75,0.789,0.793,0.811,1.172,0.534,0.416,1.092,0.783,0.737,0.789,0.722,0.608,0.537,0.657,0.544,0.568,0.549,1.029,0.612,0.304,0.516,0.458,0.605,0.7,0.551,
291.000,0.708,4.238,6.76,83.483,10.466,4.478,3.746734,3.123196,3.771161,0.5106242,1.193578,1.361,1.147,1.048,1.087,0.537,0.518,0.536,0.354,0.626,0.826,0.64,0.666,0.801,1.091,0.646,0.399,0.682,0.567,0.654,0.619,0.497,0.511,0.579,0.599,0.629,0.644,0.596,0.661,0.633,0.413,
292.000,6.958,6.913,3.204,62.731,21.955,2.782,3.181756,3.217277,2.832231,1.049244,1.33438,0.1701605,0.897,0.244,1.195,0.675,0.642,0.386,1.056,0.727,0.408,0.53,0.648,0.516,0.888,0.708,0.686,0.793,0.853,0.531,0.323,0.446,0.539,0.572,0.452,0.543,0.521,0.439,0.53,0.522,0.495,
293.000,2.593,2.112,5.396,42.159,38.539,2.85,2.381498,3.910643,4.093454,0.4342305,1.301208,0.4182884,0.526,1.194,0.906,0.638,0.74,0.746,1.024,0.612,0.664,1.18,0.912,0.326,0.654,0.705,0.581,0.637,0.587,0.762,0.602,0.579,0.592,0.594,0.328,0.758,0.288,0.518,0.527,0.647,0.531,
294.000,3.977,5.001,5.419,23.633,52.522,4.328,2.776,4.079583,3.77726,0.3051144,1.43544,0.2718199,0.845,0.544,0.665,0.825,1.067,0.769,0.951,0.505,0.711,0.583,0.413,0.741,0.68,0.494,0.86,0.605,0.475,0.414,0.54,0.546,0.679,0.758,0.512,0.44,0.425,0.539,0.59,0.425,0.584,
295.000,4.032,1.103,5.374,12.316,64.983,5.423,2.167,3.536772,3.822341,1.191444,1.328263,0.3596108,1.207,1.208,0.648,1.016,0.952,0.615,0.583,0.735,1.297,0.585,0.789,0.575,0.681,0.559,0.689,0.695,0.981,0.74,0.773,0.293,0.505,0.484,0.365,0.736,0.646,0.471,0.714,0.64,0.574,
296.000,5.324,4.101,3.733,5.34,74.898,7.244,2.968,3.217887,2.453717,0.7970405,1.785803,0.2600552,0.59,0.467,0.653,1.067,0.838,0.646,0.668,1.248,0.644,0.248,0.672,0.796,0.614,0.711,0.53,0.641,0.652,0.583,0.34,0.459,0.492,0.34,0.371,0.584,0.387,0.573,0.324,0.424,0.396,
297.000,3.568,4.277,4.015,5.765,74.246,13.288,3.405,4.345104,3.516021,0.8964253,1.315039,-0.05883744,1.000917,0.405,0.402,0.764,0.601,0.617,0.531,0.367,0.568,1.015,0.81,0.691,0.602,0.528,0.894,0.692,0.647,0.735,0.619,0.52,0.546,0.875,0.596,0.903,0.445,0.367,0.453,0.315,0.467,
298.000,1.853,3.765,3.958,7.188,61.465,20.206,5.382,3.897265,2.970162,0.5164625,1.695519,0.5107143,0.9022833,1.085,1.006,0.915,1.219,1.061,0.886,0.401,0.726,0.985,0.601,0.795,0.593,0.667,0.539,0.44,0.898,0.814,0.648,0.565,0.343,0.587,0.596,0.548,0.386,0.571,0.504,0.305,0.735,
299.000,6.594,3.196,3.678,2.44,42.487,34.711,2.934,4.628,4.202183,0.9950431,1.961784,0.6166258,0.8696493,0.561,0.752,0.796,0.472,0.884,0.791,0.557,0.37,0.581,0.696,0.698,0.543,0.754,0.847,0.394,0.45,0.266,0.512,0.689,0.667,0.694,0.354,0.39,0.45,0.603,0.497,0.599,0.454,
300.000,3.487,1.721,4.473,2.641,22.519,44.847,5.593,2.983,3.05684,1.307808,1.504215,1.038325,0.8197746,0.359,0.641,0.713,0.496,0.752,0.62,0.558,0.335,0.878,0.754,0.939,0.703,0.834,0.922,0.766,0.658,0.653,0.635,0.656,0.508,0.553,0.643,0.549,0.499,0.737,0.628,0.509,0.464,
301.000,4.37,2.305,4.904,4.216,15.22,63.134,4.572,4.14,3.904059,1.384921,2.034381,-0.02267483,0.7962404,1.299,0.742,0.856,0.498,0.093,0.434,0.587,0.575,0.728,0.425,0.606,0.828,0.774,0.617,0.553,0.904,0.802,0.425,0.384,0.455,0.334,0.367,0.473,0.565,0.592,0.592,0.367,0.43,
302.000,4.389,0.498,5.496,4.004,11.412,65.262,6.104,2.624,3.064674,0.8620205,2.194207,-0.28601,0.3543392,0.7959831,0.85,0.617,0.463,0.613,0.603,0.702,0.764,0.589,0.815,0.968,1.004,0.736,0.525,0.373,0.604,0.583,0.559,0.331,0.481,0.45,0.479,0.565,0.643,0.523,0.361,0.879,0.348,
303.000,3.884,2.72,0.165,3.57,6.372,65.989,12.439,3.35,2.600036,1.071843,1.63124,0.6535233,0.7452649,0.5645095,1.09,0.602,0.71,0.635,0.589,0.646,0.595,0.839,0.546,0.583,0.449,0.352,0.806,0.678,0.862,0.758,0.512,0.308,0.228,0.367,0.45,0.465,0.362,0.524,0.467,0.349,0.407,
304.000,6.309,2.508,4.128,4.932,3.059,51.852,17.737,3.351,3.01,1.481909,1.722378,-0.1368395,0.6563081,1.120215,0.796,0.829,0.626,0.447,0.481,1.162,0.482,0.547,0.324,0.701,0.541,0.757,0.681,0.71,0.441,0.697,0.369,0.53,0.278,0.242,0.421,0.204,0.448,0.327,0.358,0.626,0.686,
305.000,4.46,3.197,3.142,5.094,8.226,34.959,29.977,2.859,2.72,0.8505355,2.213354,0.3603366,0.3305381,1.519368,1.28,0.692,1.081,0.724,0.449,1.029,0.658,0.865,0.626,0.948,0.635,0.734,0.448,0.479,0.722,0.446,0.656,0.589,0.375,0.647,0.612,0.482,0.578,0.312,0.555,0.417,0.483,
306.000,1.787,1.354,5.577,3.988,4.66,25.567,38.249,3.929,3.102,1.660646,2.392843,1.129733,0.3159722,1.126555,0.567,0.74,0.659,0.656,0.872,1.082,0.713,0.7,0.635,0.792,0.939,0.845,0.742,0.923,0.496,0.649,0.664,0.477,0.316,0.562,0.364,0.549,0.426,0.209,0.454,0.389,0.407,
307.000,2.588,3.444,3.075,3.642,3.88,12.555,52.408,3.685,1.544,1.600889,2.420825,0.6070743,0.5947248,0.9475419,0.5723767,0.99,0.607,0.402,0.645,0.936,0.428,0.387,0.758,0.445,0.898,0.523,0.935,0.309,0.482,0.316,0.474,0.487,0.585,0.378,0.467,0.501,0.551,0.586,0.708,0.483,0.397,
308.000,-0.153,2.335,2.669,3.702,4.706,10.368,55.258,4.427,1.846,1.795774,2.261515,0.8031112,0.5619631,1.274051,1.013888,0.56,0.337,0.43,0.544,0.557,0.864,0.59,0.78,0.704,0.738,0.523,0.406,0.51,0.485,0.51,0.612,0.554,0.5,0.312,0.385,0.342,0.529,0.555,0.437,0.272,0.317,
309.000,2.137,3.757,4.13,2.873,2.676,5.215,54.345,7.131,1.674,1.837,2.172465,1.874403,0.7000143,0.9565311,0.7952611,0.655,0.737,0.082,1.001,0.673,1.129,0.665,0.938,0.74,0.65,0.506,0.929,0.597,0.426,0.67,0.465,0.472,0.343,0.647,0.609,0.57,0.263,0.738,0.541,0.356,0.485,
310.000,4.208,2.319,3.668,3.768,3.145,5.91,45.921,13.965,1.634,1.284,2.897418,1.800857,0.5925104,1.126357,0.5150066,0.63,0.529,0.79,0.631,0.414,0.525,0.956,0.554,0.662,0.615,0.317,0.49,0.433,0.783,0.381,0.38,0.265,0.614,0.777,0.428,0.559,0.427,0.345,0.694,0.415,0.301,
311.000,3.159,4.157,6.37,4.085,3.385,5.095,32.957,21.868,3.021,2.622,2.283534,0.818179,0.3294122,1.740135,0.9416033,0.309,0.825,0.783,0.965,0.607,0.507,0.571,0.769,0.598,0.584,0.69,0.695,0.359,0.489,0.531,0.349,0.511,0.273,0.403,0.499,0.352,0.575,0.681,0.145,0.352,0.42,
312.000,2.415,2.46,3.615,4.738,4.309,3.927,22.138,31.749,3.853,2.472,2.632993,2.096217,0.5226768,1.767363,0.7300616,0.3387626,1.019,0.904,0.395,0.819,0.424,0.359,0.635,0.554,0.468,0.403,0.468,0.682,0.541,0.524,0.363,0.365,0.351,0.413,0.44,0.452,0.415,0.375,0.598,0.398,0.331,
313.000,5.221,3.121,3.344,4.483,2.656,5.816,13.262,43.132,3.377,3.107,2.55962,1.429726,0.6183743,1.773683,0.248138,0.1662173,0.715,0.61,0.699,1.03,0.644,0.592,0.254,0.902,0.449,0.473,0.755,0.571,0.329,0.487,0.433,0.642,0.351,0.268,0.58,0.713,0.424,0.7,0.437,0.46,0.376,
314.000,7.746,5.254,2.19,3.651,2.492,5.238,7.914,50.964,4.7,1.893,2.627,1.240154,0.8387607,1.95498,0.9034736,0.09274034,0.552,0.995,0.884,0.341,0.617,0.483,0.744,0.846,0.605,0.491,0.446,0.683,0.377,0.282,0.402,0.529,0.497,0.427,0.28,0.559,0.47,0.331,0.608,0.386,0.395,
315.000,3.46,4.087,4.336,3.557,2.99,3.66,6.188,59.498,7.836,3.579,2.243,1.832225,0.865249,2.403805,0.8659181,-0.00394133,0.543,0.897,0.735,0.567,0.828,0.857,0.529,0.474,0.591,0.535,0.536,0.439,0.288,0.237,0.39,0.43,0.483,0.45,0.225,0.272,0.392,0.297,0.333,0.455,0.343,
316.000,4.808,3.346,4.54,4.184,2.723,3.475,6.253,47.548,9.921,2.253,2.39,2.211245,0.9011605,1.626433,0.7672447,0.2374223,0.306,0.531,0.37,0.876,0.647,0.365,0.706,0.497,0.43,0.603,0.3,0.585,0.712,0.36,0.475,0.342,0.529,0.436,0.466,0.477,0.497,0.555,0.264,0.506,0.395,
317.000,3.191,4.195,5.765,2.466,4.884,3.793,5.472,40.492,20.348,2.927,2.733,3.190543,1.330397,1.317269,0.9728806,-0.1266327,0.05755063,0.697,0.668,0.607,0.562,0.455,0.795,0.767,0.472,0.583,0.412,0.583,0.557,0.547,0.343,0.701,0.642,0.331,0.344,0.517,0.214,0.234,0.298,0.624,0.346,
318.000,2.457,5.049,4.433,4.907,4.613,5.274,5.255,29.176,29.465,3.573,2.868,3.253148,1.24973,1.922124,0.7545146,0.04091836,0.1322968,0.881,0.545,0.567,0.69,0.593,0.565,0.705,0.633,0.547,0.316,0.566,0.558,0.481,0.456,0.538,0.408,0.36,0.535,0.216,0.315,0.471,0.413,0.433,0.458,
319.000,4.277,3.766,2.919,4.227,5.831,6.012,5.572,16.427,43.688,4.437,4.117,2.65,1.772527,2.049738,0.6998251,0.1101749,0.1814884,0.836,0.664,0.669,0.729,0.15,0.339,0.462,0.553,0.48,0.507,0.605,0.395,0.368,0.526,0.655,0.617,0.374,0.534,0.646,0.482,0.254,0.503,0.565,0.526,
320.000,5.4,6.239,4.206,4.6,6.25,4.348,6.093,11.942,47.014,5.926,3.903,3.004,1.943109,2.191635,1.197784,-0.2220081,0.1503296,0.333,0.653,0.48,0.628,0.454,0.615,0.607,0.55,0.175,0.618,0.374,0.62,0.265,0.415,0.572,0.546,0.554,0.179,0.505,0.375,0.409,0.394,0.355,0.205,
321.000,4.518,5.348,5.926,4.845,4.257,6.305,5.99,9.889,46.598,8.529,3.443,3.368,2.396851,1.558428,1.586936,-0.2036352,-0.03391314,0.556,0.51,0.685,0.39,1.186,0.418,0.502,0.803,0.282,0.366,0.722,0.512,0.678,0.378,0.493,0.533,0.305,0.399,0.593,0.389,0.294,0.633,0.374,0.315,
