,250 scatter peaks interpolated,255 scatter peaks interpolated,260 scatter peaks interpolated,265 scatter peaks interpolated,270 scatter peaks interpolated,275 scatter peaks interpolated,280 scatter peaks interpolated,285 scatter peaks interpolated,290 scatter peaks interpolated,295 scatter peaks interpolated,300 scatter peaks interpolated,305 scatter peaks interpolated,310 scatter peaks interpolated,315 scatter peaks interpolated,320 scatter peaks interpolated,325 scatter peaks interpolated,330 scatter peaks interpolated,335 scatter peaks interpolated,340 scatter peaks interpolated,345 scatter peaks interpolated,350 scatter peaks interpolated,355 scatter peaks interpolated,360 scatter peaks interpolated,365 scatter peaks interpolated,370 scatter peaks interpolated,375 scatter peaks interpolated,380 scatter peaks interpolated,385 scatter peaks interpolated,390 scatter peaks interpolated,395 scatter peaks interpolated,400 scatter peaks interpolated,405 scatter peaks interpolated,410 scatter peaks interpolated,415 scatter peaks interpolated,420 scatter peaks interpolated,425 scatter peaks interpolated,430 scatter peaks interpolated,435 scatter peaks interpolated,440 scatter peaks interpolated,445 scatter peaks interpolated,450 scatter peaks interpolated,
263.000,9.913498,3.284403,5.250246,16.67372,7.240882,4.605976,4.433,2.546,2.996,1.636,1.617,2.46,2.012,2.035,3.112,1.732,2.733,1.917,1.962,2.533,1.435,2.708,2.135,2.17,1.704,1.514,2.37,2.267,1.304,1.826,1.34,1.376,1.142,2.021,1.414,1.55,1.566,1.292,1.107,1.146,0.928,
264.000,8.539,5.159264,5.097847,13.18792,8.141725,2.733935,4.203,7.335,5.664,2.602,2.898,2.923,2.151,1.906,2.667,0.883,1.282,2.474,2.627,1.74,2.488,1.82,1.341,1.767,1.476,2.201,2.64,1.816,1.53,0.928,1.454,1.257,1.222,1.232,2.001,1.489,1.168,0.933,0.932,1.28,0.927,
265.000,16.145,8.007047,4.992831,14.84938,6.524915,1.705711,5.216,4.118,3.309,4.401,2.313,3.863,2.764,2.079,2.181,2.423,1.824,1.395,1.625,1.073,2.033,1.7,1.459,1.646,1.213,2.095,1.348,1.625,2.079,1.252,1.288,1.572,1.129,1.366,1.38,1.153,1.089,1.549,1.385,0.869,1.443,
266.000,17.993,5.330481,7.882688,10.73356,9.404923,1.989739,3.385,3.458,2.402,2.967,2.451,2.461,5.046,3.134,2.335,1.661,1.378,2.672,1.449,1.369,1.926,1.684,1.748,1.938,1.8,1.803,0.716,1.101,1.263,1.202,1.224,1.175,0.705,1.234,1.442,1.325,0.87,1.213,0.941,1.155,1.035,
267.000,21.729,7.857808,7.312728,15.67944,6.378149,4.746982,4.006567,4.786,3.4,2.848,5.171,3.496,1.899,2.359,2.845,2.499,1.482,2.536,2.328,1.524,1.897,1.158,1.763,1.306,1.608,1.225,1.668,1.775,1.3,1.198,1.463,1.617,1.387,1.103,1.311,1.043,1.625,1.377,1.456,1.378,1.211,
268.000,35.032,8.47836,6.834329,12.7202,5.643022,3.512395,3.986363,3.116,0.981,3.78,3.144,3.12,1.099,1.723,1.705,1.091,2.018,1.655,2.144,2.08,1.257,1.347,1.444,1.694,1.701,1.092,1.755,1.146,1.713,1.409,1.228,1.433,0.881,1.269,1.618,1.204,0.988,0.99,1.259,1.341,1.003,
269.000,51.549,6.028,7.043658,17.64768,7.996516,3.097946,5.038106,2.942,2.68,2.141,3.647,2.646,2.824,1.919,1.484,1.908,1.984,2.523,2.654,1.756,1.699,1.463,1.722,1.847,1.29,2.09,1.61,1.384,1.268,1.037,0.829,1.354,1.172,0.872,1.443,0.924,0.898,1.202,1.225,1.063,1.313,
270.000,59.3,10.376,7.688932,8.295402,5.327296,3.15479,4.528628,2.836,4.202,3.048,3.215,1.42,1.763,2.374,1.063,1.741,1.507,2.049,1.908,1.099,1.967,1.442,1.871,0.994,1.458,1.452,1.514,1.087,1.346,1.089,1.014,1.087,0.929,1.04,0.983,1,0.907,1.147,1.302,1.236,0.566,
271.000,90.88,12.588,7.853507,14.66562,5.491797,2.060629,4.545584,2.893,3.962,1.954,2.457,2.763,1.785,1.521,1.231,1.752,1.297,1.984,0.869,0.981,1.627,1.516,0.871,1.679,1.337,1.44,0.84,1.369,0.86,1.104,1.046,1.54,1.225,1.223,0.98,0.892,1.114,1.069,0.856,1.265,0.782,
272.000,86.683,15.39,9.018855,11.43947,4.274311,2.957319,4.672319,2.472669,1.347,2.119,2.285,2.118,2.267,2.335,0.928,1.923,2.462,1.379,1.442,1.836,0.916,2.268,1.714,1.274,1.305,1.206,1.124,0.928,0.892,1.926,0.955,1.102,1.274,1.551,0.963,1.232,1.045,1.233,1.512,0.928,1.216,
273.000,82.692,29.022,8.157963,10.36793,3.960524,3.331804,4.361031,2.090061,2.691,2.092,1.303,2.252,1.283,1.875,1.35,1.332,1.416,1.149,1.31,1.254,0.853,1.678,1.959,1.221,1.404,1.364,1.156,1.399,0.69,1.152,1.084,1.173,0.974,1.151,1.385,0.842,0.839,1.373,0.77,0.959,0.707,
274.000,62.648,40.914,9.142,11.06451,4.276895,2.841058,4.248748,1.028007,3.754,2.024,1.28,1.504,2.136,1.788,1.729,1.205,1.475,1.338,1.349,1.658,1.121,1.359,1.059,1.124,1.443,1.061,0.964,1.559,1.459,0.818,1.391,1.133,0.83,1.122,0.936,0.814,1.226,1.094,0.903,0.849,0.856,
275.000,40.776,51.834,5.776,9.56954,4.679138,2.908432,5.096318,1.909503,3.385,3.19,2.183,2.284,1.603,1.904,1.04,1.112,1.088,0.897,1.676,0.934,1.135,1.253,1.316,0.925,1.421,1.688,0.779,1.048,1.065,1.359,0.698,1.155,1.074,1.23,0.953,1.139,1.365,0.933,0.644,1.163,0.795,
276.000,21.672,69.801,8.439,7.897398,2.587155,0.3548804,2.170574,0.9893086,3.81,2.294,1.301,2.072,1.93,0.851,1.954,0.837,2.16,1.31,1.397,2.118,1.138,1.579,1.117,1.081,0.894,1.844,1.504,1.644,1.11,1.131,0.994,0.958,1.019,0.858,1.089,1.051,1.154,1.153,1.267,0.894,0.847,
277.000,21.884,75.977,6.354,8.289272,3.348448,2.124468,4.615345,1.03371,4.840723,3.554,1.889,1.55,1.887,1.47,1.87,1.229,1.51,0.963,1.345,1.193,1.771,0.742,1.104,1.027,1.053,1.271,1.055,0.969,1.234,1.335,0.851,0.841,1.041,0.895,0.524,0.903,1.118,1.137,0.791,1.201,0.847,
278.000,13.138,93.349,12.279,5.866583,3.918106,4.380498,4.058355,1.064486,4.162184,1.442,3.11,2.605,2.52,2.512,0.664,1.895,1.953,1.295,1.4,0.828,1.901,1.119,1.053,1.14,1.321,1.162,1.33,1.353,1.28,0.633,0.645,1.046,0.898,0.722,1.104,0.887,0.903,1.043,0.753,0.965,0.663,
279.000,7.335,89.753,16.688,8.522,5.29791,3.26573,4.036067,0.8764054,5.107642,1.752,1.979,1.095,1.591,2.123,1.887,1.446,1.292,1.149,0.704,1.29,1.197,1.274,0.725,1.531,1.008,1.012,1.304,1.304,0.906,1.568,1.546,0.637,0.66,1.166,0.992,0.73,0.737,0.82,0.761,0.888,0.576,
280.000,9.309,79.776,26.997,2.729,4.282643,5.51377,5.874093,1.274131,5.130918,2.634,2.26,1.421,2.14,1.472,1.767,1.421,1.697,1.885,1.258,1.8,1.053,1.175,1.021,1.091,1.216,1.106,1.511,1.327,0.492,0.945,1.12,0.647,1.058,0.797,0.952,0.88,0.417,0.539,0.719,0.958,0.719,
281.000,8.64,48.722,44.63,7.148,5.791658,4.115222,3.716734,1.677459,5.743366,1.95,1.462,1.221,2.132,1.704,1.065,1.797,0.847,0.7,1.509,1.36,1.434,0.955,1.368,0.918,0.72,0.726,1.125,1.246,1.095,0.929,1.01,1.061,0.597,0.602,0.804,0.647,1.137,0.844,0.922,1.094,0.725,
282.000,9.158,32.197,48.498,7.88,3.772341,3.398625,4.553069,1.889778,5.747334,1.016831,1.698,1.677,1.637,1.425,1.841,1.403,1.725,1.44,1.365,2.009,0.985,1.099,1.54,1.287,1.132,1.382,1.184,1.237,0.618,0.782,1.059,0.91,0.935,0.878,0.727,0.564,0.94,1.081,0.83,0.662,0.645,
283.000,9.208,19.482,89.11,4.194,4.310988,5.33692,3.766838,0.5722424,5.706275,1.412877,1.721,1.685,1.275,1.508,1.596,1.415,1.644,1.085,1.222,0.815,0.954,0.959,1.003,1.177,0.885,0.951,0.851,0.844,0.631,1.001,0.975,0.859,0.945,0.658,0.799,0.718,0.833,0.72,1.057,1.061,0.678,
284.000,8.974,12.284,88.536,10.572,3.497,5.171543,4.12459,1.381905,6.665993,1.221903,2.045,1.605,1.554,1.436,1.05,1.089,1.044,1.204,0.988,1.528,1.266,1.133,0.95,1.131,1.307,1.088,1.207,0.619,1.143,0.727,0.804,0.785,0.921,0.958,0.828,0.817,0.87,0.796,0.943,0.618,0.588,
285.000,10.39,4.042,85.199,14.156,5.529,4.782564,3.950857,1.37008,6.205519,0.2760553,2.345,2.028,1.438,0.921,1.132,0.731,2.043,0.806,1.091,1.304,1.235,1.043,0.945,0.866,0.746,1.044,0.935,1.03,1.006,0.955,0.851,0.98,0.617,0.762,0.881,1.027,0.713,0.831,0.818,0.769,0.72,
286.000,5.16,5.614,60.562,28.601,6.774,4.305205,3.905837,0.8335176,6.639479,1.906596,2.309,1.837,1.145,1.377,0.83,1.584,1.011,0.82,1.075,1.029,0.954,1.459,1.034,0.935,0.81,1.107,1.049,1.24,0.981,0.822,1.14,1.025,0.764,0.684,0.541,0.627,1.071,1.08,0.759,0.896,0.561,
287.000,10.719,7.731,46.558,43.82,5.396,3.522187,4.437859,1.862972,6.918314,1.41476,2.087428,1.975,1.353,1.076,2.093,1.146,0.932,0.67,1.202,1.234,1.094,1.791,1.309,0.613,1.717,1.03,1.369,0.771,1.151,0.45,0.849,0.768,1.09,0.838,0.705,0.893,1.213,0.78,0.821,0.733,0.627,
288.000,11.774,4.988,22.626,56.146,4.288,5.306152,4.062584,2.235274,6.194917,1.95718,2.648704,1.361,2.442,0.859,0.957,0.682,1.794,1.503,1.105,1.94,0.848,1.079,1.273,1.24,1.237,1.19,0.616,0.625,0.692,0.67,0.8,1.157,0.436,0.784,0.846,0.477,1.035,0.425,0.889,0.778,0.668,
289.000,3.659,7.214,11.886,64.997,4.432,4.549,4.639599,2.315336,6.032379,0.9065106,2.685659,1.193,1.363,1.331,1.355,1.323,1.593,1.515,1.515,0.809,0.955,1.185,0.867,1.014,1.044,1.056,1.182,0.926,0.879,0.866,0.781,0.642,0.74,0.56,0.776,0.664,0.82,0.336,0.9,0.826,0.512,
290.000,7.619,3.614,11.409,80.557,10.234,5.394,4.549136,2.307113,6.273577,0.4207999,2.914761,1.7,1.94,1.45,0.997,1.468,1.759,1.091,1.305,1.087,0.799,1.128,1.001,1.031,0.919,0.602,0.859,1.188,0.836,0.732,0.962,0.787,0.777,0.741,0.88,0.938,0.75,0.871,0.722,0.544,0.494,
291.000,4.735,5.592,4.618,64.445,12.305,5.083,3.658584,3.663897,5.674387,1.000585,2.586802,1.647,1.555,1.278,0.467,1.371,1.504,0.76,1.336,1.008,1.176,1.108,1.027,0.634,0.856,0.574,0.855,0.996,1.025,1.059,0.643,0.763,0.75,0.929,0.777,0.506,0.573,0.876,0.586,0.826,0.699,
292.000,6.803,4.457,8.658,51.179,19.833,4.63,5.024236,2.594186,6.229087,1.118302,2.713586,1.659646,1.491,1.392,1.167,1.278,1.228,1.126,1.232,0.903,1.125,0.898,0.826,1.109,1.514,0.744,0.782,0.935,0.702,0.963,0.462,0.768,0.953,0.648,0.732,0.726,0.962,0.685,0.786,0.716,0.667,
293.000,7.306,6.463,6.628,34.753,22.816,2.547,4.679922,3.108848,5.70502,1.148736,2.648119,1.50553,1.298,1.292,1.406,1.513,1.059,1.594,0.355,1.19,1.24,0.516,0.976,0.864,0.713,0.561,0.963,0.435,0.871,1.079,0.7,0.774,0.939,1.117,1.077,0.456,0.689,0.676,0.79,0.518,0.7,
294.000,9.563,4.718,5.238,24.249,45.192,4.376,3.411,1.610559,5.350737,1.559755,3.309679,0.749701,1.196,1.535,1.327,1.322,0.795,1.611,1.173,1.338,1.287,0.598,0.819,0.956,0.985,0.955,0.877,1.031,0.664,0.889,0.861,0.903,0.53,0.695,0.761,0.377,0.777,0.672,0.53,0.693,0.702,
295.000,9.317,4.775,3.433,10.478,57.678,4.146,4.625,3.278494,5.440601,1.010486,2.472937,1.324575,1.655,1.393,0.924,1.029,0.756,0.806,0.987,0.916,0.835,0.735,1.581,0.965,0.724,1.189,1.056,0.843,0.833,0.85,0.562,0.474,1.04,0.439,0.808,0.531,0.649,0.649,0.518,0.582,0.753,
296.000,7.222,5.528,5.289,6.727,62.804,8.695,4.882,2.706128,5.114701,1.725055,2.847799,1.246108,1.132,1.159,0.781,1.372,1,1.574,1.009,0.393,0.722,0.898,0.819,1.012,0.85,0.829,0.819,0.925,1.297,0.709,0.776,0.867,0.965,0.844,0.879,0.57,0.96,0.813,0.91,0.488,0.515,
297.000,4.99,6.907,3.847,4.432,62.656,14.006,4.623,3.211717,4.889461,2.234955,2.269226,1.470896,1.294362,1.201,1.036,0.739,1.566,1.325,0.969,1.138,0.817,0.774,0.937,0.969,0.706,0.927,0.882,0.577,1.034,0.905,0.515,0.775,0.827,0.852,1.039,0.788,0.643,0.81,0.622,0.759,0.661,
298.000,7.891,5.894,5.255,7.096,49.241,20.477,4.553,3.077048,4.533569,1.356121,2.85738,1.145251,1.598267,1.084,1.874,0.898,0.619,1.153,1.072,0.745,1.264,0.807,0.94,0.944,0.84,1.011,1.252,0.919,1.068,0.711,0.608,0.474,0.547,0.706,0.673,0.507,0.994,0.7,0.563,0.632,0.455,
299.000,5.551,7.417,7.796,4.292,43.563,24.881,3.472,2.501,4.326111,1.592511,2.815476,2.168386,1.274971,1.307,1.063,1.331,1.084,0.566,0.721,1.015,1.121,0.862,0.781,1.371,0.809,1.208,0.964,1.112,0.815,0.744,0.965,0.729,0.892,0.628,0.288,0.598,0.551,0.871,0.685,0.657,0.773,
300.000,4.592,7.79,6.897,4.478,23.264,38.972,5.471,3.756,4.205684,1.716294,2.842683,2.160947,0.7927936,0.574,1.196,1.329,1.468,1.273,0.631,0.937,0.77,0.638,0.894,0.91,0.889,0.851,1.185,0.821,0.975,1.064,0.805,0.673,1.004,0.468,0.36,0.792,0.637,0.496,0.57,0.624,0.82,
301.000,5.265,7.369,3.034,8.299,11.534,47.917,6.401,3.081,4.412349,1.247701,2.895134,2.699718,1.129861,1.382,0.701,0.911,1.137,0.667,1.339,0.927,0.913,0.917,0.635,0.995,0.674,0.745,0.649,0.512,0.863,0.689,0.771,0.832,0.885,0.81,0.48,0.786,0.505,0.674,0.558,0.376,0.331,
302.000,3.549,5.407,4.042,3.453,9.531,52.624,7.209,3.505,4.037624,2.080862,2.764572,1.980091,0.9638043,0.7196612,1.119,0.893,1.683,0.813,0.594,0.6,1.181,1.292,0.524,0.571,0.722,1.095,0.813,0.869,0.616,0.703,0.895,0.761,0.797,0.632,0.816,0.568,0.738,0.666,0.535,0.604,0.547,
303.000,6.411,8.469,7.897,3.136,9.062,62.664,10.232,4.394,3.857702,2.043054,2.672714,2.163618,1.818999,1.358138,1.139,1.078,0.948,1.301,1.516,1.312,0.632,1.274,0.937,0.375,0.922,1.059,1.016,0.608,0.837,0.772,0.847,0.754,0.602,0.466,0.601,0.764,0.576,0.599,0.721,0.477,0.542,
304.000,5.921,7.41,6.194,5.706,6.749,37.555,16.836,2.431,3.189,1.03553,2.536514,2.311681,1.189815,1.103902,1.054,1.054,1.274,1.201,0.922,0.967,0.648,1.071,0.978,0.76,0.816,0.832,0.718,0.731,0.82,0.747,0.948,0.395,0.84,0.552,0.57,0.415,0.981,0.826,0.554,1.011,0.31,
305.000,8.833,6.827,6.045,3.885,3.576,33.199,23.804,2.836,3.383,1.259615,2.113849,2.171187,1.338821,0.8795355,1.21,0.87,0.831,1.932,1.552,0.61,0.979,0.798,1.099,1.215,1.091,0.838,0.488,0.581,0.572,0.905,0.466,0.539,0.691,0.779,0.618,0.863,0.73,0.551,0.305,0.552,0.486,
306.000,5.758,5.158,7.145,3.447,3.779,22.134,35.624,3.727,2.945,1.993636,1.809354,1.848829,1.585342,1.114785,1.139,1.347,1.19,0.954,1.099,1.233,1.054,0.818,0.602,1.019,1.093,0.836,0.742,0.923,1.056,0.505,0.845,0.505,0.396,0.541,0.628,0.533,0.614,0.725,0.79,0.546,0.285,
307.000,3.044,6.333,5.011,5.318,5.294,10.462,47.23,3.522,2.961,3.263481,2.564456,0.7344971,1.759402,1.233755,1.196572,1.109,0.99,0.703,1.181,0.934,0.671,0.612,1.005,0.623,0.744,0.962,0.926,0.85,0.517,0.783,0.363,0.707,0.537,0.519,0.479,0.703,0.649,0.51,0.545,0.388,0.817,
308.000,6.596,5.874,1.725,5.656,6.459,11.634,52.088,4.857,2.519,2.7386,2.273285,1.882872,1.152941,0.8528465,1.101487,0.982,1.22,1.041,1.098,0.596,1.065,0.947,0.72,0.853,0.5,0.861,1.094,1.028,0.59,0.67,0.937,0.553,0.618,0.738,0.709,0.552,0.943,0.59,0.568,0.525,0.394,
309.000,5.849,5.036,5.805,5.785,5.571,5.268,51.225,7.862,2.558,2.218,2.268348,2.220328,1.871536,2.112166,1.243427,0.836,1.044,0.944,0.885,1.178,0.697,0.671,0.768,1.174,1.002,0.939,0.571,0.626,0.878,0.624,0.798,0.69,0.716,0.748,0.479,0.723,0.72,0.625,0.583,0.579,0.434,
310.000,5.196,5.193,5.134,6.95,3.409,4.816,39.211,11.927,3.012,1.699,2.33124,2.287189,1.73472,1.49981,0.8688064,1.123,1.396,0.978,1.084,0.823,0.912,1.288,0.83,0.654,0.906,0.812,0.672,0.569,0.845,0.882,0.697,0.685,0.717,0.533,0.825,0.503,0.545,0.628,0.663,0.511,0.729,
311.000,3.057,6.926,5.773,5.405,4.156,4.548,34.66,18.901,2.924,2.392,3.082644,1.450691,1.817567,1.637131,1.373311,0.707,0.938,0.913,1.294,1.013,1.06,0.782,0.951,0.837,0.613,0.498,0.935,0.596,0.896,0.613,0.675,0.765,0.36,0.496,0.551,0.776,0.661,0.803,0.598,0.501,0.577,
312.000,8.061,3.932,5.482,4.549,4.333,4.052,18.061,27.182,3.461,2.854,2.41275,3.458862,1.676613,1.365962,1.299178,0.868759,1.043,0.974,0.524,0.881,0.586,0.579,0.944,0.997,0.994,0.573,0.818,0.982,0.828,0.824,0.475,0.471,0.675,0.49,0.687,0.666,0.775,0.485,0.515,0.758,0.395,
313.000,6.824,4.832,2.842,4.589,3.859,4.728,12.493,38.162,3.033,2.783,2.828102,2.507721,1.661891,1.641625,1.197459,0.981274,1.217,1.185,1.004,1.056,0.488,1.122,0.913,0.584,0.734,0.522,1.093,0.965,0.942,0.692,0.916,0.74,0.553,0.724,0.571,0.986,0.646,0.947,0.44,0.586,0.416,
314.000,3.72,5.647,5.904,5.432,3.618,5.662,8.239,41.307,3.978,1.744,2.926,3.433219,1.689269,2.453719,1.132998,0.7424887,0.869,1.134,0.598,0.855,0.936,1.282,0.975,0.826,0.873,0.669,0.915,0.446,0.615,0.658,0.683,0.494,0.266,0.571,0.406,0.588,0.819,0.593,0.467,0.555,0.388,
315.000,9.726,5.738,5.2,3.63,3.198,4.627,7.707,42.917,5.952,3.008,2.235,2.849588,2.053713,1.348965,1.12744,0.6177808,0.949,1.062,0.979,0.865,0.897,0.62,0.896,0.692,0.801,0.575,0.413,0.672,0.653,0.604,0.516,0.411,0.641,0.389,0.664,0.644,0.664,0.314,0.53,0.287,0.624,
316.000,4.869,5.204,5.621,4.79,6.236,5.472,4.74,39.799,12.254,2.853,3.854,3.531573,2.224247,0.8826219,1.394612,0.2508005,0.745,0.79,1.016,0.857,0.726,0.887,0.968,0.674,0.976,0.674,0.762,0.768,1.009,0.652,0.896,0.722,0.272,0.598,0.754,0.457,0.683,0.383,0.528,0.38,0.382,
317.000,7.696,6.034,6.634,5.025,7.175,5.871,5.195,32.76,18.326,3.899,3.401,2.42367,2.507341,1.928386,1.148558,0.6175678,0.558217,0.94,0.725,0.795,0.723,0.797,0.571,0.925,1.009,0.7,0.72,1.035,0.796,0.51,0.562,0.677,0.735,0.701,0.524,0.882,0.722,0.722,0.475,0.579,0.429,
318.000,5.531,9.224,6.643,5.331,4.141,7.202,5.222,26.142,27.225,3.475,3.459,2.158489,3.27259,1.840631,1.099239,0.6618878,0.8582082,1.141,0.695,1.238,0.739,0.793,0.831,0.389,1.268,0.863,0.495,0.873,0.549,0.709,0.841,0.646,0.424,0.48,0.508,0.6,0.538,0.476,0.409,0.639,0.394,
319.000,2.72,7.188,4.491,5.634,5.999,4.934,6.094,16.546,33.909,4.331,3.334,3.24,3.082415,1.809977,1.469276,0.3354671,0.7507057,0.91,0.825,0.877,0.607,0.939,0.646,0.759,0.789,0.662,0.583,1.085,0.661,0.63,0.844,0.763,0.577,0.708,0.505,0.75,0.48,0.506,0.623,0.564,0.621,
320.000,8.183,8.745,6.988,6.564,6.528,6.271,7.644,11.014,41.949,5.746,4.343,2.481,3.049435,2.112848,1.277102,0.3365421,0.5634168,0.85,0.479,1.2,1.046,0.734,0.833,0.982,0.632,0.337,0.582,1.21,0.568,0.762,0.595,0.53,0.722,0.598,0.639,0.502,0.384,0.557,0.442,0.541,0.499,
321.000,4.666,6.059,5.182,4.387,8.14,6.974,5.838,8.141,39.662,7.111,3.262,4.338,2.991329,2.610476,1.354413,0.4244881,0.3071467,0.579,0.632,0.438,1.206,0.924,1.079,0.751,0.474,0.734,1.185,0.516,0.653,0.691,0.54,0.76,0.66,0.594,0.506,0.698,0.383,0.638,0.495,0.533,0.579,
322.000,6.451,6.827,6.601,5.634,5.345,7.964,4.196,7.839,38.973,10.428,3.581,2.171,2.764089,2.100841,1.265162,0.6982973,0.613995,0.622328,0.855,1.214,0.62,0.631,1.026,0.693,0.736,0.732,0.691,0.688,0.461,0.71,0.727,0.462,0.494,0.688,0.618,0.639,0.556,0.453,0.446,0.736,0.441,
