,250 scatter peaks interpolated,255 scatter peaks interpolated,260 scatter peaks interpolated,265 scatter peaks interpolated,270 scatter peaks interpolated,275 scatter peaks interpolated,280 scatter peaks interpolated,285 scatter peaks interpolated,290 scatter peaks interpolated,295 scatter peaks interpolated,300 scatter peaks interpolated,305 scatter peaks interpolated,310 scatter peaks interpolated,315 scatter peaks interpolated,320 scatter peaks interpolated,325 scatter peaks interpolated,330 scatter peaks interpolated,335 scatter peaks interpolated,340 scatter peaks interpolated,345 scatter peaks interpolated,350 scatter peaks interpolated,355 scatter peaks interpolated,360 scatter peaks interpolated,365 scatter peaks interpolated,370 scatter peaks interpolated,375 scatter peaks interpolated,380 scatter peaks interpolated,385 scatter peaks interpolated,390 scatter peaks interpolated,395 scatter peaks interpolated,400 scatter peaks interpolated,405 scatter peaks interpolated,410 scatter peaks interpolated,415 scatter peaks interpolated,420 scatter peaks interpolated,425 scatter peaks interpolated,430 scatter peaks interpolated,435 scatter peaks interpolated,440 scatter peaks interpolated,445 scatter peaks interpolated,450 scatter peaks interpolated,
260.000,6.481524,4.257149,2.747716,17.84385,7.871147,7.204,8.103,3.124,3.306,4.153,1.88,3.093,4.522,2.018,2.565,1.537,1.924,1.949,2.698,2.393,2.885,2.522,2.126,2.111,1.866,1.644,1.689,2.136,1.761,2.241,1.978,1.295,1.103,2.069,1.619,1.86,1.277,1.174,1.184,1.469,1.726,
261.000,8.465289,3.672547,3.528577,18.87567,7.209056,5.371,5.282,4.452,5.655,1.601,4.453,3.237,2.027,1.9,3.041,2.466,1.903,1.779,2.598,1.957,1.78,2.505,2.144,2.25,1.254,2.919,1.559,1.618,0.98,1.28,1.329,1.527,1.979,1.157,1.996,1.505,2.106,1.736,1.178,1.199,1.552,
262.000,10.10717,5.194884,5.849566,20.93058,5.039551,6.452353,4.216,5.159,3.279,5.832,4.223,2.854,1.547,2.773,1.495,2.258,1.799,2.553,1.36,1.552,2.595,2.146,2.584,1.878,2.223,2.183,1.714,2.959,1.543,1.943,1.269,1.794,1.213,2.039,1.93,1.602,1.073,1.816,1.623,1.829,1.436,
263.000,12.2463,4.4977,3.661239,15.56133,5.808582,7.47357,2.568,4.118,6.576,4.169,3.747,2.638,2.955,3.048,1.617,2.417,3.384,2.123,1.449,2.4,1.937,2.156,0.632,1.965,1.751,1.23,1.021,1.662,1.501,1.653,1.67,1.306,1.141,1.338,1.01,1.337,1.813,1.193,1.345,0.802,1.738,
264.000,10.231,6.635276,3.037344,11.58068,6.331244,6.40255,3.749,4.864,2.914,3.742,3.951,1.603,3.292,3.034,2.611,2.41,2.058,1.913,1.228,2.254,1.552,1.771,1.464,1.89,2.056,1.521,1.817,1.302,0.972,1.187,1.773,1.432,0.895,1.346,0.891,1.711,1.363,1.58,1.289,1.201,1.505,
265.000,8.804,6.445693,3.88205,15.40612,7.191387,6.985764,4.46,3.77,4.041,3.124,3.082,1.587,2.385,3.707,2.686,1.596,2.113,1.473,1.796,1.702,0.974,2.601,2.405,1.022,1.326,1.599,1.682,2.866,1.538,0.824,1.332,1.731,1.656,1.448,0.95,1.366,1.425,0.899,1.227,1.375,1.058,
266.000,10.992,6.822709,4.160679,17.72754,8.030241,6.892136,3.433,3.563,2.631,3.588,2.602,1.068,2.301,1.405,3.101,0.697,2.383,1.618,0.977,1.674,1.581,1.046,1.792,1.302,0.765,1.316,1.039,1.861,1.886,1.493,1.059,1.317,1.533,1.192,1.691,1.67,1.487,1.48,1.409,1.26,1.146,
267.000,20.626,8.182312,4.93526,20.72272,5.192695,6.092368,2.026883,3.508,3.595,2.947,2.894,2.48,2.33,2.669,3.009,1.349,1.763,1.127,1.563,2.238,2.26,1.762,2.288,1.467,1.808,1.574,2.114,2.289,0.872,1.07,1.172,1.169,0.841,1.228,1.565,1.221,1.255,1.136,1.219,1.085,0.916,
268.000,22.627,9.17176,6.366685,14.656,5.2864,6.608438,3.262984,3.081,2.533,3.233,4.427,3.079,2.118,1.979,1.981,2.514,1.625,2.254,1.431,1.431,1.747,1.71,2.151,1.651,1.13,1.575,1.969,1.839,1.737,1.624,1.425,1.473,0.837,1.142,1.49,1.488,0.69,1.529,1.398,1.419,0.988,
269.000,39.141,7.897,6.20661,12.61357,4.701908,7.726576,3.830855,3.181,2.349,2.317,1.577,1.565,2.096,1.891,1.75,2.416,1.972,1.63,1.627,1.378,0.987,1.519,1.914,2,1.952,1.792,2.063,1.418,1.755,1.104,1.055,1.333,0.901,1.105,0.998,1.148,1.218,1.042,1.114,0.967,1.255,
270.000,38.805,8.544,6.66117,9.21952,5.411472,6.51945,3.987959,4.268,4.085,3.347,2.39,1.929,2.927,1.835,1.994,1.807,1.238,2.154,2.163,1.554,2.535,1.555,2.01,1.879,1.563,1.451,1.348,1.435,1.256,1.177,1.18,0.8,0.718,1.125,1.301,0.632,1.231,0.821,1.056,0.813,1.245,
271.000,37.281,8.96,5.375006,14.92966,5.018838,4.864266,2.296792,3.18,2.337,2.635,2.361,1.316,2.026,2.647,1.436,1.185,1.133,1.195,1.249,1.743,1.62,1.329,2.054,1.76,1.43,1.913,1.644,2.002,0.983,1.145,0.85,0.82,0.765,1.273,0.735,1.185,1.078,0.733,1.026,0.899,1.052,
272.000,48.506,12.471,7.916724,10.08252,4.403755,7.669294,3.012612,2.85586,2.44,3.106,2.18,1.841,1.575,1.641,1.487,1.197,1.239,1.803,1.519,2.065,1.658,1.125,1.928,2.03,1.593,1.606,1.366,1.074,1.686,1.767,1.048,0.904,1.136,1.003,1.26,0.897,1.112,1.05,1.125,1.214,0.752,
273.000,36.407,10.38,6.896307,11.11608,5.221278,6.0914,3.74779,3.985081,2.515,2.406,2.029,2.182,3.274,1.903,1.366,2.016,2.038,1.373,1.088,1.594,1.385,1.082,2.118,2.182,1.795,1.844,1.577,0.84,1.262,1.133,1.297,1.138,1.038,1.39,0.669,0.965,0.794,0.987,1.156,1.069,0.831,
274.000,41.764,21.863,6.804,9.007194,4.882937,7.523481,4.015846,3.259232,1.944,2.703,1.436,2.143,3.104,0.823,1.149,2.114,1.492,1.341,1.466,1.684,2.033,1.566,0.984,1.997,1.416,1.404,0.42,1.289,1.487,1.125,1.35,1.313,0.958,1.258,0.583,1.239,0.995,1.217,1.138,1.161,0.979,
275.000,32.647,23.393,8.046,10.38331,5.870009,4.812495,2.645886,3.95151,3.341,2.988,2.529,1.486,1.827,2.112,1.507,1.688,1.138,1.428,1.834,0.92,1.834,1.032,1.056,1.982,0.95,1.285,0.838,0.955,0.572,1.208,1.212,1.264,1.29,1.08,0.882,1.081,1.004,1.227,1.11,1.252,0.639,
276.000,19.647,56.673,5.786,5.693732,6.439117,8.843067,3.20008,3.49366,3.08,2.396,2.797,2.239,1.06,1.321,1.444,0.678,1.35,1.336,0.968,1.067,1.549,1.264,0.968,1.113,1.084,1.429,0.777,1.32,0.943,1.141,1.183,0.77,1.132,0.95,1.081,0.982,1.35,0.952,1.051,1.084,0.98,
277.000,11.726,51.576,11.653,9.395383,6.532603,5.457807,4.330554,3.900559,3.84978,1.632,2.899,1.27,2.038,1.764,1.638,2.034,1.642,1.45,1.109,2.409,1.486,1.272,1.125,1.675,1.25,1.123,1.343,1.03,1.164,0.911,0.707,1.785,0.913,0.845,0.699,1.158,0.738,0.613,0.729,1.094,0.814,
278.000,7.802,62.729,7.246,7.830403,4.832622,5.808259,4.50667,3.726689,2.626688,3.823,1.991,2.095,2.999,2.145,0.637,1.108,0.851,1.876,1.144,1.347,2.081,1.449,1.123,1.147,0.984,1.211,1.352,0.858,1.161,1.289,0.8,0.87,1.158,0.734,1.009,0.866,0.838,1.085,0.955,1.023,0.659,
279.000,6.301,54.687,12.36,4.955,5.699975,6.028399,3.517547,4.121433,3.597868,2.634,2.971,0.846,1.594,1.375,1.304,1.302,1.259,0.996,1.723,1.581,1.228,1.173,1.49,1.557,1.26,1.256,1.182,0.801,1.608,1.273,0.726,0.988,0.693,1.391,0.988,0.795,1.08,0.758,0.807,1.099,0.802,
280.000,7.535,53.894,14.585,7.661,6.885352,5.130515,4.896391,3.179161,3.480125,2.959,2.014,2.776,1.749,1.129,1.634,1.358,1.041,1.06,2.408,0.903,1.503,1.482,1.192,1.221,1.115,1.244,1.329,0.86,1.283,0.87,0.969,0.774,0.387,0.947,0.68,1.038,0.823,1.107,0.756,0.762,0.822,
281.000,10.969,32.851,39.118,4.004,4.738592,6.545173,3.117497,3.629646,3.509731,1.508,2.652,1.988,1.471,1.554,0.869,1.148,1.419,1.504,1.515,0.845,1.141,1.204,1.079,1.148,1.156,1.4,0.993,1.243,1.085,0.826,0.57,0.751,0.982,1.049,0.515,0.567,0.839,0.639,1.073,0.839,0.554,
282.000,5.776,21.35,53.697,4.88,5.762783,6.326825,3.996303,3.610554,3.68148,1.935762,1.468,2.356,2.603,1.198,1.129,1.833,2.139,0.95,0.93,1.259,1.618,1.49,1.379,1.125,1.097,1.097,0.825,0.766,1.434,1.196,1.085,0.705,0.738,1.144,0.627,1.079,0.899,0.875,0.743,0.944,0.654,
283.000,4.845,16.559,55.669,7.688,7.152527,5.314109,3.706524,4.035347,3.17498,1.882499,0.798,1.889,1.043,1.263,1.646,1.236,1.867,1.613,1.11,1.489,1.233,1.236,1.49,1.503,0.864,1.397,0.942,1.036,1.102,0.94,0.676,0.791,0.866,0.877,0.634,0.839,1.065,0.645,1.052,1.022,0.854,
284.000,4.908,8.201,63.643,7.456,4.834,6.072867,4.430351,2.848289,3.794692,2.883253,1.597,1.826,1.984,1.199,0.872,1.523,1.088,1.318,0.407,0.962,1.206,0.983,1.531,1.148,0.867,1.214,0.857,1.191,0.717,0.916,0.69,0.807,0.879,1.049,0.771,0.85,0.689,0.603,0.56,1.018,0.694,
285.000,7.45,9.09,55.644,18.08,7.38,6.558939,3.409554,3.598286,3.635341,2.163205,1.427,1.128,1.454,1.079,1.375,1.612,1.078,1.485,1.427,1.172,1.502,1.33,1.158,1.042,0.738,1.202,0.874,1.106,1.113,0.56,0.765,0.988,0.947,0.998,0.698,0.91,0.833,0.916,0.849,0.832,0.74,
286.000,6.252,5.17,47.553,19.908,5.564,5.848098,3.853065,2.932932,4.06157,0.9202299,1.143,1.529,2.061,1.712,1.219,0.89,1.273,1.313,1.059,1.199,0.663,1.187,1.239,0.659,1.156,1.081,0.933,1.016,1.061,0.826,0.929,0.483,0.592,1.297,0.816,0.922,0.854,1.017,0.956,0.89,0.694,
287.000,4.578,6.613,38.718,29.031,5.519,5.967395,4.398987,3.508811,3.099743,1.466536,1.854333,1.335,1.778,0.969,1.524,1.551,1.558,1.952,1.333,1.399,0.764,0.88,1.411,0.973,0.991,0.784,1.387,0.984,1.162,1.02,1.04,1.004,1.003,0.831,0.841,0.839,0.831,0.883,0.68,0.827,0.59,
288.000,6.172,4.17,20.631,44.904,5.544,3.752491,4.798893,3.475509,3.127869,2.291268,1.467986,1.408,1.55,1.172,1.287,1.252,0.733,1.473,1.535,1.341,1.009,0.889,1.416,1.012,1.067,1.095,1.538,0.955,0.994,0.977,0.703,0.756,0.695,0.8,0.737,0.873,0.746,0.49,1.215,0.36,0.933,
289.000,6.364,6.295,13.117,67.07,7.599,4.271,3.722095,3.184508,3.495849,2.446638,1.402117,1.9,1,1.565,1.168,1.388,1.039,1.215,1.216,0.763,0.834,0.976,1.241,0.619,1.055,1.317,1.331,1.641,0.854,0.794,0.688,0.801,0.784,0.824,0.667,0.974,0.598,0.732,0.882,0.734,0.756,
290.000,5.118,7.274,9.412,67.629,5.593,5.129,5.492458,3.56397,3.248009,2.903676,1.954196,0.935,1.319,0.902,1.124,1.462,1.047,1.18,0.918,0.888,0.469,1.193,1.276,1.055,1.306,0.567,1.06,0.884,1.065,1.039,0.683,0.709,1.069,0.993,0.735,0.58,0.939,0.617,0.897,0.463,0.593,
291.000,8.44,8.446,3.51,58.72,11.466,3.822,3.775744,4.300327,2.139149,3.252991,1.974978,2.164,1.323,1.749,1.876,1.454,1.168,0.791,1.15,1.368,1.171,1.278,1.245,1.208,1.309,1.146,1.122,1.037,1.483,1.279,0.928,0.608,0.777,0.706,0.701,0.92,0.942,1.134,0.907,0.602,0.605,
292.000,6.031,5.121,4.893,44.979,17.543,4.234,6.60896,3.373837,2.6656,0.9774435,2.020948,1.886392,1.719,1.462,1.49,1.104,1.055,0.876,1.091,0.959,1.253,0.725,1.055,1.035,0.975,1.27,1.025,1.384,0.672,0.493,1.049,0.862,0.723,0.92,0.636,0.544,0.871,0.591,0.558,0.581,0.456,
293.000,5.872,5.721,4.118,32.191,30.909,3.571,2.989945,3.772915,2.713038,2.755246,1.759318,2.201341,1.264,1.082,1.548,1.444,0.903,1.39,0.948,0.877,1.006,0.916,0.838,1.01,1.398,1.009,0.965,0.993,0.758,1.041,0.757,1.154,1.258,0.897,0.631,0.797,0.884,0.581,1.046,0.519,0.731,
294.000,8.75,3.267,6.211,20.549,43.866,3.625,3.776,3.033415,3.512067,2.724735,1.539914,2.300595,1.296,1.337,1.577,1.409,1.697,1.066,0.985,0.888,1.053,0.835,1.428,1.304,0.717,1.205,1.114,1.061,1.001,0.857,0.798,0.549,0.759,0.619,0.723,0.651,0.972,0.974,0.729,0.83,0.629,
295.000,4.711,7.77,4.227,10.776,45.908,3.6,6.798,3.63437,3.103615,1.39198,1.821782,2.418869,1.149,0.685,1.475,1.003,1.822,1.124,0.999,1.144,1.434,1.194,1.065,1.003,1.161,0.643,0.9,0.923,0.795,1.052,0.984,0.627,0.928,0.817,0.527,0.613,0.978,0.926,0.858,0.948,0.605,
296.000,9.288,7.417,5.635,9.259,58.71,4.333,4.115,3.091367,3.001312,1.14892,2.00764,1.665394,1.507,1.717,1.57,0.85,0.918,1.269,1.169,0.924,1.545,1.116,0.787,0.9,1.524,0.949,0.711,1.036,0.981,0.744,0.798,1.008,0.479,0.69,0.649,0.718,1.038,0.97,0.582,0.632,0.613,
297.000,4.382,6.248,3.426,4.164,60.192,12.252,5.115,4.232449,2.849899,2.351949,2.041994,2.213347,1.434248,1.299,1.398,1.271,1.016,1.017,0.708,0.832,1.406,1.055,1.16,1.087,1.098,1.119,0.955,0.49,1.272,0.885,0.881,1.082,0.539,0.739,0.68,0.421,0.592,0.704,0.598,0.566,0.467,
298.000,1.935,4.618,3.922,5.33,45.946,15.517,2.883,3.881647,3.345664,3.119984,2.788729,2.605939,1.618024,1.513,0.659,0.966,1.111,1.264,1.264,1.307,0.606,0.688,1.09,0.879,0.802,1.15,0.822,0.535,0.977,1.001,0.614,0.573,0.637,0.764,0.776,0.813,0.877,0.705,0.907,0.7,0.764,
299.000,8.283,4.863,5.938,3.533,42.218,26.89,4.173,3.47,2.935308,3.080026,2.48096,2.317309,1.128526,1.385,1.456,0.915,0.875,0.781,1.082,1.146,0.948,1.074,0.654,0.865,1.128,0.865,0.856,0.7,0.379,0.707,1.032,0.828,0.76,0.668,0.926,0.526,0.731,1.032,0.462,1.044,0.677,
300.000,6.165,6.822,4.876,4.803,29.821,35.908,5.016,2.959,2.951278,1.90665,3.347008,3.205915,1.06981,0.726,1.079,0.629,1.159,0.826,1.328,1.024,1.146,1.153,0.687,1.207,0.579,0.973,1.092,0.983,0.957,0.668,0.677,0.825,0.675,0.597,0.577,0.808,0.578,0.795,0.511,0.715,0.675,
301.000,3.426,7.881,5.214,4.288,13.107,49.273,3.077,4.383,3.563744,1.67215,2.810615,3.145178,1.389645,0.839,0.919,0.95,0.772,1.011,0.967,1.001,1.074,0.905,0.988,1.092,1.018,0.947,1.004,0.954,0.717,0.75,0.566,0.827,0.84,0.812,0.753,0.637,0.894,0.495,0.648,0.615,0.605,
302.000,3.459,4.575,3.333,5.569,10.103,50.381,7.287,3.952,3.036177,2.244923,2.983269,3.48866,1.387582,0.8002315,0.932,1.142,0.913,1.882,1.304,0.782,1.113,0.706,0.999,0.946,1.157,1.09,1.001,0.864,0.597,0.777,0.825,0.81,0.682,0.642,0.73,0.624,0.866,0.677,0.722,0.72,0.754,
303.000,7.265,6.907,5.03,8.388,4.763,50.576,8.647,3.889,2.939764,2.452614,2.854378,3.801924,1.371202,0.9338909,0.945,1.295,1.119,1.298,1.087,0.865,1.223,0.929,1.049,0.926,1.135,0.655,0.65,0.755,0.93,0.52,0.757,0.655,0.796,0.621,0.807,0.843,0.735,0.585,0.457,0.899,0.609,
304.000,6.673,2.481,4.871,2.798,7.801,43.21,15.98,3.406,2.607,1.16096,3.334982,3.934637,1.599639,0.5096037,1.307,0.771,1.145,0.481,1.104,0.977,0.718,0.742,1.213,1.046,1.25,0.864,1.17,1.027,0.798,0.753,1.049,0.536,0.72,0.785,0.822,0.808,0.703,0.54,0.501,0.695,0.54,
305.000,7.55,6.721,4.655,3.562,5.963,32.923,23.99,3.174,4.06,2.764358,3.300886,2.533995,1.425736,0.6855861,1.283,1.167,0.893,1.275,1.141,0.615,1.011,0.937,0.995,0.928,1.08,0.8,0.847,0.74,1.176,0.728,0.452,0.679,0.714,1.055,0.86,0.63,0.582,1.016,0.472,1.088,0.557,
306.000,6.366,4.501,2.166,4.223,5.702,18.934,36.448,2.925,3.299,2.805584,3.087705,3.185589,1.959777,0.9256848,1.027,1.515,0.922,1.21,0.844,1.028,0.716,1.112,0.862,0.808,0.794,0.806,0.572,0.804,0.817,0.914,0.542,0.743,0.811,0.909,0.603,0.794,0.625,0.819,0.609,0.455,0.697,
307.000,4.265,6.903,4.62,3.264,4.761,14.525,45.613,3.952,3.948,1.855066,4.098187,3.990425,1.898322,0.5710627,1.184859,1.17,1.092,0.921,0.909,1.022,1.185,0.672,1.04,0.728,0.759,0.984,0.88,0.8,1.117,0.732,0.799,0.696,0.805,0.452,0.521,0.756,0.605,0.574,0.699,0.802,0.526,
308.000,5.818,4.605,2.553,5.592,3.652,7.716,48.546,2.91,2.35,2.825995,3.165532,4.277494,1.865531,0.9057153,1.293659,0.969,1.279,0.923,1.241,0.921,1.069,0.857,0.954,0.889,0.931,0.871,1.057,1.222,0.727,0.452,0.89,0.588,0.641,0.625,0.593,0.655,0.719,0.644,0.805,0.481,0.443,
309.000,4.775,6.222,3.792,4.233,3.4,6.478,44.063,8.786,3.361,2.639,3.430928,3.391191,2.345848,0.9391947,1.291956,0.935,0.927,0.637,1.096,0.817,0.964,0.677,1.248,0.75,1.024,0.866,0.679,0.784,0.831,0.732,0.843,0.682,0.637,0.708,0.558,0.682,0.935,0.498,0.427,0.54,0.566,
310.000,8.823,6.177,5.019,5.616,3.317,3.94,41.092,10.437,3.778,1.6,2.760273,2.948434,2.041079,1.006652,1.52897,1.185,1.434,1.093,0.585,1.014,0.951,0.925,0.815,0.884,0.845,0.984,0.558,1.145,0.722,0.672,0.607,0.838,0.742,0.658,0.582,0.643,0.748,0.705,0.458,0.724,0.438,
311.000,4.313,6.047,5.072,4.609,2.969,3.56,30.808,14.811,3.122,3.598,2.93532,3.659226,1.718468,0.8764191,1.415276,0.85,1.232,1.351,1.183,0.726,0.847,1.237,1.108,0.698,1.102,0.932,0.772,0.917,0.597,0.891,0.547,0.465,0.568,0.626,0.588,0.524,0.677,0.646,0.546,0.487,0.579,
312.000,4.592,6.259,4.821,3.894,4.13,5.472,17.958,26.322,2.984,2.726,3.1675,3.385459,2.111538,0.9128865,1.364943,1.057411,1.016,1.35,0.662,0.834,1.075,1.255,0.779,0.698,0.692,0.734,0.892,0.896,0.522,0.868,0.6,0.766,0.642,0.332,0.803,0.749,0.615,0.632,0.656,0.57,0.388,
313.000,9.573,7.082,5.32,3.332,3.355,4.177,9.777,33.515,3.367,2.586,3.658132,3.722235,2.309631,0.8170975,1.324841,1.011351,0.886,0.662,0.665,1.186,1.241,1.121,0.834,0.734,0.765,0.908,1.008,0.878,0.547,0.558,0.736,0.722,0.491,0.35,0.671,0.947,0.719,0.621,0.716,0.656,0.474,
314.000,6.902,5.061,4.615,3.289,3.611,5.407,8.421,42.76,6.031,2.983,3.317,4.081066,2.429778,1.098521,1.318011,1.073852,0.849,1.161,0.773,0.567,1.104,1.256,0.583,0.97,0.856,0.514,0.544,0.788,0.696,0.617,0.624,0.584,0.65,0.599,0.691,0.745,0.772,0.531,0.721,0.593,0.783,
315.000,7.798,6.575,5.828,2.956,4.002,3.771,6.479,51.087,6.64,2.586,3.172,4.107301,3.228004,1.210795,1.547236,1.023009,1.167,0.627,0.841,1.072,0.777,0.856,1.261,0.89,0.765,0.406,0.877,1.114,0.758,0.65,0.765,0.765,0.461,0.609,0.605,0.644,0.512,0.554,0.491,0.635,0.701,
316.000,6.617,5.486,3.723,2.978,5.511,5.896,5.946,41.321,12.261,3.819,2.535,3.016775,2.399053,1.150542,1.304908,1.308479,1.268,0.576,1.063,0.715,0.431,0.74,1.33,0.572,0.968,0.724,0.544,1.001,1.023,0.778,0.482,0.767,0.709,0.812,0.694,0.6,0.538,0.585,0.366,0.387,0.486,
317.000,4.618,6.738,4.92,5.601,4.446,5.264,4.402,32.725,17.741,2.69,1.977,3.346849,2.573025,1.722769,1.229668,0.9328603,1.24298,1.437,0.751,1.072,0.667,0.879,0.942,0.589,0.767,0.673,1.165,1.03,0.615,0.869,0.811,0.751,0.728,0.699,0.56,0.83,0.389,0.486,0.633,0.597,0.586,
318.000,4.929,7.968,6.503,4.107,4.884,6.034,5.518,24.373,26.695,4.191,2.477,3.569948,3.220789,2.018844,1.441015,1.174463,1.204454,0.62,0.662,0.954,0.719,0.835,1.23,0.809,0.639,0.529,0.844,0.869,0.711,0.459,0.793,1.085,0.474,0.567,0.596,0.616,0.617,0.584,0.428,0.401,0.56,
319.000,3.302,7.02,7.18,4.924,4.679,6.097,5.045,12.417,34.309,3.904,3.639,3.612,2.950647,2.061741,1.140352,1.224556,1.358666,1.147,1.061,0.761,0.825,0.827,0.932,0.647,0.768,0.815,0.673,0.652,0.755,0.505,0.526,0.464,0.366,0.576,0.584,0.548,0.678,0.604,0.295,0.617,0.438,
320.000,8.746,5.868,4.366,4.93,6.457,5.18,5.941,9.437,39.029,5.176,3.946,3.348,3.190147,2.18366,1.251232,1.360449,1.448543,0.736,1.365,1.17,0.823,0.574,0.482,0.644,0.667,0.624,0.779,0.799,1.158,0.88,0.579,0.829,0.597,0.342,0.523,0.558,0.586,0.618,0.588,0.447,0.594,
321.000,7.263,3.454,6.34,6.212,5.673,5.711,7.314,8.949,44.413,7.993,3.754,2.34,3.207192,2.160441,1.490229,1.419362,1.23496,1.091,0.759,0.558,0.536,1.158,1.254,0.757,0.545,0.826,1.049,0.951,0.684,0.691,0.735,0.57,0.814,0.594,0.684,0.767,0.722,0.708,0.484,0.764,0.393,
322.000,5.754,8.321,4.467,4.121,4.154,6.325,4.477,6.272,37.809,10.851,4.856,3.375,3.330414,2.376709,1.270485,1.15259,1.112158,1.126212,0.619,0.654,0.841,1.16,0.66,1.07,0.611,0.844,0.767,0.527,0.765,0.581,0.725,0.589,0.591,0.73,0.761,0.488,0.644,0.573,0.684,0.608,0.657,
