,250 scatter peaks interpolated,255 scatter peaks interpolated,260 scatter peaks interpolated,265 scatter peaks interpolated,270 scatter peaks interpolated,275 scatter peaks interpolated,280 scatter peaks interpolated,285 scatter peaks interpolated,290 scatter peaks interpolated,295 scatter peaks interpolated,300 scatter peaks interpolated,305 scatter peaks interpolated,310 scatter peaks interpolated,315 scatter peaks interpolated,320 scatter peaks interpolated,325 scatter peaks interpolated,330 scatter peaks interpolated,335 scatter peaks interpolated,340 scatter peaks interpolated,345 scatter peaks interpolated,350 scatter peaks interpolated,355 scatter peaks interpolated,360 scatter peaks interpolated,365 scatter peaks interpolated,370 scatter peaks interpolated,375 scatter peaks interpolated,380 scatter peaks interpolated,385 scatter peaks interpolated,390 scatter peaks interpolated,395 scatter peaks interpolated,400 scatter peaks interpolated,405 scatter peaks interpolated,410 scatter peaks interpolated,415 scatter peaks interpolated,420 scatter peaks interpolated,425 scatter peaks interpolated,430 scatter peaks interpolated,435 scatter peaks interpolated,440 scatter peaks interpolated,445 scatter peaks interpolated,450 scatter peaks interpolated,
264.000,9.605,4.243656,-2.095082,10.13266,9.439256,1.957966,5.834,1.724,2.654,1.262,2.713,1.784,2.072,2.036,2.739,2.398,1.648,1.853,2.922,1.445,2.325,0.914,1.966,2.339,1.469,0.858,1.585,1.422,1.413,1.395,1.543,0.817,1.462,1.144,1.256,1.126,1.371,0.888,1.337,1.187,1.214,
265.000,15.672,4.012721,-1.973752,14.08642,10.85779,5.178494,2.891,2.612,1.262,2.885,3.008,1.92,1.859,1.267,0.996,1.278,2.499,2.079,1.209,1.272,1.86,1.951,1.585,1.707,0.738,1.46,1.084,1.374,1.402,1.547,0.914,0.843,1.442,1.135,1.21,0.908,1.586,1.092,1.047,1.214,0.792,
266.000,19.118,6.089804,-0.2029657,9.173509,8.983213,3.71349,3.216,2.376,3.509,1.547,1.515,1.895,1.875,1.016,1.586,1.209,1.3,1.966,1.849,1.021,1.047,0.917,1.035,0.916,1.042,1.18,1.413,1.081,1.804,0.96,1.584,1.028,1.233,1.081,0.966,0.881,1.18,0.819,0.682,1.317,1.06,
267.000,31.129,6.536292,-1.472968,11.68277,9.701574,4.709764,2.421525,2.236,2.236,3.492,3.794,2.09,1.453,1.006,2.448,1.096,1.589,1.125,1.993,2.136,1.098,1.336,1.422,1.504,1.418,1.854,1.078,1.29,1.515,1.227,1.329,1.678,1.248,0.897,0.917,1.033,1.165,0.688,0.782,0.748,1.232,
268.000,42.207,6.890237,-0.7852463,9.777382,9.87236,0.8165372,2.700634,1.2,1.177,2.335,2.534,2.724,1.924,1.682,1.613,1.442,1.129,0.426,1.747,1.3,0.93,1.13,1.406,1.497,1.298,1.338,1.235,0.706,1.341,1.307,1.007,0.772,0.533,0.816,1.187,0.84,1.324,0.877,0.734,1.092,0.913,
269.000,67.788,7.317,1.13433,10.42218,8.069214,1.6941,2.461361,2.926,3.282,2.017,2.754,1.987,0.542,2.362,1.234,1.541,1.764,1.642,1.431,0.776,1.527,1.336,0.958,1.173,1.217,0.741,1.279,1.179,1.614,1.192,0.785,1.023,0.939,0.975,1.193,1.143,1.089,1.051,1.046,1.03,0.704,
270.000,87.686,7.648,-0.181847,9.06582,9.690647,2.044979,3.524274,2.92,2.531,1.945,2.634,2.181,1.715,2.415,1.257,2.004,1.599,1.726,1.359,0.981,1.386,1.543,0.952,1.144,0.836,1.06,1.143,1.455,1.278,0.654,1.074,1.435,0.942,0.924,1.001,1.289,0.761,0.923,1.175,1.057,0.781,
271.000,85.824,9.085,2.72894,4.951125,9.327329,2.376522,3.0133,3.048,0.812,3.408,1.149,2.228,2.31,1.684,1.279,1.581,1.479,0.571,1.052,1.1,1.557,1.836,1.535,0.75,1.404,0.748,0.919,0.648,0.834,0.577,1.221,0.704,1.1,1.203,0.596,1.068,0.938,0.716,1.116,0.664,0.87,
272.000,85.002,14.826,4.663399,8.510763,10.0616,3.295042,5.225059,3.170501,2.814,2.134,1.721,1.178,1.518,1.499,0.935,0.49,1.33,0.89,0.953,1.067,1.245,0.909,1.73,1.211,1.514,0.851,0.773,1.015,1.451,0.99,1.02,1.158,1.135,0.642,0.787,1.192,0.657,0.709,1.071,0.747,0.844,
273.000,69.891,22.516,3.487795,4.131625,8.642829,7.65762,3.341114,3.417513,1.613,1.308,1.561,1.877,1.099,0.773,1.088,2.025,1.314,0.732,2.118,1.123,1.206,1.32,1.055,1.263,0.793,1.831,1.437,1.228,1.159,0.897,1.215,1.048,1.119,0.885,1.027,0.861,1.134,0.786,1.921,0.858,0.828,
274.000,62.847,32.977,6.418,7.723128,7.647978,2.481867,5.682488,4.644734,2.207,1.688,1.817,1.207,0.573,1.789,1.574,0.888,1.209,1.643,0.772,1.817,1.396,0.636,1.194,0.692,1.362,1.455,1.102,0.969,1.28,1.137,0.985,0.974,1.191,1.002,0.559,0.964,0.976,0.994,1.01,0.555,1.198,
275.000,54.547,41.281,5.473,7.821539,7.126487,5.204418,3.534264,3.488328,1.96,2.633,1.867,2.659,1.228,1.587,1.574,1.044,0.722,0.729,1.543,0.894,1.258,1.438,1.005,1.213,1.227,0.833,0.644,1.332,0.923,0.767,0.84,1.126,0.656,0.831,0.713,0.64,0.806,0.829,0.896,0.916,0.893,
276.000,25.809,85.139,10.986,5.563876,8.107168,1.901931,4.202483,4.281279,1.842,2.323,1.945,1.377,1.382,0.891,1.234,1.588,2.329,1.073,0.988,1.699,1.784,0.949,1.526,1.137,1.33,1.147,1.285,0.774,0.992,0.885,0.794,1.047,0.757,1.004,1.097,0.823,1.116,1.263,1.181,0.709,0.842,
277.000,17.008,92.177,9.752,6.36065,8.651183,4.153424,3.108422,4.130499,1.14214,2.638,1.698,1.524,1.576,2.1,1.413,1.359,1.295,1.12,1.179,1.17,0.721,1.377,1.123,0.915,1.319,0.894,0.994,0.796,1.219,1.317,0.866,0.875,0.799,0.606,0.901,0.443,0.842,0.788,0.807,0.649,0.698,
278.000,13.361,120.541,12.928,7.614467,6.104939,4.468912,5.505519,4.702188,1.891416,1.983,1.949,2.187,0.727,1.202,1.17,0.795,1.57,1.05,1.285,1.401,0.909,0.466,0.894,0.964,1.371,0.705,1.132,1.093,0.823,0.838,0.43,0.716,0.644,1.143,0.863,0.604,0.954,0.505,0.965,0.7,0.906,
279.000,9.233,85.002,19.741,9.14,7.628221,3.337677,3.796212,4.993685,1.187485,1.672,0.963,0.807,1.165,1.212,1.714,1.166,1.288,2.054,1.049,1.02,1.061,1.129,1.068,1.173,0.989,0.6,1.152,1.358,1.111,0.855,0.798,0.829,0.445,0.606,0.895,0.818,0.802,0.751,0.483,0.754,0.785,
280.000,4.818,79.447,29.561,4.773,6.573152,4.927557,4.16777,4.926793,1.858462,1.22,0.975,1.544,1.43,1.002,1.035,1.344,1.468,1.457,0.867,0.72,1.312,0.853,1.414,0.847,1.12,0.938,0.415,0.757,0.755,1.282,0.814,0.693,0.462,0.633,1.043,0.967,0.847,1.016,1.194,0.832,0.673,
281.000,7.696,50.966,46.612,5.972,5.338003,3.703725,4.698543,5.640699,2.276124,2.145,2.253,1.114,1.336,1.187,1.4,1.179,1.2,0.968,1.239,0.915,0.722,0.857,1.181,0.944,1.574,0.764,0.86,0.987,0.644,1.139,0.848,0.698,0.7,1.04,0.461,0.877,0.54,0.587,0.792,0.616,1.019,
282.000,2.414,28.823,70.54,7.206,7.239371,2.951657,4.604098,4.690788,1.275036,2.235317,1.909,1.714,1.436,1.475,1.54,1.206,0.756,0.952,0.689,1.086,1.025,1.259,1.241,1.129,0.702,0.704,0.873,0.814,0.846,0.703,1.091,0.832,0.875,0.743,1.14,0.923,0.717,0.896,0.67,0.986,0.661,
283.000,10.04,15.284,73.173,4.754,6.308005,5.813345,2.833629,4.091005,1.455058,1.602258,2.192,1.603,1.772,1.16,1.154,1.369,0.829,0.734,1.149,0.899,1.569,0.815,0.911,1.029,1.745,0.735,1.09,1.227,0.41,0.812,0.432,1.209,0.553,0.913,0.698,0.693,0.878,0.671,0.737,0.913,0.709,
284.000,5.599,11.631,93.074,11.652,5.793,4.435696,2.478028,5.592549,3.078084,0.1927975,0.667,0.755,1.33,0.761,1.123,1.159,1.061,0.988,0.702,1.233,0.658,0.591,0.81,0.99,1.113,0.958,0.705,1.408,0.858,0.822,0.707,0.935,0.566,0.859,0.583,0.793,0.591,0.475,0.864,0.853,0.682,
285.000,8.689,7.886,84.274,17.229,5.395,3.803384,4.039699,4.852626,2.609703,1.068819,1.464,2.063,1.543,1.713,0.542,1.083,1.295,1.937,1.201,0.789,1.008,1.027,0.922,1.009,1.214,1.208,1.141,0.558,0.835,0.844,0.756,0.89,0.485,0.715,0.725,0.491,0.674,0.74,0.829,0.811,0.885,
286.000,8.044,8.843,72.065,31.056,5.066,5.458786,4.789598,5.318652,3.809661,2.06142,1.284,1.25,1.6,1.076,1.486,1.185,1.049,0.91,1.264,0.796,0.846,0.893,0.568,0.947,0.629,0.811,0.953,0.849,0.71,0.697,0.478,0.679,0.644,0.75,0.675,0.715,0.555,0.49,0.552,0.53,0.809,
287.000,7.071,7.446,49.01,43.695,4.812,4.544156,4.695216,4.368093,2.435106,1.893764,0.8638718,1.651,1.995,0.451,1.147,0.845,0.974,0.696,1.405,1.152,0.928,0.68,0.646,1.145,1.144,0.862,1.008,0.539,0.973,0.422,0.642,0.507,0.669,0.631,0.814,0.591,0.784,0.628,0.687,0.886,0.571,
288.000,7.571,12.7,30.627,61.623,4.634,8.254393,4.843371,5.229304,3.088613,2.176134,0.5589165,1.761,1.317,1.564,1.061,0.925,1.13,1.195,1.323,0.83,1.151,0.775,0.688,0.772,1.052,0.927,0.95,0.641,1.104,0.636,1.025,0.695,0.91,0.707,0.738,0.844,0.546,0.82,0.832,0.729,0.742,
289.000,3.464,8.143,14.165,77.469,7.413,5.27,2.336532,5.493131,4.024679,1.688322,0.7504009,1.327,1.298,1.294,1.518,1.596,1.067,1.256,1.205,0.978,1.095,1.109,0.811,1.416,0.785,0.922,0.895,0.56,0.799,0.87,0.79,0.394,0.679,0.604,0.69,1.086,0.628,0.865,0.759,0.561,0.468,
290.000,6.047,5.287,8.233,83.906,6.601,3.213,5.289986,4.666966,3.981275,2.815516,0.5824592,0.763,0.852,1.431,1.423,0.814,0.595,1.222,0.909,0.319,1.023,1.191,1.591,1.256,0.82,1.103,1.04,0.716,0.697,0.679,0.766,0.909,0.624,0.479,0.465,0.534,0.969,0.656,0.569,0.665,0.407,
291.000,2.782,5.855,6.846,64.297,13.126,5.462,4.163644,4.287522,4.258709,2.284646,0.1776908,2.295,0.815,1.652,1.045,1.053,0.95,0.646,1.452,1.13,1.419,0.658,0.678,1.039,1.006,0.842,0.956,0.598,0.735,0.692,0.916,0.759,0.352,0.563,0.415,0.771,0.639,0.9,0.533,0.455,0.775,
292.000,7.474,4.953,5.184,53.427,22.309,2.982,5.676674,5.035113,3.383643,3.160218,0.8838072,1.118425,1.029,1.246,0.81,1.226,0.903,1.191,0.663,0.933,0.648,0.841,0.627,0.383,0.891,0.696,0.552,0.886,0.632,0.977,0.645,0.689,0.58,0.466,0.733,0.628,0.731,0.695,0.757,0.606,0.555,
293.000,6.625,5.549,6.684,40.362,35.966,4.898,4.890041,4.550167,3.652601,1.438059,0.6862107,0.954559,0.673,1.378,1.132,1.207,1.135,0.549,1.054,0.983,1.246,0.581,0.979,1.049,0.762,0.733,0.589,0.619,0.63,0.421,0.554,0.646,0.464,0.599,0.77,0.92,0.583,0.904,0.468,0.647,0.691,
294.000,10.211,6.224,3.35,25.489,47.763,4.909,4.152,4.543494,4.414457,2.728764,0.08641407,2.106528,1.063,1.727,0.634,0.925,1.173,0.632,0.79,0.9,1.086,1.46,0.717,0.835,0.846,1.112,0.709,0.544,0.411,0.581,0.468,0.568,0.535,0.455,0.629,0.486,0.569,0.664,0.677,0.658,0.577,
295.000,3.422,4.577,2.11,12.177,61.534,4.108,2.98,4.473323,4.423318,3.015728,0.9073997,2.376032,0.729,1.183,0.948,1.648,1.008,0.949,1.811,1.102,0.96,0.751,0.685,1.033,0.756,1.202,0.567,0.792,0.961,0.723,1.352,0.766,1.12,0.872,0.57,0.624,0.768,0.681,0.708,0.501,0.643,
296.000,4.186,6.532,3.681,7.449,72.771,6.193,5.678,3.831223,5.300044,2.877569,0.3526333,1.055227,1.078,0.87,0.644,1.001,1.251,1.13,1.295,0.741,1.454,0.79,0.421,0.744,0.91,0.613,0.865,0.721,0.689,0.65,0.553,0.674,0.627,0.505,0.601,0.467,0.569,0.591,0.732,0.451,0.59,
297.000,6.679,2.717,7.867,6.291,74.813,10.348,5.133,4.452489,3.954031,2.717047,0.1597621,2.187954,1.323466,1.405,0.677,1.391,0.896,0.459,0.726,0.929,0.613,0.773,0.877,0.801,0.556,0.705,0.982,0.918,0.474,0.795,0.706,0.598,0.62,0.695,0.74,0.556,0.818,0.666,0.372,0.575,0.486,
298.000,2.722,8.46,3.209,5.014,55.252,22.471,2.384,4.842298,4.632848,1.880401,1.278796,1.64657,1.166684,0.818,1.246,0.3,1.207,1.026,0.193,0.993,0.595,1.082,0.43,0.575,0.587,1.006,0.715,0.914,1.098,0.361,0.383,0.624,0.489,0.529,0.427,0.544,0.606,0.717,0.542,0.518,0.445,
299.000,5.393,3.525,4.54,5.531,44.7,31.466,3.209,3.743,4.725763,3.32233,1.187107,1.665229,1.17673,0.616,0.93,1.139,0.992,1.023,1.467,0.915,1.045,0.628,0.944,0.791,0.785,0.934,0.964,0.703,0.39,0.872,0.856,0.536,0.84,0.594,0.61,0.376,0.357,0.702,0.611,0.407,0.642,
300.000,7.211,5.387,3.523,4.204,23.163,42.61,4.739,3.323,5.324709,3.24395,0.6389563,1.355821,0.5135944,1.356,1.26,1.322,1.203,1.118,0.867,0.837,0.782,0.832,0.426,1.115,0.759,1.048,0.771,0.509,0.893,0.599,0.588,0.682,0.669,0.554,0.377,0.368,0.59,0.618,0.37,0.666,0.444,
301.000,9.683,5.886,2.074,4.77,12.34,59.278,5.619,3.221,4.186813,2.176148,1.234318,1.856973,1.113382,1.106,1.154,1.105,1.342,0.991,0.724,1.083,0.398,0.842,0.938,0.733,0.839,0.705,0.867,0.58,0.402,0.674,0.466,0.505,0.496,0.81,0.602,0.602,0.641,0.535,0.768,0.413,0.611,
302.000,5.114,4.218,4.767,6.211,10.211,58.585,5.153,3.315,3.586765,2.999882,1.711183,2.568927,1.02564,0.9846145,1.442,0.656,1.084,1.016,0.938,0.491,0.662,0.635,0.601,0.594,0.762,0.53,0.844,0.851,0.852,0.746,0.731,0.637,0.645,0.58,0.742,0.66,0.377,0.476,0.565,0.765,0.455,
303.000,6.375,5.579,3.828,4.675,5.648,63.374,10.611,2.762,2.904802,3.85392,2.016737,2.425189,1.343948,1.11647,1.142,0.901,1.062,1.22,0.778,0.626,0.894,0.663,1.069,0.81,0.499,0.733,0.678,0.681,0.925,0.459,0.464,0.376,0.546,0.342,0.41,0.368,0.385,0.658,0.543,0.742,0.441,
304.000,5.21,3.565,6.054,1.688,5.113,44.864,16.134,2.163,2.339,3.042934,0.9591101,2.294665,1.310017,1.385081,1.38,0.888,0.952,0.863,1.321,1.399,0.914,0.746,0.585,0.845,0.819,0.452,0.87,0.526,0.573,0.629,0.595,0.821,0.71,0.565,0.92,0.617,0.339,0.741,0.545,0.522,0.384,
305.000,7.991,5.824,4.63,3.929,4.287,37.508,24.979,2.591,2.781,3.619863,1.57877,2.341906,0.9702247,0.685496,0.918,1.16,0.743,1.066,0.775,0.814,0.508,0.625,0.855,0.905,0.821,0.862,0.462,0.746,0.797,0.745,0.643,0.485,0.464,0.577,0.645,0.562,0.48,0.913,0.619,0.413,0.577,
306.000,4.829,6.45,7.285,2.302,3.797,22.818,37.473,2.98,3.118,3.756012,1.745229,2.693927,1.254459,0.8857719,0.653,1.126,0.884,1.188,0.709,0.913,0.935,0.66,0.601,1.152,0.915,0.823,0.716,0.764,0.347,0.562,0.726,0.602,0.573,0.646,0.62,0.611,0.496,0.386,0.605,0.443,0.434,
307.000,6.043,4.392,2.807,4.63,5.559,11.783,49.634,3.35,1.727,2.75027,1.946579,2.583196,1.108285,0.7087707,0.4910807,0.803,0.457,0.798,0.798,0.46,1.213,1.016,0.698,0.731,1.061,0.68,0.655,0.685,0.732,0.612,0.469,0.404,0.789,0.582,0.556,0.462,0.487,0.437,0.532,0.504,0.579,
308.000,5.41,3.433,4.454,1.344,3.02,7.871,56.207,5.464,2.997,3.631233,2.770309,2.632643,1.271162,1.115614,0.557248,0.832,1.351,0.791,0.964,0.917,1.011,0.671,0.946,0.641,0.293,0.434,0.747,0.606,0.8,0.551,0.672,0.581,0.548,0.526,0.47,0.669,0.556,0.499,0.604,0.591,0.328,
309.000,4.909,4.34,3.419,4.143,4.093,4.588,53.465,6.35,3.026,3.558,2.278318,2.572437,1.421321,0.7659468,0.4946049,1.432,0.885,0.44,1.035,0.587,0.512,0.655,0.888,0.451,0.697,0.715,0.56,0.662,0.606,0.441,0.497,0.595,0.756,0.295,0.694,0.294,0.725,0.466,0.338,0.616,0.509,
310.000,5.662,5.474,3.531,3.117,4.594,4.762,41.33,11.645,2.813,3.597,2.004303,2.145065,1.429363,1.053225,0.4185221,0.87,1.059,0.412,0.791,0.748,0.587,0.582,0.869,0.714,0.412,0.645,0.635,0.65,0.555,0.651,0.378,0.602,0.5,0.33,0.538,0.499,0.688,0.561,0.332,0.514,0.464,
311.000,4.704,6.417,5.462,4.303,4.29,5.311,29.938,17.336,3.901,2.857,2.210854,3.034101,1.454705,0.94498,0.3398679,0.715,0.857,1.007,0.545,1.082,0.623,0.935,0.413,0.829,0.66,0.951,0.58,0.628,0.653,0.467,0.428,0.395,0.297,0.403,0.581,0.529,0.37,0.583,0.4,0.559,0.441,
312.000,4.753,2.891,6.373,1.27,3.289,3.576,22.625,28.75,3.135,0.946,2.098444,2.536675,1.348157,1.111861,0.09744093,0.8117655,0.903,0.753,0.89,0.84,0.547,0.645,0.799,0.778,0.59,0.585,0.444,0.489,0.81,0.496,0.745,0.646,0.769,0.754,0.347,0.451,0.557,0.572,0.52,0.557,0.376,
313.000,6.25,4.205,7.072,5.278,5.053,4.96,13.065,40.86,2.606,1.574,2.760748,2.788527,0.8375195,1.325998,0.09244511,1.083124,1.077,1.018,0.737,0.571,0.438,0.565,0.805,0.636,0.592,0.686,0.716,0.704,0.536,0.785,0.497,0.403,0.471,0.597,0.355,0.729,0.407,0.42,0.623,0.569,0.511,
314.000,5.204,2.602,5.41,4.47,5.8,4.895,8.715,49.403,5.11,3.641,2.169,2.98184,1.425729,1.336528,0.009900658,0.4173099,0.576,1.116,0.616,0.655,0.595,0.809,0.669,0.806,0.495,0.832,0.679,0.484,0.701,0.716,0.399,0.562,0.434,0.497,0.331,0.581,0.67,0.327,0.325,0.593,0.643,
315.000,3.845,5.779,2.559,3.993,5.035,2.508,5.241,47.831,7.156,3.257,2.5,2.771468,1.627732,1.308901,0.2322505,0.9010296,0.955,1.003,0.715,0.79,0.65,1.02,0.894,0.56,0.582,0.868,0.858,0.673,0.634,0.499,0.577,0.472,0.409,0.427,0.658,0.485,0.595,0.508,0.456,0.571,0.348,
316.000,6.967,6.317,4.417,5.053,4.11,4.931,5.559,44.29,13.602,3.155,2.106,2.746476,1.433762,1.314095,0.1175066,0.3646222,0.748,0.59,0.905,0.6,0.75,0.859,0.698,0.978,0.937,0.562,0.675,0.505,0.341,0.513,0.676,0.483,0.486,0.321,0.393,0.508,0.434,0.639,0.418,0.373,0.41,
317.000,3.93,7.168,3.096,3.556,4.313,5.606,3.862,37.908,22.421,4.294,2.905,2.840243,2.130809,1.211935,0.0001249585,1.036876,0.5096949,0.598,0.907,1.187,0.451,0.546,0.783,0.822,1.04,0.675,0.679,0.592,1.043,0.492,0.505,0.462,0.585,0.39,0.436,0.517,0.507,0.328,0.551,0.685,0.251,
318.000,6.054,6.178,7.963,4.238,4.32,3.814,4.081,24.769,29.919,5.001,3.392,3.080022,2.529052,1.376595,0.2875001,0.9194053,0.9488509,1.212,0.497,0.655,1.04,0.826,0.469,0.615,0.724,0.555,0.575,0.558,0.57,0.665,0.222,0.474,0.601,0.691,0.365,0.522,0.57,0.432,0.405,0.539,0.443,
319.000,10.246,3.719,6.899,6.539,3.304,4.874,5.363,15.474,39.072,4.653,2.786,3.147,2.278292,1.30108,0.4111727,1.310546,0.6427532,0.657,1.064,0.702,0.728,0.703,1.008,0.461,0.317,0.469,0.501,0.621,0.598,0.487,0.617,0.394,0.462,0.688,0.568,0.626,0.548,0.394,0.461,0.645,0.464,
320.000,7.863,7.538,6.693,5.327,3.824,4.652,4.974,9.624,45.727,6.005,3.249,3.557,2.42351,1.592534,0.3576118,0.8337841,0.9242801,0.742,0.594,0.326,0.599,0.769,0.705,0.592,0.581,0.795,0.556,0.581,0.769,0.427,0.815,0.776,0.481,0.47,0.4,0.516,0.554,0.353,0.482,0.669,0.4,
321.000,7.388,8.077,6.043,6.097,6.214,5.785,5.263,7.544,47.717,6.565,3.781,2.911,2.634446,1.528394,0.06862208,1.10679,0.6671746,0.701,0.865,0.491,0.789,0.752,0.628,0.822,0.447,0.98,0.343,0.637,0.727,0.46,0.671,0.595,0.352,0.432,0.559,0.464,0.489,0.519,0.431,0.546,0.516,
322.000,5.814,7.576,4.376,5.355,6.884,6.294,4.621,7.767,40.44,10.952,4.054,3.569,2.862462,1.406607,0.519577,0.963884,0.6604972,0.3799552,0.632,1.297,0.39,0.697,0.705,1.212,0.558,0.709,0.903,0.43,0.601,0.608,0.673,0.338,0.333,0.497,0.47,0.538,0.653,0.589,0.482,0.568,0.346,
