,250 scatter peaks interpolated,255 scatter peaks interpolated,260 scatter peaks interpolated,265 scatter peaks interpolated,270 scatter peaks interpolated,275 scatter peaks interpolated,280 scatter peaks interpolated,285 scatter peaks interpolated,290 scatter peaks interpolated,295 scatter peaks interpolated,300 scatter peaks interpolated,305 scatter peaks interpolated,310 scatter peaks interpolated,315 scatter peaks interpolated,320 scatter peaks interpolated,325 scatter peaks interpolated,330 scatter peaks interpolated,335 scatter peaks interpolated,340 scatter peaks interpolated,345 scatter peaks interpolated,350 scatter peaks interpolated,355 scatter peaks interpolated,360 scatter peaks interpolated,365 scatter peaks interpolated,370 scatter peaks interpolated,375 scatter peaks interpolated,380 scatter peaks interpolated,385 scatter peaks interpolated,390 scatter peaks interpolated,395 scatter peaks interpolated,400 scatter peaks interpolated,405 scatter peaks interpolated,410 scatter peaks interpolated,415 scatter peaks interpolated,420 scatter peaks interpolated,425 scatter peaks interpolated,430 scatter peaks interpolated,435 scatter peaks interpolated,440 scatter peaks interpolated,445 scatter peaks interpolated,450 scatter peaks interpolated,
263.000,9.981102,3.322121,4.295623,12.52499,3.165767,2.971494,2.965,2.968,3.151,1.09,0.791,2.224,0.811,2.131,1.391,1.444,0.595,1.564,1.011,1.327,1.016,1.116,1.821,1.33,0.889,1.041,1.435,1.252,1.085,0.995,1.893,1.006,0.941,0.997,1.085,1.136,1.357,0.881,0.999,0.9,1.336,
264.000,13.447,4.944273,5.090769,12.64988,2.016938,4.171424,3.303,2.263,0.727,2.176,2.636,2.506,1.921,1.838,1.786,1.812,1.448,0.344,1.048,1.689,1.206,0.875,1.874,1.845,1.336,1.121,0.882,1.583,0.611,1,0.831,0.699,0.787,0.811,0.794,1.189,1.515,1.008,0.865,0.818,1.027,
265.000,14.866,2.286631,5.94602,12.07078,3.19159,2.466393,2.548,2.361,2.929,2.581,1.646,2.521,1.053,1.489,0.919,0.866,1.736,1.151,1.054,1.441,1.261,1.096,1.234,1.282,0.683,1.063,1.624,1.257,1.447,1.367,1.123,0.709,1.25,1.565,1.283,1.1,0.991,0.985,1.586,0.881,0.95,
266.000,13.425,4.253937,4.997115,13.26453,3.372408,4.401971,1.44,4.555,2.679,1.533,1.557,0.922,1.049,0.944,0.976,1.833,1.153,0.574,1.833,1.458,1.134,1.709,1.395,1.079,0.954,1.382,1.047,0.812,1.534,1.337,0.891,0.474,1.091,0.533,1.028,0.775,0.748,1.206,0.837,1.007,1.165,
267.000,20.024,5.42334,6.24934,13.43886,3.244266,3.575257,2.109715,1.035,2.87,3.233,1.413,1.921,1.052,0.52,0.566,0.584,0.51,0.167,1.34,1.706,0.604,0.566,0.53,0.977,1.611,1.089,1.016,0.739,1.788,0.725,0.887,0.766,0.935,0.87,0.886,1.1,0.847,0.787,1.162,0.642,0.628,
268.000,29.367,6.923568,5.883269,11.48947,2.462369,2.93103,0.8772203,2.571,1.811,1.784,1.998,0.824,1.224,0.89,1.81,0.888,1.613,1.527,0.7,1.317,0.966,1.563,0.9,2.097,2.201,0.453,1.058,1.428,1.16,0.979,0.734,0.888,0.873,0.739,1.005,1.288,0.882,0.731,0.823,0.995,1.09,
269.000,59.405,7.776,5.723318,12.05685,3.987767,5.294068,0.4451371,1.265,1.525,0.976,2.057,1.167,1.436,1.473,1.773,1.117,0.497,1.706,1.442,1.186,0.396,1.294,0.745,0.462,0.728,1.04,1.151,0.8,0.622,1.112,1.094,0.584,0.801,0.726,0.943,0.731,0.834,0.83,0.791,0.89,0.882,
270.000,66.625,3.429,7.051054,12.22082,4.707853,5.38849,0.8255985,3.489,1.974,0.896,1.36,1.602,1.912,1.282,0.964,1.38,1.288,1.371,0.948,0.874,0.873,1.05,1.214,0.815,1.337,1.347,0.953,1.048,0.742,0.518,0.554,0.923,0.742,0.785,0.981,0.774,0.735,0.934,0.587,0.578,0.809,
271.000,79.556,12.475,6.024355,13.17745,4.401238,3.884083,0.9607992,3.633,1.449,1.642,2.204,1.817,1.686,0.58,1.566,0.564,1.998,0.738,1.758,1.299,1.411,0.953,1.105,1.6,1.452,1.142,1.286,0.437,1.035,0.98,0.853,1.223,1.029,0.713,0.597,0.959,0.776,0.969,0.896,0.541,0.735,
272.000,76.688,10.457,6.37152,11.34353,2.453384,5.241173,0.6954798,3.796977,1.559,1.237,1.074,1.152,1.459,1.421,1.274,0.901,0.872,1.649,1.411,1.193,0.878,0.834,0.805,1.12,1.184,1.351,1.471,0.91,1.034,0.911,0.677,0.507,0.676,0.944,0.779,0.508,0.649,0.71,0.908,0.712,0.977,
273.000,79.847,14.43,5.727869,12.16522,4.371962,5.157765,0.2023447,4.780522,1.211,1.941,1.254,1.068,1.467,1.062,1.148,0.7,0.73,1.014,1.367,0.987,0.776,1.487,1.295,1.336,1.721,1.097,0.935,0.873,1.132,0.719,0.965,0.819,0.778,0.674,0.478,0.912,0.716,0.791,0.839,0.57,0.623,
274.000,48.78,26.88,6.53,8.797735,5.590498,5.737958,1.247867,4.849861,1.316,1.82,2.089,1.067,0.817,1.551,0.995,1.015,1.065,1.231,1.203,0.861,1.381,1.245,0.567,0.84,0.959,0.609,1.218,0.921,1.114,0.738,0.599,0.744,0.506,0.619,0.84,0.585,0.697,0.649,0.43,0.605,0.445,
275.000,34.762,43.532,6.073,8.893091,4.563298,5.259232,1.281944,4.195526,1.618,0.81,1.614,1.319,1.043,0.949,1.718,0.605,1.384,1.011,1.001,0.73,0.994,1.106,0.704,1.043,0.932,1.124,0.935,0.735,1.004,1.229,1.07,0.486,0.462,0.731,0.511,0.695,0.97,0.605,0.554,0.882,0.591,
276.000,26.116,67.609,3.119,9.45828,8.614613,4.834918,1.920131,3.825226,2.883,2.907,1.557,1.537,1.198,1.018,1.189,0.804,0.948,0.622,1.278,0.879,1.33,0.59,0.922,1.503,1.135,0.628,1.174,0.594,1.081,0.682,0.764,0.646,0.734,0.769,0.778,0.903,0.969,0.508,0.852,0.467,0.652,
277.000,9.215,89.762,5.669,7.295709,5.643803,5.055981,2.023578,4.61309,2.104189,1.388,1.082,1.918,1.423,0.57,0.685,1.154,0.688,0.522,0.626,0.737,0.841,0.728,0.465,0.975,1.411,1.123,0.922,0.877,0.897,0.885,0.436,0.478,0.693,0.89,0.83,0.941,0.644,0.932,0.738,0.783,0.584,
278.000,4.338,99.624,11.622,9.449585,6.854489,4.459384,2.321101,4.999563,2.600993,0.629,1.758,1.301,1.116,0.129,0.911,0.82,0.568,0.96,1.006,0.363,0.76,0.838,1.287,0.711,0.813,0.715,1.037,0.565,0.775,0.398,0.918,0.718,0.253,0.801,0.846,0.909,0.856,0.862,0.556,0.798,0.889,
279.000,3.357,97.02,12.867,6.329,6.681347,5.779196,2.274923,5.890411,2.916049,2.526,0.706,1.199,1.122,0.907,1.08,0.75,1.267,0.823,1.37,0.673,0.759,0.586,0.968,0.93,0.663,0.58,1.25,0.844,0.772,0.604,0.762,0.839,0.79,0.564,0.664,0.569,0.779,0.688,0.67,0.688,0.582,
280.000,3.658,78.492,26.842,5.765,5.865189,5.916517,2.013073,4.831448,2.682253,1.417,1.9,1.039,0.529,0.491,1.177,0.818,0.693,1.037,1.001,0.529,0.593,0.65,1.08,0.825,1.325,0.679,1.035,0.789,0.804,0.648,0.399,1.091,0.656,0.658,0.7,0.876,0.715,0.548,0.508,0.966,0.469,
281.000,2.487,54.465,39.335,5.201,5.606545,5.159831,1.994874,4.598661,2.843968,1.388,0.622,1.355,0.864,0.517,1.355,0.387,1.232,1.04,0.69,0.665,0.568,0.953,0.851,0.929,0.906,0.51,0.812,1.194,0.78,0.661,0.644,0.652,0.571,0.422,0.493,0.515,0.837,0.766,0.731,1.002,0.556,
282.000,1.704,24.144,64.16,3.934,5.688452,6.29392,2.304529,4.806635,3.474259,2.150517,1.461,1.263,0.259,0.327,0.913,0.352,1.18,1.126,0.901,0.42,1.15,0.714,1.052,0.752,0.76,0.847,0.907,0.527,1.031,0.352,0.825,0.545,0.408,0.458,0.743,0.706,0.669,0.612,0.927,0.465,0.432,
283.000,9.434,14.519,89.378,5.1,1.799234,5.465197,3.693153,4.03869,3.414894,2.158112,2.461,0.969,0.908,0.7,0.557,0.701,0.42,1.08,0.814,0.976,0.821,0.961,0.886,0.806,0.733,0.859,0.848,0.59,0.792,0.676,0.422,0.67,0.496,0.556,0.76,0.597,0.543,0.847,0.318,0.668,0.653,
284.000,5.415,10.556,80.603,9.878,4.32,6.968292,2.869408,5.346952,3.475672,1.524407,0.861,1.054,0.576,0.647,0.998,1.185,0.812,0.556,0.582,0.809,0.775,1.001,0.886,0.598,0.75,0.912,0.826,0.755,0.749,0.841,0.838,0.594,0.648,0.673,0.667,0.597,0.698,0.722,0.628,0.843,0.482,
285.000,5.319,8.04,84.31,15.638,4.018,5.427604,2.914825,4.669558,3.169887,2.01272,1.044,1.365,0.794,1.636,1.02,0.788,0.437,0.829,0.492,1.017,0.597,0.721,0.563,0.352,0.962,1.187,0.499,0.482,0.464,0.461,0.312,0.602,0.651,0.519,0.631,0.54,0.661,0.547,0.604,0.37,0.62,
286.000,2.452,3.19,59.67,22.639,3.657,6.02292,4.126431,4.265284,3.001111,1.644364,1.586,1.317,1.459,1.098,1.164,0.877,0.636,0.677,0.961,0.849,0.999,0.929,0.694,0.576,0.601,1.095,0.791,0.801,0.52,0.905,0.564,0.617,0.618,0.645,0.445,0.789,0.567,0.598,0.502,0.429,0.568,
287.000,2.475,5.094,43.386,44.885,3.777,4.468055,4.997046,4.644878,2.477457,1.550009,2.029856,1.601,2.064,0.74,1.389,1.041,0.894,1.156,0.866,0.967,0.798,0.921,0.632,0.651,0.798,0.998,0.728,0.555,0.531,0.873,0.552,0.571,0.466,0.763,0.506,0.589,0.551,0.783,0.27,0.129,0.644,
288.000,1.672,5.886,26.602,67.042,5.364,5.531836,4.942251,4.007334,4.351995,2.390003,0.8541997,1.033,0.917,0.535,1.101,1.08,0.436,0.76,0.627,0.618,1.02,0.743,1.254,0.88,0.614,0.873,0.856,0.481,0.725,0.337,0.838,0.285,0.832,0.794,0.437,0.538,0.446,0.491,0.483,0.706,0.574,
289.000,3.321,6.085,12.104,69.964,3.259,5.635,3.730586,2.370653,3.747437,2.494028,1.166029,0.864,1.375,0.949,0.823,0.805,0.887,0.565,0.946,0.61,0.749,0.708,0.756,0.759,0.93,0.579,0.515,0.663,0.812,0.461,0.8,0.652,0.472,0.328,0.683,0.624,0.435,0.568,0.399,0.41,0.524,
290.000,1.488,2.656,9.337,84.348,7.259,5.221,4.886597,3.521453,2.803217,2.447275,1.482014,0.314,1.323,1.228,1.208,0.877,0.4,0.43,0.828,0.851,1.077,0.965,0.64,0.832,0.769,0.672,0.364,0.721,0.866,0.673,0.495,0.729,0.657,0.38,0.809,0.476,0.824,0.509,0.299,0.589,0.567,
291.000,2.626,4.697,4.995,59.799,12.171,4.092,3.473988,3.689723,3.174276,1.331877,1.574833,0.78,1.431,1.014,0.461,0.383,0.876,1.194,1.122,0.537,0.813,1.074,0.618,0.693,0.926,0.52,0.432,0.66,0.658,0.565,0.477,0.805,0.542,0.374,0.45,0.426,0.754,0.58,0.58,0.689,0.519,
292.000,6.149,4.672,4.794,54.202,23.122,3.855,4.461088,3.382297,2.764379,2.157369,0.7709481,0.9240743,0.661,0.965,0.972,0.767,0.983,0.532,0.652,0.884,1.3,1.548,0.768,0.863,0.752,0.605,0.345,0.955,0.776,0.543,0.391,0.711,0.616,0.476,0.36,0.749,0.666,0.595,0.369,0.492,0.496,
293.000,4.057,3.74,3.834,41.79,32.055,4.467,3.863864,3.335886,3.133779,1.529443,1.231398,0.3768543,1.012,0.709,1.365,0.429,0.546,0.939,0.694,0.605,0.47,0.62,0.347,0.719,0.791,0.41,0.306,0.654,0.88,0.667,0.607,0.642,0.652,0.748,0.596,0.447,0.469,0.632,0.571,0.435,0.361,
294.000,4.502,1.189,3.03,19.037,43.956,5.45,4.127,2.671249,2.590038,1.869366,1.055088,0.1393526,0.601,0.966,0.69,0.579,0.575,0.379,0.402,0.701,1.034,0.859,0.635,0.74,0.586,0.467,0.728,0.459,0.983,0.566,0.335,0.603,0.492,0.649,0.552,0.567,0.426,0.612,0.303,0.642,0.47,
295.000,5.654,4.481,4.483,15.023,63.505,3.726,4.202,3.009249,3.126881,1.503577,1.547001,0.4269866,1.049,0.77,0.772,0.568,0.698,0.47,0.856,0.708,1.285,0.582,0.798,0.41,0.697,0.291,0.478,0.636,0.671,0.704,0.486,0.494,0.536,0.536,0.583,0.67,0.604,0.886,0.482,0.638,0.323,
296.000,0.818,2.289,3.698,7.539,70.648,5.005,2.237,2.376981,2.805054,2.713947,2.31121,-0.004071044,0.916,1.096,0.66,0.963,0.614,0.943,0.485,0.65,0.676,0.487,0.981,0.695,0.698,0.781,0.675,0.875,0.894,0.575,0.648,0.779,0.518,0.67,0.54,0.632,0.377,0.445,0.474,0.431,0.582,
297.000,5.732,4.791,6.177,13.891,76.264,10.973,3.726,2.761314,2.51854,0.8645913,2.330685,0.7128244,1.21061,1.035,0.965,0.468,0.966,0.845,0.645,0.619,0.628,0.733,0.785,0.84,0.425,0.602,0.494,0.422,0.498,0.734,0.414,0.507,0.404,0.228,0.596,0.501,0.819,0.6,0.392,0.681,0.549,
298.000,6.53,2.423,3.733,3.79,51.614,18.27,3.32,2.959253,2.381375,1.525687,2.21698,0.3359878,0.6325991,0.597,1.006,0.394,1.072,0.925,0.852,0.77,1.067,0.582,0.585,0.377,1.026,0.928,0.703,0.332,0.93,0.591,0.523,0.497,0.483,0.336,0.465,0.474,0.592,0.666,0.557,0.359,0.452,
299.000,3.797,5.191,2.329,4.494,41.306,29.165,4.895,2.783,2.680448,1.019215,2.225034,-0.1633807,1.269957,1.436,0.688,0.62,0.945,1.019,0.653,0.713,0.576,0.59,0.614,0.889,1.241,0.644,1.119,0.406,0.749,0.54,0.666,0.345,0.332,0.597,0.366,0.571,0.6,0.38,0.409,0.556,0.65,
300.000,4.513,2.39,3.803,3.865,24.319,41.54,5.027,2.922,2.278753,2.467257,1.832126,0.6097896,1.374754,0.814,0.65,0.357,0.982,0.606,0.951,0.864,0.791,0.436,0.633,0.604,0.656,0.41,0.656,0.523,0.601,0.642,0.539,0.53,0.63,0.502,0.434,0.631,0.51,0.46,0.43,0.46,0.477,
301.000,2.091,2.82,3.316,2.822,11.764,47.644,4.201,2.983,2.129626,1.817193,1.770586,0.3593163,1.652695,0.474,1.023,1.198,0.88,0.422,0.834,0.471,0.584,0.365,0.675,0.888,0.891,0.856,0.882,0.817,0.625,0.187,0.936,0.408,0.632,0.622,0.561,0.825,0.204,0.336,0.446,0.625,0.597,
302.000,4.783,3.812,3.437,4.722,6.964,59.714,5.349,3.217,2.876933,1.917979,1.55477,0.9544848,0.8840535,0.4400571,1.36,1.211,0.922,0.336,0.607,0.853,0.524,0.75,0.932,0.748,0.992,0.41,0.971,0.61,0.775,0.921,0.57,0.641,0.237,0.477,0.293,0.425,0.466,0.613,0.458,0.483,0.524,
303.000,7.82,3.688,2.536,4.919,7.85,50.597,9.552,3.312,1.715425,1.670995,2.008504,0.3466533,0.9974326,0.1637231,0.178,0.791,0.928,0.376,0.699,0.579,0.369,0.801,0.875,0.821,0.693,0.834,0.911,0.433,0.368,0.775,0.651,0.488,0.53,0.402,0.462,0.461,0.548,0.404,0.361,0.533,0.702,
304.000,4.019,2.654,3.923,4.738,5.839,50.082,14.796,4.286,2.598,1.68752,2.75752,0.538371,0.8513078,0.1258642,0.691,0.734,0.618,0.782,0.791,0.303,0.386,0.518,0.581,0.479,0.921,0.696,0.554,0.209,0.512,0.705,0.434,0.608,0.342,0.499,0.373,0.284,0.42,0.41,0.317,0.378,0.406,
305.000,3.893,1.277,3.709,2.675,4.817,35.907,29.202,3.64,1.545,2.783769,2.349823,1.025282,1.138764,0.3120398,0.864,0.444,0.672,-0.089,0.884,0.685,0.83,0.642,0.925,0.739,0.534,0.508,0.698,0.652,0.523,0.343,0.647,0.341,0.426,0.345,0.651,0.541,0.515,0.58,0.312,0.669,0.408,
306.000,4.496,4.476,4.128,3.907,4.66,22.874,43.657,3.218,1.201,2.4944,1.708959,1.573354,1.017174,0.4683668,0.676,0.64,0.412,0.799,0.473,0.605,0.482,0.767,0.989,0.751,0.106,0.539,0.765,0.821,0.573,0.705,0.479,0.338,0.303,0.366,0.397,0.642,0.369,0.677,0.481,0.316,0.535,
307.000,4.267,5.73,2.821,4.374,3.293,13.492,52.161,3.862,2.226,2.21833,1.991441,1.578801,0.9876963,0.12779,0.2665543,0.883,0.654,0.367,0.428,0.638,0.357,0.872,0.834,0.327,0.516,0.664,0.821,0.403,0.647,0.69,0.559,0.347,0.499,0.479,0.506,0.333,0.467,0.725,0.625,0.635,0.71,
308.000,2.645,5.478,2.872,2.204,3.745,7.392,53.959,3.408,2.141,3.074021,1.919184,1.080761,0.7967446,0.7120491,0.7292366,0.581,0.37,0.331,0.731,0.576,0.365,0.823,0.541,0.345,0.65,0.565,0.29,0.835,0.488,0.406,0.616,0.656,0.526,0.386,0.627,0.43,0.369,0.398,0.645,0.447,0.497,
309.000,3.438,5.887,4.509,2.964,4.527,6.321,53.139,7.312,2.325,2.991,2.989509,2.132538,0.8687103,0.197947,0.06336142,0.216,1.256,0.605,0.721,0.375,0.604,0.327,0.602,0.913,0.876,0.511,0.359,0.453,0.665,0.646,0.588,0.604,0.573,0.328,0.303,0.687,0.545,0.653,0.6,0.216,0.586,
310.000,7.016,4.252,4.917,2.894,4.156,5.51,40.605,12.155,2.238,1.837,2.102875,2.146793,1.048513,0.2333726,0.3062517,1.066,0.501,1.088,0.681,0.547,0.688,0.548,0.768,0.904,0.912,0.792,0.562,0.477,0.284,0.473,0.536,0.278,0.529,0.522,0.564,0.644,0.68,0.376,0.522,0.591,0.404,
311.000,4.282,3.881,2.277,4.356,3.041,5.559,29.926,17.8,2.446,2.222,2.758417,2.049579,1.179364,0.7302741,0.3505093,0.679,0.689,0.649,0.61,0.61,0.59,0.769,0.672,0.384,0.781,0.607,0.72,0.623,0.428,0.6,0.448,0.514,0.556,0.346,0.288,0.267,0.519,0.746,0.537,0.375,0.54,
312.000,1.717,4.336,5.096,3.213,3.499,5.562,19.518,29.947,2.688,2.449,2.46141,2.375561,0.3257935,0.9875213,-0.2552243,1.154459,0.503,0.712,0.848,0.72,0.885,0.634,0.551,1.287,0.421,0.696,0.653,0.438,0.543,0.368,0.275,0.564,0.329,0.459,0.514,0.498,0.493,0.641,0.584,0.425,0.432,
313.000,3.81,4.853,2.998,4.945,3.882,3.772,12.343,36.742,3.097,2.712,2.344727,2.647648,1.246533,0.9808162,0.4527476,0.2984552,0.866,0.835,0.795,0.758,0.494,0.435,0.366,0.46,0.511,0.818,0.642,0.387,0.782,0.654,0.311,0.51,0.448,0.443,0.502,0.345,0.452,0.44,0.544,0.404,0.504,
314.000,3.629,6.03,2.384,3.487,3.242,4.934,9.141,50.301,4.515,1.922,2.342,2.793712,1.089691,0.7136659,0.07287584,0.4396272,0.778,0.395,0.449,0.625,0.847,0.461,0.679,0.476,0.596,0.284,0.491,0.65,0.252,0.683,0.236,0.526,0.423,0.512,0.379,0.314,0.803,0.571,0.38,0.44,0.425,
315.000,4.821,5.055,3.559,3.638,3.454,5.358,6.177,42.865,5.838,3.698,3.083,3.062361,1.611554,1.195933,0.4117161,1.367996,0.361,0.848,0.499,0.697,0.639,0.851,0.723,0.544,0.602,0.958,0.536,0.607,0.599,0.599,0.477,0.737,0.44,0.402,0.569,0.457,0.492,0.485,0.477,0.587,0.461,
316.000,2.421,5.614,4.275,3.112,3.666,6.204,6.479,45.929,13.031,2.554,1.542,3.238402,1.443903,0.9266077,0.4733289,1.073499,0.83,0.323,1.005,0.954,0.611,0.522,0.445,0.605,0.638,0.591,0.573,0.595,0.724,0.692,0.536,0.765,0.457,0.481,0.369,0.411,0.422,0.526,0.315,0.699,0.615,
317.000,4.482,4.054,3.968,4.366,4.391,5.019,4.618,36.33,19.915,2.933,1.823,2.963177,1.442901,1.224439,0.3437294,1.482369,0.6956361,0.913,0.855,0.609,1.014,0.522,0.564,0.691,0.722,0.674,0.459,0.352,0.68,0.383,0.761,0.456,0.493,0.515,0.376,0.367,0.437,0.373,0.403,0.496,0.292,
318.000,4.634,4.924,5.646,5.846,4.449,5.905,4.901,20.655,24.745,4.199,2.179,2.904645,2.11792,0.9061188,0.8211844,0.8519963,0.5786992,0.551,0.797,0.469,0.342,0.458,0.541,1.032,0.77,0.499,0.393,0.541,0.868,0.595,0.487,0.296,0.626,0.22,0.594,0.629,0.363,0.537,0.329,0.5,0.414,
319.000,4.84,4.739,4.071,6.143,7.479,4.855,4.859,17.388,39.592,4.352,3.473,2.922,1.453151,1.090489,0.9384494,1.115077,0.5924056,0.901,0.808,0.781,0.669,0.547,0.82,0.46,0.872,0.426,0.654,0.673,0.6,0.629,0.569,0.393,0.445,0.536,0.497,0.597,0.373,0.43,0.506,0.44,0.363,
320.000,7.788,8.575,3.802,6.864,6.007,5.874,6.186,12.133,46.865,5.49,4.083,2.524,2.036385,1.280873,0.8031208,0.3031214,0.8230049,0.769,0.639,0.688,0.956,0.489,0.823,0.617,0.651,0.41,0.262,0.573,0.277,0.388,0.428,0.68,0.482,0.743,0.392,0.356,0.494,0.563,0.464,0.466,0.434,
321.000,7.014,6.556,7.106,6.25,6.244,4.716,7.199,8.125,45.284,7.183,4.993,3.385,1.951623,0.930553,0.315603,0.6563488,0.8612282,0.83,0.977,0.633,0.778,0.568,0.998,0.64,0.549,0.408,1.013,0.235,0.592,0.686,0.581,0.637,0.398,0.353,0.31,0.36,0.49,0.312,0.582,0.379,0.441,
322.000,7.658,9.791,7.469,4.638,5.287,5.987,6.625,8.231,40.208,10.051,3.7,3.008,2.678027,1.341646,0.5340554,0.5310175,0.6215524,0.7003199,0.422,0.463,0.703,0.425,0.307,0.553,0.593,0.647,0.268,0.416,0.338,0.644,0.268,0.255,0.455,0.405,0.331,0.478,0.525,0.454,0.484,0.392,0.407,
