,250 scatter peaks interpolated,255 scatter peaks interpolated,260 scatter peaks interpolated,265 scatter peaks interpolated,270 scatter peaks interpolated,275 scatter peaks interpolated,280 scatter peaks interpolated,285 scatter peaks interpolated,290 scatter peaks interpolated,295 scatter peaks interpolated,300 scatter peaks interpolated,305 scatter peaks interpolated,310 scatter peaks interpolated,315 scatter peaks interpolated,320 scatter peaks interpolated,325 scatter peaks interpolated,330 scatter peaks interpolated,335 scatter peaks interpolated,340 scatter peaks interpolated,345 scatter peaks interpolated,350 scatter peaks interpolated,355 scatter peaks interpolated,360 scatter peaks interpolated,365 scatter peaks interpolated,370 scatter peaks interpolated,375 scatter peaks interpolated,380 scatter peaks interpolated,385 scatter peaks interpolated,390 scatter peaks interpolated,395 scatter peaks interpolated,400 scatter peaks interpolated,405 scatter peaks interpolated,410 scatter peaks interpolated,415 scatter peaks interpolated,420 scatter peaks interpolated,425 scatter peaks interpolated,430 scatter peaks interpolated,435 scatter peaks interpolated,440 scatter peaks interpolated,445 scatter peaks interpolated,450 scatter peaks interpolated,
279.000,6.494,96.935,18.025,4.403,3.899593,4.175752,0.3303441,1.693801,1.866252,1.389,1.609,0.967,1.181,0.841,0.812,0.769,0.746,0.891,1.616,0.755,1.041,1.154,1.412,0.827,1.197,0.998,0.728,0.628,0.758,0.594,0.802,0.631,0.421,0.531,0.738,0.931,0.555,0.987,0.854,0.591,0.573,
280.000,5.254,80.968,29.949,5.271,2.296346,5.623417,0.9603129,2.702787,2.439246,0.932,0.863,1.47,1.279,0.975,0.992,0.965,0.887,1.017,0.782,1.039,0.705,1.026,0.624,0.982,0.854,0.434,1.024,0.761,0.731,0.827,0.598,0.824,0.356,0.568,0.721,0.532,0.839,0.514,0.502,0.523,0.533,
281.000,2.601,54.348,62.191,5.644,2.742683,5.253903,1.962207,1.570204,2.202914,0.88,0.797,1.031,1.123,1.036,0.953,1.235,1.213,0.906,1.039,1.066,1.096,0.693,0.723,1.85,1.074,1.036,0.725,0.758,0.825,0.519,0.593,0.985,0.554,0.59,0.83,0.623,0.761,0.535,0.424,0.648,0.491,
282.000,8.298,36.9,69.473,8.863,3.807205,4.869298,0.7645627,3.16214,1.841478,0.1064941,0.546,1.051,1.252,0.788,1.121,0.782,0.909,0.827,1.35,0.689,1.096,0.67,0.772,1.076,0.649,0.673,0.979,0.501,0.84,0.824,0.553,0.726,0.632,0.737,0.571,0.633,0.439,0.607,0.582,0.756,0.806,
283.000,6.729,19.059,95.453,4.673,7.103996,4.895873,2.263702,2.526914,2.010968,-0.04019776,0.792,0.697,0.168,1.09,1.734,0.843,0.602,0.491,1.328,0.959,0.908,0.815,0.685,1.313,0.762,1.286,0.427,0.619,0.632,0.634,0.637,0.494,0.621,0.808,0.438,0.444,0.492,0.472,1.004,0.606,1.068,
284.000,6.869,14.649,93.635,8.437,5.518,6.343381,2.013662,3.232506,1.659271,-0.4626209,1.286,1.607,0.591,0.957,0.879,0.478,0.973,1.083,1.135,0.876,0.791,0.944,0.939,0.637,0.781,0.883,0.937,0.624,1.021,0.644,0.977,0.509,0.705,0.642,0.699,0.29,0.58,0.771,0.733,0.576,0.408,
285.000,5.552,4.036,93.556,15.406,2.982,4.305559,2.190599,1.519074,1.406087,-0.4534891,1.771,1.51,0.99,0.623,0.512,2.139,0.681,1.221,1.063,0.869,0.846,0.757,0.328,0.509,1.071,1.235,0.477,0.833,0.712,0.68,0.467,0.763,0.545,0.362,0.817,0.816,0.551,0.514,0.526,0.563,0.592,
286.000,2.852,6.67,69.171,27.063,7.023,3.285737,2.318165,2.792186,2.219495,-0.6719653,1.677,1.535,1.378,0.838,0.818,0.848,0.934,0.636,1.276,0.735,0.62,1.045,0.799,0.821,0.519,0.718,0.868,0.69,0.715,0.876,0.685,0.724,0.485,0.397,0.573,0.516,0.75,0.368,0.568,0.68,0.642,
287.000,4.533,4.807,51.052,43.162,4.827,3.412215,2.461661,2.358893,2.028782,-0.8381203,2.32987,0.785,1.582,1.396,0.768,1.326,0.7,0.855,1.09,0.874,0.437,1.126,0.905,0.704,1.03,0.724,0.4,0.643,0.743,0.563,0.76,0.421,0.279,0.593,0.639,0.614,0.279,0.595,0.737,0.737,0.721,
288.000,2.225,5.803,34.09,61.592,3.961,2.677042,1.784613,1.474897,1.924468,-0.7592732,2.23345,1.106,1.152,0.716,0.989,0.868,0.685,0.967,0.893,0.514,0.584,0.765,0.924,0.927,0.915,0.824,0.447,0.545,0.746,0.652,0.516,0.557,0.781,0.502,0.712,0.5,0.757,0.332,0.381,0.671,0.289,
289.000,8.125,5.243,17.226,86.774,7.291,3.737,2.724171,3.340175,2.179313,-0.7787981,2.117274,1.045,0.38,1.491,0.871,1.111,0.859,0.935,0.87,0.879,0.528,0.593,0.691,1.099,0.749,0.903,0.689,0.846,0.576,0.751,0.339,0.47,0.543,0.196,0.995,0.763,0.553,0.503,0.507,0.559,0.42,
290.000,4.971,3.808,8.049,86.667,6.685,2.004,2.457114,3.190306,1.695385,-0.7224655,2.296932,0.776,0.847,1.399,1.007,0.668,0.859,1.02,0.445,0.753,0.541,1.006,0.875,0.438,0.952,0.76,0.859,0.551,0.652,0.649,0.534,0.732,0.424,0.543,0.426,0.609,0.662,0.721,0.404,0.412,0.454,
291.000,0.982,3.654,6.173,73.6,12.734,4.254,3.114252,2.799833,1.9354,-0.9337065,2.200535,1.491,1.538,0.793,0.668,1.079,0.575,1.055,1.181,0.601,0.817,1.066,0.719,0.64,0.82,0.54,0.609,0.577,1.047,0.788,0.887,0.578,0.661,0.488,0.593,0.858,0.57,0.895,0.608,0.662,0.429,
292.000,5.386,7.159,8.529,53.627,17.777,1.913,4.686886,2.783214,2.270273,-0.6569414,2.868027,1.067734,1.053,1.078,1.211,1.086,1.196,0.347,1.23,0.757,1.105,0.846,0.89,0.529,0.991,1.033,0.725,1.088,0.858,0.45,0.613,0.665,0.513,0.365,0.676,0.59,0.432,0.298,0.396,0.765,0.521,
293.000,3.016,4.303,8.52,42.769,33.365,3.81,2.282639,3.588203,1.711544,-0.4841815,2.365126,1.571176,0.809,1.015,1.027,0.484,1.039,0.388,0.332,0.982,0.792,0.718,0.939,0.542,1.116,0.763,0.654,0.662,0.758,0.655,0.495,0.729,0.487,0.497,0.726,0.548,0.356,0.84,0.688,0.447,0.638,
294.000,3.868,3.415,2.956,21.871,47.504,4.567,4.658,3.118494,1.482585,-0.6277654,2.219447,1.472853,0.871,0.996,1.217,1.014,0.934,0.486,0.796,0.973,0.934,0.837,0.751,0.795,0.41,0.448,0.56,0.756,1.081,0.764,0.455,0.435,0.656,0.398,0.522,0.518,0.56,0.215,0.776,0.787,0.327,
295.000,6.56,3.152,3.079,14.708,59.518,6.176,4.154,3.459994,2.158633,-0.5809415,2.444115,1.740381,0.526,0.782,0.795,0.874,0.239,0.878,0.841,0.96,0.799,0.4,0.715,0.628,0.335,0.73,0.592,0.981,0.518,0.359,0.908,0.595,0.669,0.453,0.444,0.366,0.62,0.498,0.465,0.598,0.43,
296.000,2.682,4.363,5.137,7.612,72.572,6.327,4.402,2.517681,2.42468,-0.1878964,2.613128,1.515006,0.484,0.982,1.123,0.697,0.641,1.021,0.756,0.59,0.625,0.467,0.846,1.088,0.703,0.579,0.776,0.833,0.294,0.456,0.44,0.53,0.378,0.472,0.552,0.592,0.593,0.575,0.477,0.472,0.458,
297.000,4.68,6.375,2.639,5.883,65.73,14.004,4.684,3.081059,2.232475,-0.1976746,2.452225,1.183821,0.1966582,0.987,0.843,1.047,1.386,0.817,1.101,0.672,1.032,0.712,0.96,0.948,0.601,0.897,0.581,0.571,0.875,0.658,0.831,0.73,0.525,0.462,0.62,0.546,0.622,0.576,0.593,0.598,0.457,
298.000,1.115,2.093,6.238,4.068,63.766,17.63,3.702,3.120092,1.742355,0.03265509,2.065545,1.319395,0.01796692,0.864,0.672,1.209,0.7,0.531,1.139,1.204,0.904,0.464,0.731,0.707,0.541,0.898,0.777,0.47,0.846,0.574,0.534,0.623,0.65,0.868,0.744,0.519,0.638,0.389,0.429,0.449,0.417,
299.000,5.231,3.223,4.722,1.928,43.52,34.675,2.529,3.656,2.077284,0.403027,1.986171,1.663634,-0.2035033,0.925,0.489,0.878,0.488,0.923,0.66,0.144,0.605,0.503,0.607,0.663,0.393,0.763,0.756,0.809,0.882,0.643,0.891,0.527,0.727,0.521,0.473,0.474,0.864,0.494,0.561,0.494,0.475,
300.000,5.522,3.526,5.349,2.701,28.158,49.447,3.652,5.01,2.106286,0.3936669,1.933735,2.162102,0.2378244,0.326,0.918,1.382,1.125,1.066,0.609,1.007,0.629,1.066,0.729,0.367,0.682,0.666,0.38,0.767,0.556,0.663,0.511,0.709,0.293,0.467,0.375,0.51,0.671,0.669,0.554,0.668,0.567,
301.000,8.521,1.763,3.571,3.051,20.358,57.049,5.102,3.612,2.360165,0.4350729,1.951503,1.429677,0.430939,0.579,0.977,0.861,0.685,0.911,0.656,0.685,0.772,0.854,0.534,0.661,0.87,0.848,0.47,0.51,0.495,0.483,0.635,0.621,0.323,0.367,0.499,0.549,0.431,0.506,0.432,0.645,0.44,
302.000,3.035,3.502,2.924,4.542,5.966,65.234,5.565,3.907,2.621435,0.9488176,1.952193,1.71529,1.514531,0.1228475,0.632,1.351,0.716,0.707,0.781,0.946,0.777,0.621,0.742,0.545,0.454,0.427,0.447,0.542,0.721,0.196,0.462,0.562,0.669,0.444,0.567,0.647,0.512,0.447,0.517,0.462,0.351,
303.000,5.799,3.531,3.085,3.585,5.709,67.931,10.051,4.167,2.77088,1.029308,1.634859,1.770135,0.0609758,0.06126465,0.636,1.023,0.646,0.721,0.821,0.874,0.732,0.764,0.761,0.572,0.546,0.819,0.671,0.356,0.525,0.518,0.497,0.436,0.351,0.419,0.557,0.496,0.389,0.154,0.395,0.387,0.465,
304.000,4.65,3.975,5.384,2.989,6.648,48.77,16.92,2.748,2.715,1.515414,1.771891,1.38661,1.191263,0.007452218,1.138,0.604,0.731,1.007,0.504,0.728,0.913,0.615,0.717,0.43,0.516,0.588,0.665,0.684,0.788,0.607,0.546,0.788,0.705,0.53,0.358,0.514,0.537,0.348,0.401,0.468,0.506,
305.000,5.226,4.006,5.487,2.786,3.683,40.201,27.705,3.146,2.389,1.347155,1.884234,1.789891,-0.07471201,-0.04381391,1.418,0.803,0.51,0.654,0.671,0.657,0.425,0.78,0.645,0.715,0.634,0.732,0.673,0.686,0.64,0.556,0.481,0.371,0.315,0.294,0.385,0.414,0.573,0.187,0.481,0.864,0.259,
306.000,4.215,2.77,3.92,3.059,5.069,18.696,42.149,2.107,2.405,1.841071,1.71067,1.65395,0.5334008,0.2799109,0.954,0.409,0.677,0.7,0.892,0.308,0.378,0.621,0.68,0.795,0.732,0.646,0.599,0.645,0.819,0.371,0.252,0.421,0.765,0.54,0.6,0.743,0.529,0.49,0.542,0.446,0.434,
307.000,5.552,5.414,1.966,2.875,6.947,15.296,48.427,3.258,3.103,2.077624,1.545001,1.879971,0.2983433,0.2974212,1.646037,0.679,0.703,0.935,0.677,0.314,1.022,0.803,0.38,0.553,0.996,0.342,0.495,0.31,0.591,0.514,0.903,0.578,0.572,0.48,0.44,0.65,0.617,0.512,0.516,0.261,0.498,
308.000,3.298,3.382,7.404,6.144,4.881,11.103,55.296,4.617,3.483,2.344298,1.717567,1.817945,0.6817495,0.2391928,1.364518,0.646,0.958,0.855,1.105,0.795,1.033,0.362,0.841,0.573,0.671,0.593,0.572,0.628,0.791,0.633,0.543,0.36,0.472,0.533,0.479,0.443,0.382,0.691,0.448,0.487,0.29,
309.000,7.075,3.24,2.46,4.254,4.858,4.67,53.085,7.095,2.578,2.52,2.00889,1.847644,1.150512,0.2743013,1.595378,0.433,0.541,0.856,0.761,0.648,0.708,1.083,0.847,0.577,1.068,0.643,0.617,0.873,0.562,0.512,0.509,0.267,0.348,0.352,0.363,0.368,0.57,0.351,0.436,0.442,0.412,
310.000,4.132,5.619,4.021,5.3,4.182,6.016,44.794,12.468,2.746,2.522,1.550883,1.615371,0.8546941,0.6592489,1.539143,0.674,0.695,0.418,0.802,0.745,0.765,0.548,0.562,0.468,0.698,0.485,0.503,0.442,0.768,0.387,0.694,0.484,0.349,0.33,0.33,0.425,0.475,0.465,0.564,0.319,0.394,
311.000,3.168,4.502,5.253,4.856,3.703,4.071,37.093,18.367,2.556,2.571,2.13534,2.277688,1.377232,1.315498,1.480016,0.682,0.597,0.543,0.605,1.497,0.455,0.617,0.636,1.1,0.419,0.561,0.404,0.487,0.544,0.383,0.356,0.539,0.582,0.375,0.256,0.376,0.509,0.569,0.415,0.536,0.39,
312.000,7.592,1.492,4.277,4.272,2.942,5.157,24.949,32.218,2.419,2.861,2.49894,1.380659,1.336343,0.9857096,1.819693,0.667631,0.544,0.522,0.528,0.913,0.533,0.652,0.3,0.768,0.749,0.802,0.499,0.554,0.623,0.445,0.346,0.621,0.482,0.19,0.3,0.398,0.391,0.519,0.451,0.096,0.406,
313.000,6.804,3.57,3.225,2.123,5.757,5.467,12.144,45.076,3.757,2.08,1.739271,2.709146,1.40794,0.6805558,2.817474,0.9869037,0.387,0.671,0.579,0.772,0.633,0.58,0.673,0.608,0.548,0.65,0.52,0.48,0.376,0.47,0.289,0.543,0.39,0.441,0.434,0.33,0.569,0.383,0.461,0.446,0.413,
314.000,4.113,4.667,5.489,3.192,4.547,3.487,6.999,50.523,3.765,2.238,3.006,2.674247,1.91972,0.6897639,1.884626,1.089108,0.522,1.045,1.04,0.683,0.858,0.787,0.739,0.534,0.5,0.632,0.451,0.369,0.142,0.242,0.691,0.474,0.613,0.427,0.391,0.273,0.491,0.56,0.478,0.734,0.329,
315.000,5.87,4.713,5.017,2.792,2.121,3.374,6.275,53.124,7.067,2.781,2.897,2.740439,1.928879,1.44814,2.086216,0.5419751,0.927,0.672,0.491,0.811,0.575,0.539,0.524,0.447,0.634,0.671,0.695,0.441,0.771,0.587,0.565,0.633,0.413,0.572,0.692,0.183,0.486,0.641,0.508,0.423,0.37,
316.000,4.519,8.392,3.886,3.233,5.944,5.351,4.825,46.923,13.823,2.851,2.796,2.527826,2.146281,1.007591,1.964449,0.8256222,0.412,0.624,0.625,0.698,0.567,0.614,0.696,0.651,0.639,0.783,0.888,0.752,0.767,0.424,0.492,0.489,0.515,0.556,0.548,0.313,0.278,0.49,0.269,0.604,0.406,
317.000,7.209,5.344,4.557,5.52,4.182,4.475,5.897,37.964,19.169,3.266,3.411,2.987841,1.712877,1.222049,2.229432,0.7053248,0.3842198,0.689,0.47,0.799,0.317,0.525,0.453,0.846,0.931,0.31,0.442,0.45,0.4,0.475,0.467,0.461,0.571,0.347,0.391,0.42,0.508,0.606,0.488,0.337,0.384,
318.000,4.938,6.015,4.501,5.656,5.518,5.509,3.864,28.229,30.1,4.096,3.548,3.307922,1.995434,1.28405,1.915446,0.4163572,0.506316,0.616,0.669,0.525,0.652,0.793,0.495,0.574,0.699,0.686,0.694,0.578,0.43,0.659,0.374,0.529,0.481,0.342,0.462,0.178,0.522,0.437,0.458,0.338,0.439,
319.000,4.559,6.542,5.744,4.261,5.125,5.93,5.807,19.356,41.043,4.733,3.739,2.915,2.705345,1.513208,2.176776,0.6065266,0.7702211,0.925,0.817,0.511,0.599,0.414,0.814,0.576,0.631,0.539,0.359,0.424,0.629,0.456,0.38,0.524,0.492,0.233,0.36,0.367,0.253,0.328,0.531,0.578,0.656,
320.000,4.694,6.277,4.619,4.507,5.305,6.822,6.123,12.794,48.923,5.632,2.943,3.564,3.16291,2.074698,1.826928,0.7280827,0.6190262,0.461,0.362,0.455,0.733,0.78,0.501,0.726,0.57,0.752,0.495,0.369,0.688,0.419,0.222,0.673,0.469,0.256,0.474,0.362,0.388,0.809,0.313,0.41,0.385,
321.000,4.984,8.683,4.858,8.234,5.609,5.873,5.196,6.864,47.841,7.998,3.99,4.093,3.064124,1.615267,2.585684,0.9376071,0.4388298,0.733,0.348,0.355,0.536,0.571,0.582,0.57,0.586,0.67,0.593,0.481,0.434,0.425,0.274,0.605,0.383,0.286,0.53,0.299,0.426,0.265,0.329,0.566,0.409,
