,250 scatter peaks interpolated,255 scatter peaks interpolated,260 scatter peaks interpolated,265 scatter peaks interpolated,270 scatter peaks interpolated,275 scatter peaks interpolated,280 scatter peaks interpolated,285 scatter peaks interpolated,290 scatter peaks interpolated,295 scatter peaks interpolated,300 scatter peaks interpolated,305 scatter peaks interpolated,310 scatter peaks interpolated,315 scatter peaks interpolated,320 scatter peaks interpolated,325 scatter peaks interpolated,330 scatter peaks interpolated,335 scatter peaks interpolated,340 scatter peaks interpolated,345 scatter peaks interpolated,350 scatter peaks interpolated,355 scatter peaks interpolated,360 scatter peaks interpolated,365 scatter peaks interpolated,370 scatter peaks interpolated,375 scatter peaks interpolated,380 scatter peaks interpolated,385 scatter peaks interpolated,390 scatter peaks interpolated,395 scatter peaks interpolated,400 scatter peaks interpolated,405 scatter peaks interpolated,410 scatter peaks interpolated,415 scatter peaks interpolated,420 scatter peaks interpolated,425 scatter peaks interpolated,430 scatter peaks interpolated,435 scatter peaks interpolated,440 scatter peaks interpolated,445 scatter peaks interpolated,450 scatter peaks interpolated,
260.000,10.33814,-0.590047,3.353583,12.82039,4.659186,7.241,5.374,3.754,4.314,5.109,2.409,3.077,1.402,2.183,1.419,2.342,0.987,1.335,2.549,1.901,2.11,2.353,2.197,2.385,2.445,1.557,1.646,1.379,1.661,1.949,1.539,1.516,1.909,1.615,1.655,0.897,1.53,1.449,0.789,1.293,0.934,
261.000,10.72871,-0.9223313,4.675979,12.98039,3.830805,5.624,6.249,3.962,3.31,4.29,2.62,1.757,2.75,2.497,1.548,1.523,2.883,2.357,2.916,1.32,1.715,1.016,1.469,1.155,1.285,1.467,1.535,1.746,1.169,1.021,1.411,1.201,1.426,1.705,0.952,1.3,1.198,1.598,0.943,1.936,1.304,
262.000,11.45231,-0.2974617,4.474771,15.19308,4.903647,5.00719,2.599,2.708,3.64,3.063,4.017,2.314,2.243,1.608,2.423,2.675,0.897,1.452,2.063,1.706,2.421,2.305,1.623,1.99,1.574,1.468,1.932,1.352,1.456,0.778,1.342,1.899,0.901,1.423,1.345,1.164,1.393,1.289,1.032,1.561,1.363,
263.000,10.89618,0.811903,5.10883,15.46374,1.890993,7.190457,4.936,1.459,4.79,4.451,2.421,1.96,2.883,2.087,2.253,2.252,2.405,1.058,2.003,1.98,1.924,1.411,1.833,2.326,2.152,2.337,1.324,2.144,1.578,1.975,1.44,0.999,0.935,1.002,1.942,1.846,1.356,1.047,1.123,0.93,1.464,
264.000,12.139,2.498002,6.012782,15.8608,4.058278,6.362384,5.356,4.829,3.998,1.517,3.045,3.213,2.38,1.896,2.209,1.641,2.453,2.348,1.813,2.313,2.235,1.777,1.831,2.192,1.631,0.983,1.368,1.734,1.697,2.031,1.571,1.189,0.961,1.345,0.843,1.226,0.931,1.091,1.6,1.133,1.397,
265.000,13.219,2.122722,5.640519,12.90929,5.656925,5.552806,1.385,5.389,4.819,2.275,1.852,2.2,1.267,2.001,2.038,1.704,1.781,1.693,2.141,1.264,1.732,1.868,1.583,1.816,1.686,1.611,1.765,1.513,1.606,1.394,1.346,1.536,1.056,1.834,1.216,1.695,1.146,1.348,0.942,0.932,0.868,
266.000,11.311,3.524753,5.12401,15.77013,3.970352,3.570866,2.767,4.51,5.375,3.051,1.975,2.657,2.156,1.685,2.017,1.77,1.533,1.507,1.679,1.611,1.12,1.898,1.664,2.009,1.524,0.878,1.735,1.24,1.524,1.325,1.392,1.631,1.211,1.376,1.153,1.45,1.675,0.976,1.094,1.271,1.535,
267.000,14.454,4.25491,6.438262,13.24974,2.703043,6.825388,4.017542,3.997,2.858,2.264,2.613,2.471,0.894,1.224,1.036,1.46,2.005,1.46,1.097,1.65,1.478,1.527,1.706,1.228,1.748,1.512,1.239,1.262,0.838,1.235,1.5,0.785,0.756,1.504,1.036,1.042,1.141,1.185,1.273,1.098,1.2,
268.000,22.473,5.789581,6.492316,13.52541,3.183543,3.179547,0.007456906,2.838,2.14,3.191,2.118,2.127,1.876,2.085,1.459,2.397,1.464,1.548,1.75,1.797,1.102,1.034,1.506,1.284,1.675,1.34,1.605,1.141,1.039,0.877,0.919,1.182,1.19,0.93,1.435,1.04,0.996,1.099,1.026,0.93,0.973,
269.000,40.093,5.998,7.180545,10.10344,6.152698,5.255499,3.592639,3.239,2.925,1.555,2.645,1.786,1.7,1.835,1.179,1.177,1.169,1.818,1.473,1.404,1.354,1.427,1.016,1.273,0.812,1.702,1.64,1.857,1.373,0.938,1.202,0.827,1.108,1.01,0.845,0.801,1.465,1.499,0.663,1.357,0.718,
270.000,51.091,6.817,6.331464,11.78123,0.4580147,4.659485,3.630201,2.931,2.542,3.081,1.328,1.171,2.179,0.97,1.564,0.903,1.017,2.066,0.742,1.146,1.254,1.177,1.121,1.807,1.702,1.388,1.056,1.414,1.09,1.018,1.777,0.784,1.106,1.493,1.318,1.208,1.322,0.804,0.832,1.098,0.798,
271.000,59.46,12.673,6.606518,13.17167,1.241272,4.414509,-0.1628478,4.262,4.485,1.64,0.959,2.488,1.046,3.006,1.491,1.669,2.131,0.976,1.135,1.676,1.154,1.44,1.235,1.639,1.132,1.697,1.142,1.406,0.838,1.08,1.069,1.375,0.912,0.919,0.989,0.774,0.986,0.965,0.73,0.787,0.648,
272.000,55.359,12.753,7.23584,11.89974,2.823127,7.731745,4.133505,4.185511,2.099,2.515,2.077,1.535,2.271,1.577,1.745,0.861,1.711,1.836,1.084,1.444,1.326,1.33,0.851,1.817,1.358,1.588,1.209,1.01,1.377,1.212,1.256,0.912,0.945,0.89,0.557,0.832,1.212,0.589,0.96,0.975,0.247,
273.000,50.611,21.718,7.02627,11.75889,2.437688,3.195293,1.801314,3.063863,2.709,2.202,2.703,1.515,2.587,2.037,1.315,1.239,0.891,1.371,1.269,0.963,1.103,1.284,0.897,1.592,0.721,1.531,1.206,0.858,1.278,1.34,0.9,0.835,0.929,1.098,0.778,1.262,0.852,1.135,0.821,0.835,0.792,
274.000,34.354,21.024,5.591,9.654814,0.207196,6.759433,2.260792,3.093072,1.888,1.517,2.505,2.471,2.586,1.806,1.127,1.941,2.253,1.781,1.022,1.195,1.26,1.512,0.938,1.242,1.739,0.702,0.744,0.999,1.257,1.196,0.924,1.175,0.858,0.831,0.887,1.161,0.552,1.118,0.652,1.109,0.908,
275.000,31.609,31.845,5.568,8.095392,-1.627144,5.513788,2.102821,3.475181,1.826,0.995,1.468,1.28,1.297,1.549,1.061,1.322,1.102,0.842,0.993,1.559,1.388,1.229,0.684,1.103,1.164,0.814,1.054,1.832,0.822,0.983,0.686,0.686,0.758,0.736,0.836,0.879,0.947,0.918,0.935,1.024,0.529,
276.000,26.584,55.599,6.927,10.73107,4.734145,6.403848,2.809547,4.337083,1.645,2.402,2.448,2.043,1.529,2.668,1.375,0.859,1.228,1.039,0.639,0.924,1.078,1.403,0.914,1.143,1.638,1.276,0.732,1.215,0.89,1.231,1.199,0.9,1.049,0.57,0.982,1.242,0.741,0.943,0.574,0.858,0.621,
277.000,11.512,62.003,7.661,9.299263,2.119749,6.646581,2.743507,3.69211,1.136871,1.554,1.467,1.279,1.39,1.113,1.206,0.928,1.126,1.171,0.94,1.229,0.985,1.56,1.051,0.881,1.192,0.689,1.213,1.418,0.895,0.454,0.753,0.694,0.921,0.911,1.149,1.138,1.123,0.795,0.955,0.617,1.178,
278.000,6.332,65.277,5.318,9.582959,0.9048366,7.497127,1.808816,3.434669,1.715467,2.274,2.506,1.617,2.104,2.389,1.761,1.232,1.062,1.42,0.729,1.02,0.78,0.946,0.747,2.031,1.198,0.772,0.933,1.245,0.749,1.226,1.034,0.69,1.095,1.115,0.904,0.598,0.821,0.835,0.788,0.649,0.647,
279.000,4.484,60.52,17.075,5.224,2.956383,5.030992,3.212871,3.237802,1.275925,1.914,1.434,1.612,0.967,1.782,1.372,0.995,0.715,1.071,0.918,0.903,0.984,1.046,1.138,0.95,1.283,0.742,1.193,1.075,1.253,0.959,0.639,0.974,0.858,0.521,0.795,0.707,0.819,0.984,0.74,0.591,0.682,
280.000,5.767,54.11,21.12,3.527,4.903629,6.270343,1.989411,4.562342,1.892845,2.133,1.738,1.246,1.767,1.032,0.775,2.032,1.373,1.555,0.748,0.921,0.735,1.731,0.793,1.282,1.621,0.738,0.879,0.709,0.927,0.965,0.777,0.814,0.909,0.641,0.822,0.761,0.982,0.734,0.999,1.008,0.837,
281.000,6.787,40.867,37.272,4.597,3.727238,4.947631,2.986392,3.831224,0.6267377,2.801,1.158,1.414,1.117,2.483,1.326,0.878,1.503,1.292,1.017,0.576,1.427,1.006,1.062,0.564,0.955,1.269,0.903,0.932,0.964,0.895,1.133,0.806,0.704,0.685,0.569,0.691,0.798,1.192,1.155,0.62,0.77,
282.000,6.259,22.781,53.424,2.761,4.622436,4.871456,0.5019007,4.404327,0.5606478,2.2305,1.339,1.333,0.79,0.755,0.978,1.129,1.353,0.757,1.153,0.768,1.286,0.872,1.008,1.327,1.436,1.122,1.163,1.318,0.948,0.808,0.667,0.686,0.547,0.971,0.481,0.797,1.111,1.372,0.928,0.985,0.773,
283.000,7.921,13.052,61.857,6.14,2.412252,7.201334,3.731438,4.173106,0.6512398,2.878328,0.702,2.42,0.856,1.141,1.216,1.388,0.864,1.352,0.786,1.032,1.108,1.301,1.292,0.98,0.876,1.021,1.094,0.968,1.189,0.528,1.128,0.86,0.565,0.836,0.525,0.769,1.13,0.743,0.705,0.735,0.744,
284.000,7.493,12.285,69.059,7.202,2.563,7.215709,3.874932,3.564512,0.155773,3.084245,0.977,1.77,1.597,1.22,0.551,0.754,1.009,1.401,1.02,1.298,1.098,1.21,1.18,0.974,1.08,0.861,0.809,0.986,1.194,0.681,0.744,1.013,0.789,0.746,0.888,0.821,0.893,0.518,0.641,0.709,0.798,
285.000,4.91,14.924,55.032,14.684,5.492,3.097628,3.804133,4.789081,0.4102612,2.985432,1.728,1.101,1.546,0.996,0.979,0.872,0.924,0.584,1.693,0.929,1.004,1.346,1.137,0.689,1.266,1.159,1.128,1.372,0.692,0.886,0.722,0.729,1.006,1.033,0.69,0.862,0.458,0.973,0.681,0.523,0.899,
286.000,5.827,5.143,56.825,21.556,5.969,5.386243,0.9029564,3.825861,0.2804046,2.917913,0.965,1.516,0.682,2.192,1.617,1.394,1.174,1.483,1.162,1.053,1.012,1.271,1.434,1.173,0.888,1.313,1.014,0.848,1.064,0.611,0.726,0.921,0.723,0.936,0.686,0.447,0.542,0.676,0.647,0.624,0.586,
287.000,5.016,8.083,33.411,34.575,5.402,4.803662,5.438788,3.548138,-0.116659,3.552849,0.9010381,1.219,0.881,1.688,1.917,1.41,1.181,1.165,1.171,1.265,1.086,0.887,0.873,1.162,0.532,1.301,1.11,0.81,0.958,0.806,0.823,0.842,0.764,0.585,0.713,0.666,0.674,0.848,0.964,0.715,0.658,
288.000,4.965,5.113,27.942,60.079,4.968,5.498772,3.430833,3.649739,0.09362042,2.920298,1.515076,1.385,0.988,1.552,1.39,1.165,1.13,0.875,0.704,1.29,1.294,0.377,1.092,0.954,0.732,0.928,0.651,0.997,1.201,0.855,0.759,0.363,0.765,0.997,0.99,0.719,0.881,0.97,0.997,0.91,0.334,
289.000,4.833,5.412,16.621,69.615,5.008,3.325,4.394754,4.13778,0.1462803,2.764057,1.220644,1.951,1.796,1.06,1.199,1.173,1.089,0.718,1.01,0.799,0.802,1.133,0.943,1.457,0.928,0.784,1.096,0.854,1.164,0.718,0.828,0.876,0.496,0.615,0.702,0.781,0.746,0.597,0.718,0.777,0.841,
290.000,5.115,5.412,8.964,72.444,4.878,3.547,1.528362,3.979556,0.0148019,3.102134,1.062795,1.443,1.793,1.194,0.833,0.794,1.013,1.041,1.413,0.672,1.064,0.891,0.856,1.163,0.373,0.756,1.194,1.039,0.647,0.759,0.472,0.542,0.782,0.501,0.466,0.753,0.632,0.812,0.642,0.899,0.698,
291.000,5.233,2.851,4.053,61.475,12.06,5.476,4.111526,4.729459,-0.2190752,3.049106,1.116778,2.203,1.484,1.304,1.281,1.312,1.133,1.159,0.857,1.215,0.849,0.829,0.838,1.221,0.884,0.545,0.698,0.908,0.817,0.98,0.623,0.667,0.781,0.878,0.449,0.537,0.564,0.539,0.782,0.68,0.616,
292.000,4.788,6.636,7.145,51.456,15.444,4.527,3.683695,3.631281,0.5771001,3.173839,1.245273,2.074471,2.057,1.107,0.813,1.187,0.997,1.614,1.05,1.129,1.167,1.258,1.087,1.28,0.872,1.05,1.058,1.217,1.133,0.718,0.588,1.045,0.459,0.645,1.07,0.744,0.714,0.547,0.673,0.439,0.72,
293.000,1.63,5.108,3.861,33.231,29.705,4.255,3.754177,3.255765,-0.7626448,3.103662,1.259669,2.152917,0.744,1.065,0.531,0.529,1.239,1.588,1.059,1.33,0.859,0.895,1.303,0.864,0.713,0.832,0.903,0.909,0.726,0.683,0.48,0.516,0.625,0.663,0.589,0.848,0.629,0.698,0.784,0.618,0.29,
294.000,5.465,5.183,6.999,20.019,47.498,4.093,2.43,4.722829,-0.1007577,3.27843,1.338042,1.857886,0.756,1.152,0.486,0.577,0.71,1.053,1.236,0.739,0.995,0.691,0.887,0.739,0.949,0.932,0.978,0.627,1.222,1.036,1.173,1.013,0.395,0.594,0.618,0.879,0.536,0.607,0.517,0.653,0.709,
295.000,4.097,6.609,4.478,9.4,63.922,4.727,5.261,3.260464,-0.01230604,2.420176,1.27226,2.302959,1.709,1.47,0.608,1.158,0.942,1.233,0.579,1.323,1.072,0.966,0.757,0.738,0.966,1.012,0.684,0.759,0.874,0.373,0.711,0.665,0.791,0.624,0.699,0.575,0.819,0.682,0.437,0.417,0.598,
296.000,8.271,5.714,7.271,6.433,62.989,6.451,5.066,3.732653,0.2927203,2.867192,1.299392,2.898497,1.403,0.75,1.461,1.53,0.853,1.012,0.638,1.142,1.118,0.649,1.143,0.945,0.853,0.882,0.962,0.764,0.953,0.835,0.709,0.798,0.63,0.694,0.724,0.733,0.819,0.494,0.362,0.725,0.623,
297.000,3.584,5.29,3.986,6.992,65.934,10.691,3.968,3.558758,0.1466127,2.775812,1.499985,2.824677,1.60988,0.674,0.936,1.27,0.675,0.986,1.074,0.57,0.933,0.927,1.139,1.354,0.629,0.85,0.689,0.805,0.998,0.872,0.792,0.548,0.74,0.658,0.494,0.571,0.639,0.705,0.584,0.488,0.553,
298.000,3.051,5.996,8.196,7.187,47.109,16.397,3.334,1.856993,0.5333883,2.541136,1.495194,2.312651,1.431205,1.034,1.144,0.704,0.809,0.791,1.426,0.44,0.817,1.346,1.11,0.735,1.204,0.595,0.916,1.1,1.484,0.989,0.737,0.936,0.457,0.749,0.565,0.563,0.583,0.534,0.711,0.539,0.367,
299.000,8.63,3.35,3.129,3.936,41.042,31.044,3.413,4.236,0.422137,2.106381,1.59363,2.34878,1.208241,1.518,1.018,1.293,0.875,1.054,0.725,0.744,0.777,0.976,0.748,0.81,0.756,1.044,1.025,0.905,0.769,0.641,0.701,0.487,0.636,0.489,0.569,0.765,0.625,0.452,0.739,0.647,0.3,
300.000,8.136,3.685,5.397,1.196,22.833,42.404,3.898,3.466,0.9008322,2.123219,1.368987,2.764607,1.301047,0.9,1.747,1.276,1.261,0.939,0.885,1.057,0.562,0.617,1.068,0.519,1.008,0.694,0.754,0.995,0.496,0.641,0.807,0.654,0.618,0.805,0.606,0.786,0.803,0.708,0.551,0.317,0.626,
301.000,8.144,4.364,5.123,4.106,11.575,55.441,4.129,4.938,0.888565,2.420845,2.004435,3.002807,0.9426474,1.193,1.281,1.214,1.157,1.08,0.871,0.86,0.897,0.538,0.593,0.788,0.585,1.085,0.812,0.673,0.632,1.027,0.564,0.846,0.501,0.621,0.571,0.464,0.564,0.597,0.587,0.565,0.567,
302.000,4.729,4.346,5.993,3.999,7.09,58.357,7.206,2.899,1.379646,2.088096,1.374158,1.828616,1.461996,1.363719,1.27,0.579,1.145,1.085,0.622,0.609,0.991,1.039,0.816,0.659,1.232,0.911,0.798,0.921,0.847,0.448,0.658,0.701,0.64,0.662,0.833,0.831,0.512,0.676,0.76,0.659,0.699,
303.000,5.658,3.211,5.307,3.053,7.905,53.178,10.845,4.133,1.695234,2.452962,1.34802,2.378682,1.809756,2.183634,0.624,0.829,1.131,0.86,0.853,0.905,0.866,0.765,0.485,1.014,1.123,0.977,0.675,0.844,0.817,0.864,0.625,0.949,0.819,0.428,0.847,0.652,0.826,0.573,0.79,0.646,0.635,
304.000,6.067,4.634,4.836,3.512,5.298,48.237,16.4,2.961,1.747,2.38766,1.503559,1.750501,2.316016,1.830198,0.587,1.05,1.172,0.77,0.977,0.875,0.575,0.591,0.823,1.195,1.085,1.086,0.858,0.723,0.465,0.577,0.928,0.983,0.479,0.678,0.603,0.729,0.561,0.545,0.396,0.696,0.496,
305.000,6.822,4.127,2.97,2.59,5.942,34.669,25.2,3.339,2.554,1.837846,1.437258,2.190223,1.835703,1.626047,0.879,0.915,0.984,1.049,1.064,0.983,0.511,0.673,0.845,0.649,0.523,0.614,0.527,0.635,0.571,0.551,0.454,0.882,0.222,0.422,0.645,0.597,0.522,0.683,0.617,0.465,0.509,
306.000,5.187,6.628,2.275,3.245,4.587,24.931,38.893,4.1,2.217,2.303483,1.494348,2.010788,2.527906,1.635389,1.289,1.1,0.955,0.669,0.801,1.121,0.641,0.834,0.982,0.665,1.02,0.68,0.81,0.609,0.583,0.651,0.557,0.437,0.834,0.554,0.694,0.562,0.632,0.795,0.463,0.368,0.478,
307.000,5.606,5.642,3.945,4.803,4.544,14.094,44.556,3.724,3.291,2.119106,1.86029,2.012828,2.257337,1.880855,0.9738301,1.309,0.839,0.936,0.558,0.726,0.876,0.962,0.801,0.863,0.737,0.795,1.045,0.863,0.598,0.614,0.6,0.679,0.496,0.364,0.569,0.391,0.619,0.668,0.431,0.603,0.629,
308.000,4.031,5.984,4.407,1.525,4.874,9.527,48.969,3.903,2.372,3.096465,1.875313,1.938449,1.99869,1.916559,0.6454819,1.179,0.801,0.708,1.007,0.816,0.571,0.734,1.012,1.331,0.676,0.879,0.849,0.826,0.857,0.571,0.654,0.555,0.509,0.585,0.45,0.731,0.731,0.602,0.686,0.778,0.688,
309.000,5.049,4.041,4.221,5.253,3.576,6.964,51.392,8.044,1.826,2.547,2.15296,2.138171,1.76013,2.162198,1.379907,0.754,0.688,0.756,0.849,0.66,0.505,0.852,0.826,1.115,1.04,0.859,0.83,0.529,0.657,0.565,0.59,0.391,0.538,0.771,0.462,0.352,0.684,0.41,0.444,0.557,0.465,
310.000,3.512,4.274,5.497,3.531,3.69,6.763,42.457,13.202,2.278,2.133,1.716108,2.115794,2.280054,2.352757,0.9805369,0.661,0.976,1.112,1.176,0.897,0.982,0.435,0.67,0.649,0.93,0.846,0.738,0.631,0.594,0.584,0.676,0.526,0.536,0.678,0.505,0.718,0.75,0.415,0.444,0.652,0.549,
311.000,4.052,4.97,4.481,4.619,3.046,4.389,32.398,21.443,2.787,2.427,1.757497,2.173484,2.863188,1.454559,0.6183327,0.929,0.987,0.639,1.042,0.732,0.678,0.847,0.59,0.602,0.977,0.869,0.672,0.49,0.643,0.492,0.734,0.381,0.57,0.432,0.465,0.459,0.517,0.584,0.605,0.633,0.741,
312.000,3.842,4.619,4.838,2.287,4.116,7.463,20.787,29.212,3.699,3.39,2.219365,2.446259,2.853729,2.929179,1.46668,0.7732383,1.077,1.199,0.738,1.086,1.051,0.789,0.834,0.901,0.823,0.912,0.618,0.976,0.737,0.68,0.731,1.077,0.664,0.595,0.629,0.555,0.532,0.233,0.804,0.492,0.697,
313.000,3.764,4.124,2.411,4.137,2.627,4.241,12.263,42.976,3.657,2.523,2.070418,2.420097,2.901125,2.000328,1.456344,0.4202101,0.647,1.317,1.007,0.679,0.948,0.777,0.832,1.157,0.67,0.726,0.805,0.993,0.46,0.685,0.491,0.578,0.662,0.445,0.614,0.522,0.592,0.488,0.264,0.394,0.376,
314.000,3.727,3.461,4.955,3.292,3.843,3.764,10.049,48.837,5.13,2.259,2.238,2.410557,2.713888,2.61281,1.477209,0.2102471,0.6,0.527,1.057,0.95,0.643,1.074,0.521,0.684,0.853,0.44,0.656,0.751,0.891,0.762,0.677,0.553,0.627,0.438,0.539,0.358,0.516,0.389,0.406,0.756,0.524,
315.000,3.502,5.563,4.861,2.871,5.401,4.053,6.507,52.824,7.745,2.728,2.312,2.397962,2.327818,2.665263,1.2131,0.4271038,0.752,0.618,0.783,0.906,0.722,0.703,0.65,0.711,0.788,0.767,0.639,0.562,0.681,0.67,0.557,0.271,0.499,0.603,0.684,0.624,0.396,0.693,0.782,0.53,0.657,
316.000,6.808,4.753,3.207,4.623,4.26,3.329,5.033,48.396,13.916,3.389,2.546,3.175509,2.82608,2.518282,1.407993,0.2429124,0.544,1.239,0.949,0.56,0.8,0.617,0.665,0.745,0.756,0.93,0.63,0.584,0.83,0.354,0.396,0.734,0.479,0.534,0.659,0.468,0.722,0.372,0.373,0.434,0.346,
317.000,3.786,4.478,5.685,3.34,6.426,6.515,5.655,35.496,21.899,4.585,2.878,2.197904,3.076411,2.497945,0.7624773,0.3749425,0.5364723,0.842,0.796,0.754,1.192,1.019,0.652,0.876,0.818,0.745,0.958,0.514,0.593,0.631,0.369,0.406,0.546,0.501,0.559,0.399,0.688,0.634,0.6,0.459,0.536,
318.000,3.354,4.382,3.984,5.186,5.174,4.328,4.958,27.254,27.405,3.751,3.922,2.535217,3.028554,2.323722,1.225557,-0.01564213,0.5067455,0.795,0.988,1.054,0.881,0.452,0.653,0.59,0.744,0.578,0.552,0.517,0.412,0.636,0.719,0.502,0.737,0.332,0.458,0.545,0.487,0.603,0.519,0.417,0.595,
319.000,5.658,4.947,3.131,4.366,4.743,3.016,6.702,14.931,41.845,5.282,3.975,3.748,3.453654,2.730105,1.581457,-0.3464589,0.298332,0.983,0.492,1.017,0.772,0.813,0.619,0.492,0.763,0.836,0.711,0.552,0.628,0.603,0.499,0.662,0.444,0.464,0.404,0.545,0.634,0.697,0.442,0.521,0.443,
320.000,6.502,3.565,5.89,5.739,6.705,4.955,4.329,11.551,45.825,5.279,4.412,3.445,3.835167,2.566166,1.564068,0.0577137,0.3065861,0.589,1.02,0.695,0.674,0.52,0.68,0.746,0.818,0.813,0.539,1.066,0.831,0.631,0.67,0.731,0.604,0.455,0.483,0.742,0.549,0.485,0.448,0.601,0.577,
321.000,6.673,5.838,4.821,6.047,4.618,4.356,5.245,8.486,43.379,7.231,4.013,3.324,3.318802,2.253855,1.134102,0.4027576,-0.05257535,0.999,0.665,0.839,0.452,0.701,0.583,0.917,0.416,0.629,0.635,0.485,0.573,0.645,0.655,0.425,0.619,0.621,0.462,0.509,0.682,0.555,0.329,0.525,0.461,
322.000,5.087,6.163,4.009,5.591,6.948,4.096,6.655,8.375,37.944,13.086,5.091,4.162,3.888475,2.736375,1.483621,0.2587989,0.3020079,0.9082158,0.889,0.877,0.731,0.773,0.748,0.562,0.684,0.714,0.585,0.717,0.608,0.514,0.742,0.41,0.842,0.609,0.566,0.583,0.483,0.508,0.45,0.606,0.388,
