,250 scatter peaks interpolated,255 scatter peaks interpolated,260 scatter peaks interpolated,265 scatter peaks interpolated,270 scatter peaks interpolated,275 scatter peaks interpolated,280 scatter peaks interpolated,285 scatter peaks interpolated,290 scatter peaks interpolated,295 scatter peaks interpolated,300 scatter peaks interpolated,305 scatter peaks interpolated,310 scatter peaks interpolated,315 scatter peaks interpolated,320 scatter peaks interpolated,325 scatter peaks interpolated,330 scatter peaks interpolated,335 scatter peaks interpolated,340 scatter peaks interpolated,345 scatter peaks interpolated,350 scatter peaks interpolated,355 scatter peaks interpolated,360 scatter peaks interpolated,365 scatter peaks interpolated,370 scatter peaks interpolated,375 scatter peaks interpolated,380 scatter peaks interpolated,385 scatter peaks interpolated,390 scatter peaks interpolated,395 scatter peaks interpolated,400 scatter peaks interpolated,405 scatter peaks interpolated,410 scatter peaks interpolated,415 scatter peaks interpolated,420 scatter peaks interpolated,425 scatter peaks interpolated,430 scatter peaks interpolated,435 scatter peaks interpolated,440 scatter peaks interpolated,445 scatter peaks interpolated,450 scatter peaks interpolated,
268.000,50.003,4.061741,-0.804494,-0.5361431,-1.254459,0.8870178,0.4996991,-0.153,-0.27,0.631,-0.675,0.248,0.012,-0.228,0.181,0.18,0.276,0.674,1.411,0.68,0.366,0.571,0.439,0.331,0.54,0.404,0.648,0.468,0.811,0.242,0.111,0.561,0.356,0.284,0.502,0.59,0.607,0.799,0.749,0.415,0.533,
269.000,82.358,4.28,-0.3692269,-1.217404,-1.319704,0.8066799,0.2831305,1.232,-0.716,-0.894,0.22,-0.341,0.013,0.39,0.088,0.352,0.304,0.114,0.264,0.894,0.894,1.218,0.204,0.435,0.961,0.588,0.595,0.231,0.268,0.43,0.467,0.708,0.605,1.243,0.434,0.502,0.464,0.473,0.594,0.494,0.248,
270.000,101.616,4.94,-0.1719107,-0.7010385,-3.078498,0.6683344,0.7556347,-0.2,-0.962,0.075,0.825,0.134,0.185,0.226,0.304,0.158,0.422,0.315,0.111,1.138,0.649,0.679,0.45,0.619,0.595,0.68,0.302,0.235,0.515,0.683,0.67,0.653,0.447,0.281,0.233,0.505,0.818,0.468,0.399,0.5,0.113,
271.000,103.471,2.546,1.403782,-0.1384364,-1.26388,0.1255601,0.6272904,0.925,-0.552,-0.381,0.743,-0.558,0.016,-0.098,0.361,0.499,-0.188,0.451,0.055,0.226,0.338,0.495,-0.088,0.311,0.256,0.344,0.158,-0.08,0.233,0.355,0.401,0.296,0.564,0.393,0.217,0.488,0.404,0.657,0.338,0.306,0.387,
272.000,113.575,13.43,0.8972598,-0.01795507,-2.285837,1.148941,0.9732054,1.390934,0.966,-0.354,-0.326,-0.164,0.101,0.473,0.566,0.125,0.607,0.491,0.209,0.371,0.568,0.879,0.431,0.651,0.446,0.701,0.244,0.209,0.276,0.391,0.462,0.186,0.526,0.443,0.577,0.617,0.418,0.475,0.346,0.215,0.53,
273.000,89.055,22.258,-0.0991139,-0.5029285,-1.742748,1.031551,0.7083433,1.741162,0.467,0.227,-0.175,-0.188,0.053,0.126,0.674,0.112,0.255,0.667,0.583,-0.118,0.523,0.688,0.292,0.205,0.33,0.516,0.556,0.495,0.3,0.677,0.337,0.666,0.293,0.623,0.501,0.367,0.645,0.275,0.284,0.094,0.515,
274.000,79.989,39.118,0.714,0.6351582,-0.1185088,0.7310353,1.224138,2.019511,-0.636,-0.519,0.182,-0.415,0.041,0.137,0.06,1.063,0.513,0.59,0.243,0.25,0.928,0.331,1.236,0.794,0.788,0.384,0.5,0.215,0.773,0.385,0.852,0.362,0.44,0.215,0.15,0.457,0.368,0.461,0.547,0.212,0.372,
275.000,40.761,66.361,0.547,0.5496621,-1.517392,0.9107887,0.7389852,1.040985,0.269,0.16,0.541,-0.293,-0.24,-0.317,-0.035,0.339,0.02,0.869,0.152,0.262,0.404,0.827,0.359,0.835,0.49,0.381,0.264,0.323,1.062,0.339,-0.028,0.378,0.213,0.545,0.306,0.492,0.448,0.594,0.437,0.108,0.188,
276.000,13.142,92.139,4.021,0.9962888,1.754503,1.266911,1.050659,1.649149,-0.402,-0.194,0.694,0.208,0.252,0.39,-0.216,0.252,0.572,0.217,0.531,0.537,0.739,0.432,0.476,0.253,0.385,0.58,0.35,0.395,0.219,0.291,0.142,0.452,0.554,0.403,0.416,0.475,0.325,0.605,0.246,0.483,0.641,
277.000,9.222,111.228,3.782,0.9488676,-1.803484,1.17387,1.390518,2.409741,0.05814272,0.048,-0.399,-0.427,0.452,0.436,0.206,0.305,0.183,0.21,0.224,0.187,0.315,0.354,0.769,0.23,0.61,0.807,0.15,0.133,0.383,0.393,0.261,0.663,0.246,0.343,0.163,0.344,0.237,0.315,0.615,0.281,0.318,
278.000,3.477,120.308,10.814,0.9477261,0.08117313,0.9504178,1.133829,3.352362,-1.28921,0.354,-0.122,0.24,0.599,-0.323,-0.11,0.453,0.37,0.441,0.461,0.414,0.595,0.61,0.83,0.483,0.347,0.273,0.347,0.277,0.39,0.618,0.164,0.29,0.216,0.534,0.473,0.303,0.533,0.495,0.385,0.31,0.322,
279.000,2.125,117.903,17.274,2.14,-0.7083785,0.7697628,1.423289,2.346758,-0.8752422,-0.377,-0.369,-0.183,-0.08,-0.281,0.161,0.054,0.097,-0.114,0.312,0.613,0.864,0.435,0.633,1.026,0.278,0.617,0.417,0.188,0.065,0.846,0.571,0.311,0.36,0.239,0.534,0.477,0.572,0.184,0.328,0.252,0.449,
280.000,1.348,70.085,40.673,1.607,0.6242571,1.694896,1.069841,2.665548,-1.334093,0.214,0.023,0.217,0.397,0.123,0.108,0.535,0.791,0.332,0.441,0.438,0.148,0.463,0.284,0.235,0.368,0.467,0.204,0.297,0.438,0.375,0.195,0.252,0.218,0.313,0.251,0.698,0.287,0.394,0.431,0.269,0.49,
281.000,0.706,49.148,57.251,2.059,-0.2770936,1.686522,1.449986,3.789686,-0.6977656,-0.253,0.226,-0.356,0.09,-0.062,0.396,0.187,0.316,-0.056,0.335,0.619,0.293,0.173,0.376,1.055,0.545,0.705,0.462,0.36,0.297,0.051,0.135,0.093,0.296,0.322,0.409,0.4,0.172,0.184,0.638,0.435,0.428,
282.000,-0.412,21.55,82.522,3.679,-0.01600192,1.225967,1.443462,1.693763,-1.368738,-0.2103172,0.056,-0.13,0.276,-0.196,0.103,0.382,-0.332,0.612,0.347,0.377,0.196,0.82,0.475,0.417,0.36,0.52,0.268,0.252,0.333,0.303,0.181,0.314,0.007,0.259,0.272,0.211,0.22,0.267,0.372,0.397,0.387,
283.000,-0.401,9.364,112.757,4.65,0.5801783,2.005134,1.469631,1.468856,-0.8885106,0.06294131,0.775,0.048,-0.037,0.331,0.867,0.65,-0.077,-0.024,0.443,0.39,0.437,0.258,0.57,0.356,0.388,0.273,0.206,0.499,0.258,0.387,0.161,0.412,0.161,0.202,0.095,0.215,0.498,0.42,0.409,0.299,0.099,
284.000,-0.174,5.36,111.372,6.878,1.676,0.8529746,1.154547,2.892999,-1.136132,-0.63431,-0.026,0.092,-0.2,0.206,0.138,0.406,0.076,0.112,0.318,0.402,0.654,0.455,0.294,0.5,0.161,0.138,0.257,0.72,0.471,0.195,0.412,0.647,0.211,0.405,0.4,0.479,0.131,0.111,0.263,0.355,0.58,
285.000,-0.558,0.235,89.196,22.705,2.018,2.078323,1.415917,2.649933,-1.229174,-0.2173287,-0.473,-0.099,0.483,-0.054,0.438,0.476,0.36,0.051,0.387,0.633,0.093,0.158,0.385,0.389,0.629,0.647,0.395,0.137,0.701,0.197,0.287,0.18,-0.014,0.149,0.203,0.394,0.254,0.296,0.359,0.212,0.155,
286.000,0.217,4.101,71.285,35.947,0.667,1.666159,1.601608,2.549975,-1.03489,-0.06478171,-0.534,0.157,0.038,0.419,0.437,0.047,0.061,0.454,0.613,0.212,0.487,0.394,0.593,0.471,0.639,0.223,0.189,0.093,0.309,-0.015,0.107,0.12,0.28,0.251,0.442,0.691,0.4,0.125,0.149,0.435,0.388,
287.000,-0.167,1.955,46.186,47.14,1.052,1.49898,1.781861,2.855294,-0.8040221,0.4220893,-0.9336409,0.429,0.183,0.025,0.7,0.035,0.165,0.329,0.393,0.518,0.445,0.367,0.719,0.196,0.365,0.15,0.323,0.509,0.411,0.152,0.323,0.175,0.201,0.348,0.425,0.363,0.168,0.243,0.379,0.377,0.202,
288.000,-0.325,1.554,21.46,68.916,3.577,2.166626,1.4928,2.639139,-0.810561,-0.3680168,-0.546227,-0.152,0.164,0.236,0.112,-0.265,0.54,0.758,0.455,0.598,0.491,0.245,0.089,0.242,0.327,0.41,0.316,0.189,0.35,0.251,0.235,0.274,0.24,0.628,0.543,0.309,0.268,0.317,0.16,0.247,0.19,
289.000,-1.693,-0.21,10.977,87.643,5.175,2.019,1.462462,2.228327,-0.5742932,-0.312033,-1.039163,0.292,0.093,0.432,0.216,0.508,0.114,0.756,0.514,0.363,-0.024,0.392,0.4,0.37,0.451,0.179,0.317,0.404,0.177,0.178,0.394,0.04,0.267,0.374,0.353,0.308,0.427,0.265,0.243,0.194,0.23,
290.000,-0.084,0.716,6.096,89.692,7.438,2.159,1.636685,4.055524,-0.0414556,0.713618,-0.5638378,0.346,0.146,-0.036,0.087,-0.047,0.315,0.432,0.347,-0.004,0.392,0.352,0.344,0.234,0.458,0.357,0.475,0.216,0.406,0.275,0.198,0.319,0.246,0.423,0.494,0.295,0.167,0.271,0.51,0.149,0.466,
291.000,0.215,2.059,2.159,80.878,14.565,2.519,1.316118,2.637955,-0.7721096,0.9421508,-1.158473,0.019,-0.395,0.045,0.36,0.171,-0.006,0.48,-0.01,0.725,0.29,0.607,0.505,0.161,0.575,0.406,0.174,0.33,0.365,0.28,0.288,0.204,0.224,0.406,0.298,0.181,0.312,0.253,0.429,0.306,0.27,
292.000,-0.668,1.3,0.651,59.43,26.904,2.303,1.676216,3.791075,-0.147085,1.643653,-0.7946747,0.3157122,0.086,-0.237,-0.163,-0.033,0.175,-0.002,0.606,0.024,0.461,0.443,0.355,0.378,0.09,0.394,0.44,0.264,0.423,0.13,0.25,0.281,0.207,0.254,0.407,0.184,0.134,0.427,0.138,0.331,0.08,
293.000,-0.844,0.093,0.141,35.071,39.903,2.031,1.919755,2.006951,-0.3677938,0.9402925,-1.009343,0.415766,-0.333,0.076,0.392,0.296,0.536,0.187,0.299,0.486,0.263,0.32,0.56,0.556,0.339,0.424,0.624,0.282,0.197,0.224,0.311,0.323,0.232,0.264,0.075,0.246,0.198,0.075,0.161,0.323,0.317,
294.000,-1.819,-1.499,0.064,20.468,59.517,2.131,1.874,3.890169,-0.3705416,0.7644312,-0.5190284,0.006361071,0.115,0.26,0.094,0.411,-0.046,0.253,0.344,0.146,0.354,0.242,0.309,0.32,0.339,0.12,0.442,0.427,0.503,0.268,0.35,0.216,0.489,0.245,0.343,0.339,0.116,0.131,0.399,0.158,0.347,
295.000,1.812,4.273,0.259,11.384,73.351,1.931,1.958,2.900655,-0.4347735,1.198309,-0.8926604,-0.6897522,-0.148,0.63,0.053,0.128,0.391,0.587,0.353,0.379,0.139,0.034,0.421,0.551,0.156,0.014,0.404,0.166,0.199,0.022,0.088,0.411,0.349,0.127,0.155,0.178,0.219,0.34,0.192,0.284,0.29,
296.000,-1.272,-0.044,-1.636,4.789,79.276,6.925,2.313,2.423834,0.6125226,1.238248,-0.2706076,0.1334387,0.212,0.064,0.426,0.362,0.055,0.42,-0.174,0.284,0.43,0.377,0.618,0.086,0.331,0.319,0.506,0.289,0.13,0.325,0.301,0.282,0.174,0.257,0.427,0.5,0.275,0.06,0.225,0.409,0.185,
297.000,0.792,0.452,-1.082,1.663,73.509,12.327,2.409,4.027141,1.022408,1.149116,-0.1885622,-0.7035581,-0.1988072,-0.314,0.083,0.05,0.357,0.548,0.032,0.558,0.059,0.469,0.26,0.335,0.245,0.223,0.137,0.386,0.322,0.504,0.06,0.241,0.335,0.21,0.398,0.15,0.19,0.121,0.253,0.189,0.366,
298.000,0.267,-0.446,1.605,2.087,61.924,28.071,2.291,2.697903,0.1912193,1.057219,-0.4709943,-0.3026759,-0.2060579,-0.091,-0.034,0.588,0.476,0.115,0.248,0.32,0.451,0.39,0.107,0.155,0.419,0.344,0.205,0.196,0.406,0.013,0.455,0.287,0.332,0.153,0.213,0.279,0.229,0.397,0.208,0.311,0.021,
299.000,-1.171,0.133,0.585,1.772,41.837,39.089,1.994,2.301,1.390978,1.368632,-1.000355,-0.3273763,0.04802256,0.391,0.336,0.155,0.344,0.439,0.401,0.146,0.177,-0.028,0.218,0.196,0.274,0.168,0.104,0.459,0.071,0.411,0.265,0.364,0.477,0.317,0.23,0.361,0.195,0.155,0.298,0.198,0.208,
300.000,-1.163,-0.385,-1.054,1.049,26.784,56.555,2.882,3.388,0.9219656,1.328912,-0.1260452,-0.7440409,-0.2490622,0.029,0.248,0.21,0.372,0.283,0.188,0.34,0.089,0.165,0.781,0.364,0.476,0.532,0.552,0.218,0.417,0.431,0.097,0.2,0.374,0.221,0.256,0.311,0.292,0.252,0.163,0.202,0.292,
301.000,-1.584,0.616,1.241,1.92,13.064,63.464,4.578,1.234,1.249516,2.060783,0.3833847,-1.120037,0.2242463,0.134,0.324,-0.067,0.165,0.198,0.015,0.46,0.126,0.716,0.223,0.399,0.163,0.413,0.712,0.469,0.588,0.266,0.229,0.438,0.435,0.207,0.183,0.36,0.195,0.256,0.242,0.277,0.174,
302.000,-1.978,-0.838,0.519,0.004,5.987,70.492,4.914,2.497,0.9897831,1.760657,0.4186446,-0.2496888,-0.268366,0.4825083,0.274,0.127,0.333,-0.054,0.287,0.18,0.239,0.654,0.445,0.053,0.182,0.639,0.266,0.185,0.309,0.295,0.24,0.232,0.309,0.199,0.242,0.269,0.121,0.293,0.26,0.501,0.264,
303.000,-0.609,0.557,-0.65,0.618,4.919,67.769,12.986,2.086,2.250616,1.800196,-0.02968043,-0.671333,0.02516218,0.3540904,0.331,0.381,0.473,0.367,0.127,0.142,0.217,0.364,0.413,0.305,0.238,0.228,0.214,0.359,0.49,0.131,0.425,0.369,0.267,0.284,0.415,0.271,0.135,0.059,0.343,0.49,0.364,
304.000,-0.027,0.654,0.136,0.977,1.78,56.439,19.657,2.276,1.163,1.950184,0.941286,-0.2728395,0.05933957,0.4106315,0.037,0.294,0.263,0.532,0.413,0.236,0.285,0.379,0.489,0.458,0.254,0.343,0.27,0.348,0.283,0.391,0.333,0.434,0.197,0.17,0.309,0.227,0.29,0.227,0.278,0.451,0.194,
305.000,1.203,0.681,-0.694,0.546,2.866,36.82,32.604,1.117,1.506,1.884364,-0.1228296,-0.0192416,0.1986426,0.9309908,0.358,0.059,0.296,0.361,0.157,0.26,0.535,0.411,0.375,0.533,0.197,0.188,0.184,0.296,0.084,0.305,0.23,0.474,0.058,0.152,0.224,0.182,0.405,0.261,0.301,0.155,0.173,
306.000,0.396,1.005,0.846,1.012,2.15,21.028,54.216,3.327,1.303,2.238992,1.395999,-1.000245,0.1214417,0.6906588,0.344,0.1,0.127,0.75,0.366,0.266,0.446,0.461,0.22,0.351,0.242,0.429,0.187,0.228,0.385,0.225,0.392,0.472,0.255,0.291,0.112,0.157,0.257,0.386,0.301,0.286,0.214,
307.000,2.565,0.334,0.73,1.123,3.627,12.426,60.361,2.61,1.859,2.094322,0.3748735,-0.6517528,0.1155095,1.042561,0.2317974,0.372,0.006,0.149,0.294,0.335,0.25,0.508,0.273,0.27,0.177,0.445,0.466,0.213,0.418,0.082,0.403,0.149,0.115,0.384,0.362,0.163,0.186,0.414,0.299,0.159,0.202,
308.000,-0.3,0.538,3.135,0.131,2.14,5.62,67.269,3.426,1.143,0.9953853,0.7674871,-0.1806072,0.1701635,0.6353951,0.5652575,0.383,0.336,0.548,0.163,0.269,0.306,0.407,0.369,0.218,0.114,0.381,0.354,0.123,0.222,0.15,0.209,0.296,0.049,0.332,0.14,0.217,0.307,0.225,0.245,0.328,0.299,
309.000,0.828,-0.376,0.478,1.869,3.347,4.508,57.145,7.231,1.363,2.381,1.705952,-0.01687565,0.7118504,0.8251188,0.4701954,0.07,0.14,0.115,0.257,0.386,0.373,0.398,0.374,0.279,0.274,0.23,0.217,0.459,0.284,0.151,0.279,0.322,0.451,0.279,0.185,0.264,0.127,0.309,0.205,0.299,0.133,
310.000,0.014,0.822,-0.073,0.757,3.11,4.611,51.265,12.389,1.349,1.77,1.118683,-0.07103085,0.1239986,0.7990965,1.125794,0.184,0.256,0.413,0.283,0.308,0.4,0.334,0.163,0.314,0.33,0.301,0.503,0.315,0.095,0.154,0.134,0.248,0.141,0.308,0.07,0.122,0.308,0.133,0.37,0.128,0.109,
311.000,-0.206,0.064,0.506,2.02,4.089,2.824,35.629,27.562,1.714,0.859,1.933222,0.006193166,0.5578074,0.8253931,0.8259009,0.356,-0.068,0.435,2.94903E-17,0.22,0.161,0.007,0.377,0.326,0.633,0.423,0.168,0.288,0.165,0.295,0.161,0.174,0.189,0.207,0.186,0.27,0.179,0.283,0.37,0.457,0.35,
312.000,1.134,1.304,2.213,1.654,2.93,4.171,21.735,30.184,1.802,1.211,1.317021,0.4641863,0.9498735,0.990726,0.3372295,0.342079,0.358,0.204,0.207,0.32,0.509,0.401,0.237,0.389,0.453,0.312,0.192,0.085,0.188,0.333,0.131,0.014,0.177,0.185,0.018,0.259,0.241,0.222,0.453,0.354,0.377,
313.000,0.158,1.727,0.655,2.037,2.698,3.219,11.602,42.543,1.973,1.4,2.254182,0.5693702,0.4726576,1.05475,1.117216,0.2149632,0.244,0.16,0.229,0.263,0.371,0.236,0.274,0.303,0.227,0.217,0.448,0.143,0.155,0.176,0.337,0.234,0.063,0.32,0.186,0.116,0.21,0.104,0.348,0.257,0.308,
314.000,1.615,2.054,1.708,3.089,2.143,2.254,7.632,57.191,4.014,3.292,2.955,0.6357479,0.4920107,1.073198,0.7308314,0.1936173,0.22,-0.015,0.388,0.297,0.421,0.246,0.071,0.137,0.251,0.235,0.227,0.323,0.195,0.282,0.243,0.196,0.443,0.21,0.458,0.447,0.23,0.341,0.284,0.227,0.224,
315.000,-0.29,0.763,2.414,1.198,1.92,3.182,5.676,60.582,8.121,1.14,1.451,0.9995035,1.040234,1.080544,0.9869757,0.1427784,0.165,0.11,0.126,0.067,0.337,0.222,0.314,0.356,0.332,0.279,0.173,0.226,0.165,0.203,0.115,0.095,0.148,0.22,0.257,0.224,0.202,0.199,0.105,0.321,0.227,
316.000,-0.744,1.65,1.332,2.12,3.193,4.535,4.45,49.819,13.713,2.258,2.231,1.017321,1.113107,1.167277,1.049521,0.1534822,0.143,0.482,0.174,0.392,0.138,0.372,0.321,0.293,0.276,0.216,0.361,0.405,0.384,0.363,0.191,0.189,0.197,0.258,0.301,0.128,0.185,0.267,0.229,0.116,0.131,
317.000,1.155,2.14,1.104,2.879,2.366,2.775,5.396,40.808,22.354,2.972,2.589,2.091261,0.8505348,1.066538,1.836193,0.09633826,0.1121336,-0.015,0.251,0.171,0.325,0.142,0.455,0.379,0.359,0.263,0.165,0.359,0.077,0.325,0.331,0.222,0.239,0.148,0.191,0.127,0.27,0.403,0.172,0.176,0.328,
318.000,1.185,0.96,3.555,0.339,1.257,4.16,3.076,25.521,34.92,3.248,3.32,2.01103,1.381773,1.175785,1.330261,0.07375224,0.06293444,0.458,0.134,-0.002,0.156,0.334,0.61,0.172,0.161,0.136,0.121,0.24,0.241,0.157,0.347,0.003,0.11,0.281,0.222,0.325,0.172,0.352,0.218,0.222,0.32,
319.000,3.196,0.543,1.651,2.936,5.865,6.132,4.446,16.406,45.071,3.737,2.235,2.279,2.033221,1.21385,1.529355,-0.03426957,-0.05747472,0.24,0.245,0.356,0.269,0.145,0.329,0.112,0.4,0.191,0.298,0.378,0.395,0.142,0.264,0.168,0.332,0.226,0.12,0.217,0.178,0.208,0.221,0.147,0.112,
