,250 scatter peaks interpolated,255 scatter peaks interpolated,260 scatter peaks interpolated,265 scatter peaks interpolated,270 scatter peaks interpolated,275 scatter peaks interpolated,280 scatter peaks interpolated,285 scatter peaks interpolated,290 scatter peaks interpolated,295 scatter peaks interpolated,300 scatter peaks interpolated,305 scatter peaks interpolated,310 scatter peaks interpolated,315 scatter peaks interpolated,320 scatter peaks interpolated,325 scatter peaks interpolated,330 scatter peaks interpolated,335 scatter peaks interpolated,340 scatter peaks interpolated,345 scatter peaks interpolated,350 scatter peaks interpolated,355 scatter peaks interpolated,360 scatter peaks interpolated,365 scatter peaks interpolated,370 scatter peaks interpolated,375 scatter peaks interpolated,380 scatter peaks interpolated,385 scatter peaks interpolated,390 scatter peaks interpolated,395 scatter peaks interpolated,400 scatter peaks interpolated,405 scatter peaks interpolated,410 scatter peaks interpolated,415 scatter peaks interpolated,420 scatter peaks interpolated,425 scatter peaks interpolated,430 scatter peaks interpolated,435 scatter peaks interpolated,440 scatter peaks interpolated,445 scatter peaks interpolated,450 scatter peaks interpolated,
271.000,73.45,4.956,2.942187,8.620959,7.319445,9.705011,5.445944,2.678,3.045,1.52,2.848,1.3,0.505,1.565,1.467,1.228,1.719,1.755,0.804,1.156,0.782,0.508,1.246,1.279,1.426,1.425,0.889,1.268,1.09,0.952,1.053,0.847,0.532,0.656,0.976,0.633,0.781,1.04,0.985,0.969,0.775,
272.000,95.709,7.654,4.004234,5.55977,6.721594,8.619324,3.071336,2.193096,1.831,3.03,2.054,1.81,1.425,1.127,1.377,1.609,1.467,1.269,0.786,1.045,1.127,1.029,1.091,0.907,0.959,0.909,0.976,1.185,1.066,0.926,0.487,0.896,0.65,1.054,0.725,0.703,0.807,0.841,0.671,0.952,0.937,
273.000,86.095,21.646,3.737955,4.84948,6.821926,8.674582,3.360275,2.231764,3.557,2.601,2.007,1.808,1.375,1.098,1.006,1.225,0.966,1.253,0.552,0.971,1.538,1.169,1.031,1.004,1.226,0.977,0.637,1.587,1.527,1.323,0.898,1.008,1.063,0.955,0.631,0.855,1.026,0.646,0.706,1.014,0.841,
274.000,55.044,36.684,5.448,7.946716,7.924593,8.225828,3.161021,1.806141,2.413,1.592,2.077,2.357,1.647,0.847,2.034,2.154,0.786,0.571,0.781,1.422,1.007,1.079,1.296,0.957,1.571,0.929,1.113,0.886,1.094,0.779,0.701,1.195,1.194,0.601,1.114,0.907,0.596,1.156,0.878,0.929,1.03,
275.000,33.169,54.439,4.757,4.910496,7.390805,6.562218,4.458056,1.702774,1.961,1.557,0.909,1.705,0.509,1.541,1.145,0.776,1.385,0.78,1.012,1.388,0.947,1.134,1.118,0.795,1.244,1.185,0.809,0.934,0.997,1.275,1.287,1.175,0.631,0.896,0.711,1.056,0.735,1.091,0.987,0.793,0.635,
276.000,22.134,76.371,4.863,5.786575,6.434173,8.762608,4.724933,2.0791,1.795,1.903,1.724,0.945,0.797,1.331,0.869,1.019,1.582,0.838,0.595,1.887,0.789,1.459,0.982,1.366,1.08,1.193,0.775,0.685,0.94,0.815,0.714,0.909,0.662,1.076,0.823,0.892,0.69,0.679,0.803,0.9,0.669,
277.000,16.979,100.003,9.975,6.986942,6.35299,7.999434,3.416933,1.27332,1.814079,1.688,2.358,1.602,1.139,1.21,0.601,1.47,0.451,1.219,0.781,0.92,1.359,1.002,1.045,1.287,0.705,1.09,0.888,0.672,0.796,0.491,1.057,1.086,0.818,0.783,0.651,0.855,0.643,0.777,1.086,0.798,0.839,
278.000,9.568,91.896,9.887,9.483476,4.263865,9.256805,3.920591,2.302275,1.968017,1.996,1.033,1.731,1.373,1.314,1.214,0.951,0.968,0.631,0.988,0.8,1.107,1.16,0.779,0.703,0.808,1.154,0.519,0.77,1.116,1.009,0.615,0.997,0.85,0.587,0.792,1.047,1.274,0.892,1.014,0.695,0.616,
279.000,4.615,92.107,20.75,7.769,3.898554,7.281799,3.075959,2.061232,2.140551,1.015,0.886,1.094,1.383,0.885,1.617,1.258,0.924,1.525,1.249,0.974,1.137,0.27,1.033,0.951,1.351,0.861,1.089,1.265,1.575,0.795,0.685,0.556,0.513,0.749,0.818,0.647,0.703,0.869,0.875,0.682,0.891,
280.000,4.399,70.114,28.698,4.174,7.163275,7.277392,4.029668,2.266834,2.045591,1.544,1.673,1.676,1.566,1.106,0.981,1.049,0.626,1.258,0.9,0.753,1.039,1.041,1.046,1.254,0.815,0.802,0.756,0.983,0.839,0.923,0.489,0.825,0.957,0.775,0.971,0.628,0.714,1.095,0.814,0.71,1.007,
281.000,9.308,46.492,42.596,7.679,4.627892,7.690414,2.177964,2.434733,1.919177,1.429,1.662,1.247,0.565,0.745,0.701,0.462,1.355,1.073,1.455,0.61,0.833,1.07,0.992,0.549,1,0.772,0.835,0.71,1.004,0.745,0.853,1.118,0.627,1.015,1.114,0.485,1.044,0.676,0.587,0.676,0.627,
282.000,3.878,25.119,72.166,5.63,6.414146,6.758908,3.604237,2.892313,2.186235,1.339909,1.941,1.312,1.148,0.919,0.667,1.234,1.748,1.081,0.755,0.427,1.012,0.947,1.429,0.89,0.9,0.852,0.998,0.903,0.756,0.882,1.071,0.696,0.755,0.717,0.561,0.896,0.636,0.818,0.747,0.508,0.627,
283.000,8.84,20.322,78.619,9.03,1.723384,6.875566,2.981478,1.368947,2.348293,0.5840537,0.819,1.776,1.551,1.381,1.249,1.634,1.259,0.891,0.41,1.057,1.214,1.383,0.77,1.166,0.538,1.009,0.772,0.847,0.793,0.599,0.504,0.971,0.951,0.509,0.957,0.714,0.681,0.649,0.712,0.846,0.538,
284.000,4.411,10.066,84.075,6.581,4.586,5.272595,2.399598,1.595902,1.960147,0.382876,1.972,1.819,1.214,1.543,1.08,0.936,0.393,1.032,0.968,1.69,0.9,1.156,0.946,0.513,0.403,0.732,1.101,0.238,0.776,1.094,0.746,0.665,0.776,0.449,0.616,0.631,0.704,0.72,1.016,0.399,0.796,
285.000,4.188,3.015,81.006,18.633,5.524,5.82774,3.217663,2.502137,1.489756,1.263766,1.385,1.3,0.493,1.616,0.812,0.899,0.722,0.911,0.8,0.928,1.06,0.754,0.896,0.913,0.773,0.897,1.39,0.984,1.095,0.738,0.783,0.784,0.754,0.771,0.906,0.796,0.515,1.156,0.672,0.357,0.662,
286.000,1.958,7.705,63.626,25.884,6.385,5.913181,4.398474,2.955817,2.441339,0.892462,1.083,1.842,1.481,0.839,0.793,1.658,1.179,0.435,0.669,1.052,0.931,0.778,0.639,1.025,0.67,0.777,0.553,0.957,0.832,0.728,0.712,0.767,0.672,0.662,0.66,0.73,0.781,0.716,0.507,0.683,0.677,
287.000,2.618,10.129,46.325,48.138,5.062,4.878901,3.791953,3.097998,1.166301,-0.2611654,1.228399,1.046,1.195,1.292,0.614,0.866,1.001,1.262,0.496,0.825,1.096,1.343,0.734,1.325,0.749,1.369,0.918,0.902,0.868,0.897,0.952,0.56,1.043,0.505,0.76,0.832,0.633,0.52,0.917,0.86,0.43,
288.000,8.959,3.329,29.047,55.833,7.391,5.099295,2.755219,3.118521,1.569666,1.509751,1.273529,1.351,0.667,1.266,0.855,1.196,1.504,0.521,1.261,0.965,0.449,0.754,1.236,0.849,0.89,0.797,1.052,0.697,0.656,0.96,0.7,0.597,0.678,0.64,0.486,1.116,0.959,0.791,0.773,0.731,0.618,
289.000,6.442,5.916,15.759,76.098,8.012,5.036,3.051967,2.237952,2.700456,1.497035,1.863213,1.209,0.837,0.79,1.605,1.248,0.73,0.979,1.418,1.153,0.923,0.83,0.979,0.906,0.929,0.887,0.856,1.044,0.842,0.866,0.841,0.663,0.689,0.659,0.626,0.397,0.444,0.592,0.634,0.866,0.663,
290.000,4.364,1.88,10.085,83.532,5.909,5.078,3.208164,2.833527,1.950053,1.232673,0.9383934,1.768,1.457,1.367,1.084,0.741,0.533,1.205,1.104,1.414,0.948,0.543,1.114,1.095,0.45,0.686,0.795,0.849,0.24,1.249,0.529,0.805,0.497,0.707,0.426,0.712,0.803,0.747,0.722,0.672,0.361,
291.000,5.424,6.104,4.907,82.83,11.483,5.181,4.484261,2.63034,2.929274,1.452715,0.4517926,0.827,0.783,0.444,0.614,1.207,0.531,0.778,0.855,1.116,0.873,0.689,0.889,0.864,0.924,0.738,0.627,1.001,0.694,0.811,0.836,0.534,0.654,0.482,0.9,0.595,0.652,0.544,0.543,0.894,0.525,
292.000,4.563,5.216,7.846,57.133,18.386,4.948,2.293151,3.294743,2.236318,1.129837,1.145508,1.669293,1.231,0.85,1.383,1.07,1.025,0.863,1.005,1.129,0.837,0.783,0.746,1.129,0.854,0.942,0.951,0.817,0.668,0.848,0.616,0.571,0.611,0.467,0.885,0.659,0.416,0.629,0.726,0.315,0.644,
293.000,6.492,2.42,6.474,41.595,33.092,4.11,4.392515,3.280747,1.903783,0.3722946,1.25049,0.5469388,0.936,0.814,0.632,0.99,1.478,0.938,0.99,0.983,0.941,0.571,0.829,0.849,0.871,0.667,1.055,0.63,0.881,0.538,0.394,0.531,0.337,0.529,0.871,0.785,0.612,0.489,0.713,0.493,0.506,
294.000,2.907,4.703,3.503,22.291,50.201,3.846,4.168,3.52463,3.563761,1.767919,0.950438,1.387194,0.782,1.164,0.646,1.132,0.844,0.967,0.738,0.936,0.851,0.699,0.804,0.708,0.995,0.847,1.168,0.805,0.621,0.663,0.502,0.7,0.198,0.841,0.264,0.748,0.912,0.913,0.638,0.573,0.489,
295.000,3.63,3.974,6.64,13.974,58.998,5.773,3.532,2.781821,3.361328,1.051383,1.321193,1.31411,1.305,1.033,1.113,1.116,1.086,1.071,1.08,0.856,0.65,0.83,0.775,1.309,0.805,0.779,0.7,0.798,0.944,0.958,0.554,0.588,0.463,0.702,0.743,1.003,0.655,0.504,0.517,0.519,0.522,
296.000,5.512,2.178,3.015,10.195,64.937,7.087,5.244,2.801938,2.886638,1.531039,1.226493,1.405837,1.269,1.216,0.468,0.986,0.979,1.014,0.597,0.82,1.077,0.721,1.035,0.736,0.633,0.498,0.834,0.521,0.657,0.416,0.523,0.616,0.35,0.587,0.592,0.683,0.579,0.45,0.689,0.592,0.603,
297.000,5.907,4.168,5.767,10.344,68.461,11.162,3.943,3.285103,2.808254,0.4359832,0.3524914,0.943257,1.129693,0.817,0.612,1.347,0.989,0.481,0.725,0.492,0.779,0.519,0.727,0.938,0.718,0.741,0.723,0.576,0.643,0.794,0.436,0.862,0.623,0.518,0.414,0.674,0.645,0.444,0.639,0.463,0.39,
298.000,2.588,3.791,2.304,4.183,53.548,18.32,3.808,3.340068,3.32045,1.492278,0.5977759,1.220887,1.232201,1.753,1.653,0.666,0.69,0.969,0.884,0.873,0.859,0.672,0.749,0.834,0.821,1.088,0.733,0.549,1.151,0.663,0.646,0.588,0.643,0.457,0.667,0.61,0.711,0.444,0.598,0.439,0.46,
299.000,2.706,1.224,3.914,3.997,40.322,34.101,3.817,2.281,2.736824,1.52631,1.313856,0.4198902,1.308616,0.675,1.043,0.881,0.838,0.688,1.209,0.842,0.734,0.907,0.702,1.078,1.015,0.438,0.718,0.538,0.81,0.788,0.803,0.675,0.544,0.898,0.692,0.773,0.783,0.676,0.578,0.807,0.64,
300.000,2.579,4.138,4.902,5.404,24.795,44.132,4.959,3.13,3.287246,1.774179,0.7194699,1.354834,1.348532,1.312,0.946,0.544,0.769,0.577,1.091,0.736,0.522,0.776,0.643,1.235,0.743,0.639,0.533,0.956,0.846,0.906,0.64,0.798,0.442,0.369,0.64,0.525,0.568,0.787,0.941,0.413,0.449,
301.000,4.472,2.827,2.438,4.706,17.066,61.21,5.407,3.081,3.233068,2.41387,0.8033973,1.624149,1.381692,1.748,0.759,1.076,0.966,0.428,0.957,0.706,1.259,0.615,0.761,0.737,0.972,0.688,0.579,0.854,0.468,1.149,0.444,0.362,0.392,0.482,0.513,0.636,0.806,0.509,0.458,0.398,0.504,
302.000,5.321,3.193,2.236,5.742,7.671,60.243,6.199,3.065,2.73307,1.712843,1.354441,0.6597582,1.537949,1.491812,1.256,0.336,1.119,0.9,0.961,0.863,1.137,0.759,0.655,0.542,0.621,0.828,0.5,0.588,0.754,0.436,0.696,0.582,0.709,0.607,0.75,0.442,0.294,0.626,0.35,0.439,0.309,
303.000,3.635,2.29,2.11,4.596,8.508,61.872,9.165,2.894,2.463068,1.616377,1.166246,0.9006391,1.423085,1.624545,0.765,0.791,1.267,0.709,0.715,0.853,0.823,0.81,0.533,0.764,0.729,0.957,1.148,0.624,0.909,0.655,0.597,0.536,0.543,0.413,0.371,0.589,0.603,0.567,0.544,0.328,0.516,
304.000,5.986,7.071,5.984,4.13,6.408,45.725,18.274,3.202,2.939,2.062832,1.080021,0.831042,1.255178,1.627366,0.838,0.808,0.386,0.868,0.715,0.848,0.361,0.796,0.53,0.375,0.87,0.732,0.489,0.533,0.645,0.746,0.732,0.818,0.476,0.667,0.539,0.694,0.619,0.664,0.282,0.632,0.38,
305.000,1.402,5.401,6.451,3.384,4.262,36.024,30.754,2.758,2.395,1.278747,1.538704,0.6940046,1.665314,2.019399,0.643,0.868,0.618,0.802,0.557,0.741,0.792,0.588,0.749,0.775,0.513,1.16,0.574,0.486,0.5,0.666,0.666,0.683,0.754,0.368,0.618,0.542,0.695,0.569,0.585,0.574,0.629,
306.000,6.561,6.495,4.3,4.566,3.99,27.175,35.117,3.551,1.605,1.662894,1.019299,1.057446,1.589367,1.188811,0.557,0.597,0.296,0.498,0.689,0.837,0.533,1.006,0.687,0.64,0.601,0.525,0.734,0.848,0.496,0.582,0.642,0.499,0.461,0.476,0.501,0.66,0.413,0.619,0.516,0.514,0.73,
307.000,4.044,5.654,3.252,3.26,5.796,12.087,43.875,4.729,2.632,2.046123,0.792448,0.6342101,1.642252,2.302842,0.3439924,1.005,0.755,0.736,0.888,0.798,0.813,0.315,0.72,1.172,0.858,0.68,0.48,0.347,0.779,0.679,0.599,0.671,0.591,0.545,0.374,0.472,0.534,0.575,0.458,0.786,0.508,
308.000,4.881,3.662,3.042,4.194,4.436,9.191,54.62,4.379,2.77,2.922362,1.295956,0.6833141,1.648038,1.826965,-0.1988904,0.799,0.365,0.824,1.248,0.402,0.766,0.61,0.632,0.745,0.892,0.62,0.744,0.892,0.479,0.797,0.66,0.796,0.53,0.347,0.429,0.346,0.571,0.35,0.489,0.633,0.568,
309.000,3.58,1.059,3.646,5.158,4.404,4.721,50.61,6.086,3.19,2.366,2.366429,1.472154,1.662198,1.574154,0.2139084,0.815,0.605,0.407,0.261,0.584,0.713,0.727,0.608,0.904,0.64,0.67,0.685,0.386,0.89,0.725,0.422,0.57,0.809,0.691,0.552,0.536,0.573,0.362,0.672,0.645,0.305,
310.000,7.557,4.992,2.016,4.812,3.103,3.385,43.568,11.472,3.491,2.293,2.087725,1.197705,1.877996,2.015367,0.3996166,0.796,0.973,1.247,0.898,0.58,1.059,1.018,0.566,0.56,0.494,0.477,0.563,0.502,0.807,0.6,0.554,0.504,0.618,0.632,0.517,0.439,0.267,0.675,0.529,0.79,0.537,
311.000,7.423,3.825,2.381,4.103,5.587,6.003,34.5,20.456,2.167,3.301,1.650151,1.820764,1.915895,2.092602,0.2170132,1.145,0.906,0.754,0.935,0.755,0.457,0.413,0.347,0.729,0.773,0.808,0.537,0.599,0.539,0.456,0.654,0.75,0.389,0.591,0.609,0.545,0.591,0.838,0.301,0.443,0.37,
312.000,6.867,3.542,4.864,3.07,3.553,3.699,26.146,31.539,2.574,1.725,2.100261,1.415677,1.872809,1.741952,0.1152548,0.8852802,1.005,0.696,0.347,0.707,0.764,0.998,0.497,0.417,0.709,0.609,0.773,0.687,0.576,0.384,0.743,0.696,0.464,0.331,0.352,0.602,0.496,0.564,0.373,0.484,0.424,
313.000,6.695,7.226,3.5,3.141,4.794,4.526,12.383,40.431,3.6,3.407,2.504353,1.985524,2.14982,1.920791,0.5833291,0.8381573,0.77,0.599,1.119,0.882,0.538,0.64,1.087,0.576,0.83,0.749,0.695,0.681,0.666,0.693,0.527,0.567,0.313,0.476,0.392,0.536,0.634,0.729,0.441,0.508,0.473,
314.000,3.66,2.649,3.357,3.3,4.534,3.003,8.192,49.441,5.784,1.38,1.908,1.266638,2.126212,2.037792,0.9594769,1.114074,0.915,0.863,0.595,0.793,0.466,0.791,0.754,0.44,0.477,0.865,0.46,0.503,0.788,0.622,0.618,0.68,0.539,0.484,0.49,0.484,0.475,0.372,0.594,0.525,0.589,
315.000,6.317,4.844,4.433,4.346,5.061,2.524,6.84,49.506,7.989,2.483,2.403,2.358108,2.298525,1.914932,0.592664,0.9056993,0.662,0.603,0.852,0.997,0.679,0.568,0.623,0.708,0.78,0.515,0.697,0.597,0.404,0.423,0.387,0.597,0.55,0.61,0.508,0.554,0.559,0.628,0.414,0.561,0.544,
316.000,4.61,5.841,6.284,4.512,5.028,3.646,5.262,44.098,14.772,3.875,2.982,1.716427,2.136176,1.978147,0.6391795,1.110104,0.632,0.723,0.537,0.506,0.699,0.495,0.498,0.85,0.497,0.59,0.775,0.44,0.498,0.73,0.516,0.642,0.479,0.482,0.469,0.48,0.411,0.458,0.392,0.612,0.443,
317.000,2.945,4.624,6.165,4.787,4.841,4.44,6.706,35.913,19.762,3.009,3.066,2.248162,2.677106,2.382291,0.2881039,1.02135,0.464897,0.607,0.634,0.796,0.579,0.555,0.778,0.386,0.999,0.642,0.629,0.341,0.376,0.362,0.635,0.532,0.588,0.325,0.632,0.396,0.531,0.519,0.466,0.412,0.406,
318.000,5.919,8.118,5.775,5.517,4.353,5.771,4.999,26.499,28.951,4.711,3.549,2.668129,2.571181,1.949705,0.7293384,0.8538602,0.5748562,0.51,0.646,0.563,1.057,0.666,0.605,0.518,0.802,0.574,0.661,0.502,0.513,0.746,0.552,0.387,0.491,0.558,0.573,0.448,0.35,0.33,0.421,0.664,0.65,
319.000,5.952,6.445,3.91,5.659,6.505,5.834,5.128,15.197,37.299,5.239,3.487,2.46,2.678619,1.117864,1.504895,1.025213,0.367068,0.536,0.545,0.601,0.712,1,0.541,0.512,0.597,0.793,0.723,0.474,0.687,0.557,0.537,0.348,0.458,0.532,0.615,0.298,0.634,0.389,0.409,0.661,0.46,
320.000,7.997,7.132,5.025,5.111,5.782,6.023,5.351,9.467,47.756,5.188,3.193,3.34,2.739544,1.776494,1.347695,0.9723544,0.5005919,0.675,0.44,0.449,0.62,0.548,0.473,0.848,0.333,0.664,0.503,0.544,0.535,0.657,0.633,0.478,0.516,0.615,0.506,0.509,0.323,0.598,0.609,0.444,0.364,
321.000,5.475,7.463,3.997,7.577,5.849,6.492,5.623,7.53,43.106,8.797,3.664,4.119,3.100803,1.957625,0.8361858,0.7778326,0.3894541,0.354,0.858,0.376,0.501,0.667,0.779,0.532,0.759,0.632,0.737,0.776,0.465,0.423,0.398,0.237,0.565,0.35,0.397,0.541,0.542,0.332,0.599,0.542,0.677,
322.000,3.421,6.85,6.852,5.536,5.428,4.921,7.275,8.536,42.267,13.925,4.944,4.028,2.994183,1.612691,1.107919,0.7080756,0.4392738,0.4103926,0.592,0.668,0.731,0.57,0.724,0.689,0.378,0.757,0.649,0.505,0.736,0.899,0.445,0.5,0.557,0.436,0.512,0.461,0.454,0.555,0.479,0.727,0.397,
